user,date,rating,content
howemonika,"Jul 12, 2010",10/10,"I had the privilege of seeing this movie before it came out, and, like most of DiCaprio's films, it blew me away.Inception is a well-made movie, filmed in about 6 locations all over the world. The directing was outstanding, there were only about two moments, maybe three seconds in total, where i noticed that visual effects were being used (of course defying gravity is pretty difficult).The plot was very pleasingly intricate, with a twist-and-turn, keep-you-on-the-edge-of-your-seat type feel. I noticed that this film had similarities with DiCaprios thriller Shutter Island (which i also enjoyed very much)seeing as it left you wondering what was real and what was not. It's great to see a movie with a thick and emotional plot and not just grenade-throwing action heroes who achieve greatness in the end.Inception also has a very well-composed score, which to me was the finishing touch to a perfect movie. If you're thinking about seeing Inception, definitely go! Even though i was fortunate enough to see a free show, it is worth every penny you pay.Truly unique, like nothing i've ever seen before. Christopher Nolan certainly covered new ground with this film and wasn't afraid to leave us hanging with a spectacular ending."
technofunkie,"Jul 12, 2010",10/10,"Usually I try to be careful with over hyping a film, or setting the expectations too high, as film geeks all are guilty for, however for Christopher Nolan's Inception, this really is not possible.This is possibly one of the only perfect films I have ever seen. It is absolutely confident in every way, something which is extremely refreshing, even more so than Avatar. Christopher Nolan gets some slack for making great to look at but ultimately heartless affairs, which I for one do not agree with, however I do not think anyone can argue that here. The emotional aspect of this film not only ties it all together but is really the centre of this film, it is the focus.I do not want to over simplify the film, by simply calling it Kubrick doing Bond, or Gondry on a huge budget, because I am sure it will be called that but it is far more than that, it is something I do not think Kubrick could have ever made. It is pure Nolan, and pure greatness.I hate writing something which is pure fan-boy gushing, but its really difficult here. I did not find a thing I did not like about it, I am sure if maybe I saw it a second time, maybe I would find something about it I didn't like, but not the first time. The way it is cut, means that there is always action on screen, if not, then the visuals are interesting enough to keep your eyes glued.The final hour of the film, is possibly one of the most complicated action sequences put on film. You have to constantly be paying attention to remember all of the layers of what is happening. Without spoiling anything, all I have to say is that is what this film is about, that is what makes this film so great, layers. Once you have seen this you will now what I am talking about.All of the actors are fantastic too, Di Caprio is the stand out here. Yes, this is probably due to the fact he is the star and given all of the emotional weight, but he handles it perfectly, similarly to his performance in Shutter Island. Ellen Page, whom I usually hate, gives a great performance here. Tom Hardy gives a break out performance here, he is quite the bad ass.I hope audiences are ready for a film like this, a pure auteur driven film which does not sacrifice a single frame for the studio. I would hope this film will change Hollywood, as it is 100 percent the directors vision yet it is definitely a marketable film, much like District 9, yet I do not think it will.I cannot recommend this film anymore than I have, I just have to say everyone and anyone should see it. Sorry about all the gushing, it is just so hard not too.If you liked this review check out my new film blog: http://thedeletedscene.wordpress.com"
dvc5159,"Jul 15, 2010",8/10,"I'm nearly at a loss for words. Just when you thought Christopher Nolan couldn't follow up to ""The Dark Knight"", he does it again, delivering another masterpiece, one with so much power and rich themes that has been lost from the box office for several years. Questioning illusions vs reality usually makes the film weird, but Nolan grips your attention like an iron claw that you just can't help watching and wondering what will happen next. That is a real powerful skill a director has. No wonder Warner Bros. put their trust in him, he is THAT good of a director, and over-hyping a Christopher Nolan film, no matter what the film is about, is always an understatement instead of an overestimate like MANY films before.Not since the eras of Stanley Kubrick, Andrei Tarkovsky and Alfred Hitchcock has there been a more brilliant director than Christopher Nolan. He is, undoubtedly, one of THE most brilliant and gifted Hollywood filmmakers in history. Filmmakers like him come but just once in a lifetime. He has the ability to seduce our eyes, ears and most importantly, mind, and then delivers what he intends to deliver in full blast. Rarely have blockbusters have the gall to deliver such amounts imagination and intelligence at the same time. And yes, it is similar to the excellent anime film ""Paprika"" in the whole ""invading dreams"" plot, but the similarities end there as Nolan brings the film to a whole different level.Visuals and intelligence rarely come together in movies at the same time, it's either all-visuals-no-smarts (""G.I. Joe"", ""Transformers"") or the exact opposite (""Doubt"", ""Invictus""). In this film the excellently directed action sequences combined with immensely groundbreaking and jaw-dropping visual effects are combined smoothly with a heavy dose of intelligence and believability.Although having an ensemble cast and financed by a Hollywood giant studio (Warner Bros), this film is a very personal film for Nolan, he wrote the film as well as directing it, and as you watch the film you get many glimpses of Nolan's perplexing, increasingly imaginative thoughts and dreams in the dialog that he writes and the plot that he sets up. Ideas have never felt more interesting and put to good use than in this film. This film is NOT for the popcorn muncher, rather it is a film for thinkers. Honestly I can't explain the plot for fear of spoiling the movie for you readers. Even the slightest hint will ruin the experience. The viewer will walk out of the cinema feeling dazed, confused and ultimately breathless. It's like a puzzle, both physically and mentally, and you have to pay attention throughout the film for the clues. However Nolan controls the spectacle of the film and is careful not to let it overwhelm the film's humanity, and this is where ""Inception"" shines. It is a very deep film that will have one thinking and asking questions for years to come. That's right, years.Once the film ends, you'll want to watch it again, for there's something new every time. This is a film that requires multiple viewing for someone to truly comprehend the film's ambiguous themes, and will be discussed by many in the future. This is an original film, no adaptation, no sequel/prequel, no remake/reboot, which is extremely refreshing having gone nearly three years of mostly unremarkable visual effects roadshows (""Avatar"" be damned).Of course, a film is not complete without the actors. Leo DiCaprio delivers an Oscar worthy performance, similar but better than his previous effort ""Shutter Island"". He shows glimpses of a flawed, grim, fragile man, who has knowledge about everything else but yet can't seem to come in grips with himself and his demons. Joseph Gordon-Levitt, Ellen Page, Tom Hardy, Ken Watanabe, Dileep Rao, Cillian Murphy, Tom Berenger, Michael Caine, Marion Cottilard, Pete Postlethwaite, Lukas Haas... Nolan really brings out the best in this unusual yet extremely talented group of supporting actors who make their roles their own.Nolan is of course, a master behind the camera, a real virtuoso when it comes to film. His direction is taut, focused, gripping, and extraordinarily fascinating. The detailed and complex original script is no surprise from Nolan, considering the fact that he turned Batman the superhero into pop-culture art two years ago (""The Dark Knight""). The action sequences are unique, exciting and fresh, something absent from the cinema which has since been interested at things popping towards the screen and stuff blowing up every two milliseconds. The visual effects are awesome and imaginative, and best of all they do not bring down the movie's quality one bit, rather it makes the movie more fascinating to watch. The cinematography is absolutely, beautifully shot, so we can see the action and emotion in all their glory. Production design is top notch, with terrific design of sets and locations. Hans Zimmer's complementing music score is simply outstanding, and knowing the man, that's really all I have to say. Together all of these elements combine to deliver a mesmerizing movie experience like no other this year.Christopher Nolan has once again outdone himself. He truly is a gifted filmmaker, arguably the most imaginative in Hollywood today. And ""Inception"" can proudly stand alongside ""Blade Runner"" and ""2001: A Space Odyssey"" as science-fiction masterpieces that push the boundaries for movie making and become a different experience altogether.There are two types of films: the crowd-pleasing blockbuster and the intelligent indie/art film. Nolan has combined two of these tropes together into one exceptionally brilliant package, pulling off that rare, now nearly-extinct Movie Magic that has since been wiped off the planet by sequelitis and reboots. Movie of Summer 2010? Movie of 2010? Heck this is possibly the first masterpiece of the decade! Nolan is a genius and I applaud him for treating his audiences as intelligent people.Missing this film and not getting the film's point is a crime.Overall value: 9/10 (Excellent)"
ap_griffiths,"Jan 24, 2012",5/10,"This is not a bad film per se, had it been about 30-40 minutes shorter I would not have been too offended. But I am genuinely perplexed as to how people can rave over it - #13 on all time list at time of writing!! There is virtually no character development, the plot is overly complicated and riddled with holes and contradictions. Frankly you don't need to suspend disbelief so much has have it surgically removed and flushed down the toilet. By the end I was wishing I was in a dream within a dream policed by a completely arbitrary set of nonsense rules - anything to get me out of that chair.Is this really the same man who gave us Memento??"
mollyshelhamer,"Nov 18, 2021",10/10,"Christopher Nolan's ""Inception"" (2010) is a complex science fiction thriller about a group of people with varying specific skills that create a perfect team of dream-sharers. Dom Cobb, the main protagonist, is an extractor who is able to find out people's secrets by intruding into their dreams. His right-hand is Arthur, who researches and plans what they are trying to accomplish in a dream. Bright graduate student Ariadne is the architect for the dreams, meaning she literally constructs the physical aspects of a dreamscape. Eames is a professional at turning into anyone else in a dream, almost like shapeshifting. Lastly, Yusuf is a chemist who creates perfect concoctions of sedatives to achieve ideal conditions for the dreams to take place. This elaborate combination of characters is asked by a rich businessman, Saito, to infiltrate his dying competitor's son, Robert Fischer's, dream and place an idea in his mind so that Saito's business can become more successful. Traveling through the layers of someone's mind and making them think of an idea on their own is what they call ""inception."" Cobb is dedicated to making this happen so that Saito can arrange for Cobb's return to America to see his children. Without Saito, Cobb would not be able to return to America because of his alleged criminal background, but Saito has connections and power to clear his name. Some members of his team think achieving inception is impossible, but Cobb convinces them to be on board and they must come up with a mastermind plan with no room for error to achieve this extremely difficult yet imperative task. They begin a three-layer plan that involves elaborate depths of the dream dimension, taking advantage of Fischer's sensitive and dysfunctional relationship with his father, practiced methods of leaving a dream and entering the next, all while trying to avoid Cobb's wife Mal who lives in his subconscious and often sabotages his plans. The shocking ending leaves viewers at a cliffhanger and fans theorizing.Now that I've gone over the plot, let's talk about the other components of the film. The marketing strategies did an excellent job gathering hype for the film. The movie poster features the famous actors that everyone was excited to see, Leonardo DiCaprio, Tom Hardy, Elliot Page, and the rest of the dream crew. It also says ""Inception"" in a large red font and notes that is directed by the same director of ""Dark Knight,"" which was an insanely successful and highly rated movie that was premiered two years prior to Inception. Dark Knight scored a 94% on rotten tomatoes and is #112 on IMBD's most popular movie list. This likely drew in the audience from Christopher Nolan's movies and set a high expectation for the quality of Inception. Another great marketing move was the contents of the teaser trailer. The trailer features a brief voiceover of Leonardo DiCaprio and amazing scenes with impressive cinematography taken out of context that show the viewers the production value and exciting action contents of the film all while confusing them so that they go see the film when it is released. I think the shock factor and science fiction aspect of the trailer is owed to the scene where a city block starts to fold over top of itself.The content of the film stayed true to the marketing because the cinematography, directing, and acting is quite well-done. Starting with the cinematography, the zero gravity scenes and cityscape building from the ground up were very realistic looking and intensified the movie watching experience. There was a lot of attention to detail. The directing of Inception is very montage based. It draws amounts and amounts of suspense. For example, the montage near the end of the film with the van, the fortress, and the hotel was painfully long but created such thick suspense. For the acting, I only have compliments and no complaints. Inception was casted beautifully and everyone fit their roles perfectly. Leonardo DiCaprio did an excellent job as Dom Cobb, especially in the emotional scene with his wife and two kids in one of the dreams. My personal favorite performance was Cillian Murphy's role as Robert Fischer. He played as his character really well and he captured his relatively constant sadness surrounding his father situation.Inception is a staple film in the science fiction genre and is similar to a few other sci-fi movies as well. Inception is at #135 on IMBD's most popular movie list and has a rating of 87% on rotten tomatoes, so there is no doubt about its quality. In my opinion, Inception is pretty similar to the well-loved movie ""The Matrix"" (1999) starring Keanu Reeves. They are both iconic science fiction and action films with themes of alternate realities. The second film I think is very similar is a more recent film, Tenet (2020) with Robert Pattinson. Tenet is also about bending the rules of science and is also directed by Christopher Nolan. If you enjoyed either of these movies, I recommend Inception. I also recommend it to general fans of Christopher Nolan's directing, so if you have watched and enjoyed any of his films, you would probably like Inception too.On my rating scale of one to five, with one being the worst possible score and five being perfect, I give Inception a five. It has no weaknesses in my opinion. Every aspect of this movie combines into perfection. The acting and cinematography is what takes it over the top, and I am a fan of Leonardo DiCaprio and Cillian Murphy in all of the roles they play. This is a movie I have voluntarily watched multiple times and it only gets better with each watch. It is very complex and a complete experience to view. My favorite aspect of the film is the ending. Many people say they hate cliffhangers, but I enjoy them because it leaves it up to the audience to imagine. Basically, you can choose your own ending based on what you think makes the most sense with the facts you are given in the film."
murtaza_mma,"Jul 26, 2010",9/10,"Surrealism can appear to be ineffably bizarre, or inquisitively titillating, depending purely on the viewer's intellect. Though the realm of surrealism is highly nebulous and complex, but even a slight attempt at improvisation can sometimes go awry and open a Pandora's Box, making the task highly improbable and nigh impossible. This facet of reality may pose a handicap to the most gifted of the directors, but not to the genius of Christopher Nolan, who not only dabbles with the concept of surrealism, but also ingeniously blends it with the elements of Science Fiction in his latest wonder named Inception. Nolan created a niche for himself a decade back by unleashing a monster of a movie called Memento. He further substantiated his status by conjuring movies like Insomnia, The Prestige, Batman Begins, and The Dark Knight. His unremitting desire for innovation and uncanny craving to foray into the unexplored realms of imagination deservedly earned him an auteur tag, which gave him the carte blanche that a story-teller like Nolan desperately needs. It's highly apparent that Nolan takes every possible advantage of this liberty while filming Inception. Inception is not only dreamlike, but is a dream in itself and is superior to any other thing conceived on the silver screen. With its entwined layers, the movie for the most part serves as an unfathomable riddle and makes multiple viewing extremely essential. It incredibly does extremely well on both the humanistic as well as the technical fronts. In fact, the balance between human emotions and the elements of Science Fiction is so adequate that it's impossible to separate them.The movie is about a futuristic world where the human mind can be intercepted through dream invasion. Cobb is an expert in the art of extracting information (stealing valuable secrets) from deep within the subconscious in the dream state. His proficiency in extraction is marred by a turmoil that begins with his wife's untimely death. He is forced to live the life of a fugitive away from his children. His only chance for redemption lies with a Japanese tycoon named Saitu, who wants him to do an inception (planting information into someone's mind). In order to accomplish this unprecedented task, Cobb and his team must overcome a labyrinth of unforeseeable challenges, where even a slight miss could trap them in a perpetual limbo. Any further revelation would be remissness on my part as the plot is filled with such intricacies that even expatiation would be incapable of justifying its profundity.Leonardo Dicaprio gives a solid performance in the lead role, following his memorable performance in Shutter Island. He has brilliantly depicted the complexities and limitations of Cobb's enigmatic character highlighting his pain and mental trauma. Marion Cotillard is ravishingly scintillating as Cobb's whimsical wife, Mal. The rest of the cast has given a thorough performance with special mention of Ken Watanabe, Ellen Page and Joseph Gordon-Levitt.Inception is incredibly brilliant as a movie and is a breakthrough in contemporary cinema. Nolan's creativity and his unparalleled execution definitely make it an object of great cachet, but whether it would become Buñuel's 'Un chien andalou' or Kubrick's '2001: A Space Odyssey' and serve as a prototype for the movies to come is for the time to decide. Irrespectively, Inception is sine qua non not only for an aficionado, but also for the average viewer, who is willing to delve deep enough to savour the delight.PS: One has to imagine it to believe it. 9/10http://www.apotpourriofvestiges.com/"
Hitchcoc,"Jul 31, 2010",10/10,"If one goes to an art gallery to see a provocative piece, one sees something new each time. That's what true art is. That's why a black light Elvis is not art. This film is certainly a tour de force. It requires engagement at every step. LIke most works of art, it doesn't give it all away. I look forward to seeing this the second or even third time. First of all, the premise is wonderfully engaging. Our consciousness is layered as everyone knows who thinks they have awakened, only to find themselves in another nightmare--then they awaken again. We know that the subconscious by nature is out of our control. There you have a wonderful premise. Now layer that further with people who can flip in and out and use this to their own ends. While confusing, it's exciting. The amazing thing is that the director/writer pulls it off. Every nuance and event is picked precisely for its effectiveness. We have the luxury of watching from one precipice into the abyss. We do care about the people and not just because we want them to succeed. We care about the matrix of the dream levels. Great movie."
harveyneary-73065,"Feb 28, 2021",10/10,"This is an excellent film. The CGI is great. The characters are great. But I have one problem which is the character development. It didn't have much of it, but that is the only problem. The movie did start of really confusing, but in the 40 minute part I got used to the story. In conclusion this is a great film and I would highly recommend it."
abcprivateemail,"Nov 14, 2021",8/10,"The pieces of the movie are amazing:
1. Hans Zimmer's music is hauntingly beautiful, probably my favorite movie score ever.2. The premise is unique and fascinating
3. The special effects are amazing and don't distract (unlike some Pierce Brosnan Bond movies). They fit into the plot perfectly.4. The acting is very good.But the assemled pieces make the whole only very good, not amazing: The movie is just too big, and they had to edit it to cut it down to essential info and scenes, resulting in a slightly unnatural flow that feels like trying to drink from a fire hose shoved in your mouth. A mild, subtle infodump feeling arises at times. There are no natural lulls or pauses to digest info. The first time watching you will feel absolutely lost for the first 45 minutes or so unless you read spoilers first, due to a combination of that flow and some out of sequence story telling. The 2nd time watching will be much more enjoyable than the first... it is that lesser enjoyment the first time through that keeps it from being amazing, knocking it down to just very good. There are two main storylines, one mostly in the present, the other about the main character's past...found myself wondering if the latter could have been less prominent or even cut to focus more on the former."
jordandorothy-30739,"Dec 11, 2020",8/10,"Though this was a very good, on your toes, don't blink kind of movie. In the end, I had to ask myself, ""Was it all a dream?"". Acting superb and directing on point. Very good movie."
manojitbaidya,"Jan 31, 2021",10/10,An amazing science fiction movie... Christopher Nolan's another masterpiece... Need a sharp mind to understand the story & enjoy this movie.
greenwardsuzy,"Nov 18, 2021",10/10,"Boring of me to say but this is one of my favourite movies of all time. Stellar performances, great plot and an ending that keeps you guessing. The CGI is exceptional and I think it's arguably one of Nolan's best films."
moviexclusive,"Jul 13, 2010",10/10,"""The mind is like an iceberg, it floats with one-seventh of its bulk above water."" -Sigmund FreudChristopher Nolan's ""Inception"" plays very much like its subject matter described so aptly above by Freud. On your first viewing, you will quite possibly only grasp just a fraction of its complexity, but the brilliance of what this reviewer proclaims as Nolan's masterpiece lies in how engaging it is- even though you cannot quite fully comprehend what Nolan is trying to say. Indeed, it may take multiple viewings for one to absorb completely his audacious new creation that dares to tackle as dense and intricate a subject as that of dreams.It isn't easy to understand the nature of dreams, particularly because they seem to defy logic. The same can probably be said of some of the elements in ""Inception"", but in order for one to understand what dreams really are, one has to first accept that they are not part of the conscious mind, and therefore cannot be understood by rationality. Freud proposed that the rational mind is just that one-seventh of the iceberg that we see, and the rest of the mind is made up of the preconscious and the unconscious. Freud also believed that dreams were the road to the unconscious and existed in the preconscious, a state between the conscious and the unconscious mind.It is in this context that Nolan invites his audience to approach ""Inception"". Here, Nolan imagines a world of corporate espionage where a thief enters a person's mind during his dreams to steal ideas. This process he terms ""extraction"", done by a team of people who design the architecture of the dreams, plant several people including the subject into the dream, forge identities within the dream and then proceed to steal the idea from the subject. Leonardo DiCaprio is the master thief of them all, Dom Cobb, and Joseph Gordon-Levitt his long-time right-hand man Arthur.But this latest mission is different- a tycoon Saito (Ken Watanabe) wants him to plant an idea (so termed inception) within a rival's (Cillian Murphy) mind in order that he will break up his ailing father's business empire after he takes over. Cobb agrees to this dangerous mission- a fugitive wanted for the murder of his wife, Saito promises that if Cobb succeeds, he will wipe Cobb's slate clean so he is allowed to return to the United States to see his children. So Cobb begins assembling his team- the architect Ariadne (Ellen Page), the forger Earnes (Tom Hardy) and the chemist Yusuf (Dileep Rao)- think of it like a heist, only much more complicated.As Cobb explains the rules of the game to his team while preparing for their mission, Nolan is too establishing the rules of his game to his audience- what it means to die in a dream, why one can feel pain even when you're in a dream, the significance of the people you see in your dream, the difference between dream time and real time. Not to spoil the experience to you- but suffice to say that there are many many such rules that Nolan plays by in his movie. Those who have had some experience in the study of dreams will likely grasp this more quickly, but those who have not may take more time to accept the logic and regulations behind Nolan's world- hence the multiple viewings.Regardless, there is no doubt that it is engrossingly intriguing. All this takes place in the first half of the movie, which sets the stage for the inception itself in the latter half, an ingenious conceit set within a world of layered dreams that defies any description. Nolan uses the interconnectedness of these elaborate dream layers to intercut several breathtaking action spectacles - the storming of a vault within the Arctic within a zero-gravity fight along a hotel corridor within a high-speed vehicular freeway chase. Each of these would be thrilling in their own right, but with Nolan's vision, Wally Pfister's expansive photography and Lee Smith's fine editing, the simultaneous unfolding of these set-pieces is utterly riveting.Besides grand action, Nolan also delivers heart-wringing moments courtesy of Cobb's troubled past with his late wife, Mal (Marion Cotillard), who threatens to wreak havoc on his missions by surfacing from his unconscious in the most inopportune manner. We're kept in the dark most of the time, believing that Mal is an insidious presence Cobb is unable to eradicate, but Nolan's reveal towards the end of the film that puts into perspective Cobb's unresolved guilt delivers an emotional finish that will leave you floored.As with his previous movies, Nolan displays a knack for choosing actors who can best embody the characters in his films. While DiCaprio's role here may be reminiscent of that in his earlier Shutter Island, there's no question that he anchors the movie with a perfectly calibrated performance that is equal parts intense and heartfelt. The rest of the supporting characters fill out their roles just as vividly- Joseph Gordon-Levitt radiates confidence and suavity, Ellen Page displays suitable wit and grit, and in particular Marion Cotillard exudes both sultriness and danger in an edgy yet eventually heartbreaking performance.But ""Inception"" is Nolan's vision through and through- and in fact, a visionary director and a master filmmaker at that. Many years Nolan spent refining his screenplay, and it shows in the great detail and complexity that makes ""Inception"" both an intellectual and visceral enjoyment- just take the names of the various characters, each of which have a special significance. With ""Inception"", Nolan invites you to open your mind to possibilities- possibilities of alternate realities, of complexities beyond the conscious mind to grasp and most importantly, of the power of imagination. It is that rare gem of a film that is so multi-layered, so profound and so fascinating that you'll want to experience it again immediately after you've seen it- just so you can fully appreciate its genius."
