user,date,rating,content
doolanfile,"Mar 19, 2022",10/10,Trouble with goodfellas is it sets the bar so high for mafia organised crime style movie. Outside of godfather and scarface this is the holy grail in its genre.
Sleepin_Dragon,"Jan 1, 2023",10/10,"The story of Henry Hill's life from youth to adulthood, from his own words.'Never rat on your friends, and always keep your mouth shut.' The lines are as sharp as those suits.Martin Scorsese's incredible masterpiece still holds up as an out and out classic. Easily one of the best films to come out of the 90's, the direction, the visuals, the storyline are all fantastic, it's a film that never dates, it's as gritty, hard hitting and stylish as ever.The characters are incredibly rich, and there's such a variety of them. Some of the most awesome acting you'll see, the likes of De Niro, Liotta, Pesci and Sorvino,I can only imagine just how many films and TV series that this film inspired.One of the best films ever made, 10/10."
tfrizzell,"Jul 21, 2000",N/A,"""GoodFellas"" may be the most important film of the 1990s in the fact that its incredible success led to some of the other great movies of the decade. Films like ""The Silence of the Lambs"", ""The Crying Game"", ""Pulp Fiction"", ""The Usual Suspects"", ""Fargo"", and ""L.A. Confidential"" would have likely never been made as well as they were without the influence of Scorsese's ""GoodFellas"".  The film is an intense study of a Mafia family over a 30-year stretch.  Ray Liotta plays the half-Irish, half-Sicilian kid from Brooklyn whose only dream is to be a gangster.  Although Liotta's story is at the heart of ""GoodFellas"", it is the supporting cast that is the film's calling card.  Robert DeNiro gives one of his greatest performances, Paul Sorvino is quietly effective, and Lorraine Bracco (in an Oscar-nominated role) does the best work of her career.  However, it is Joe Pesci (in his well-deserved Oscar-winning turn) who steals every scene as the one who does the ""dirty work"".  This is probably the definitive film in a decade that produced many film-noir styled classics.  5 stars out of 5."
nicktusk,"Apr 26, 2020",10/10,Better than The Godfather in my opinion. A classic trademark film for a lifetime . Scorsese's best film by far .
rosscohen-08568,"Apr 30, 2023",10/10,"Hands down the best film ever made about the mafia. Maybe the best film ever made, period. From start to finish this one had me interested, and the fact that it's a true story made it that much better. Of course it's loaded with stars from Liotta, DeNiro, and Pesci to small roles by others including Samuel L. Jackson.The true story about a mafia associate who turns State, complete with murder, robberies, prison, and passion. Liotta carries this film but Pesci steals many a scene with his crazed antics. The only mafia films that come close to this are 'Casino' and 'Donnie Brasco'. What about 'The Godfather' you ask? I found them to be long, boring, and uninteresting. How could I say that? What's wrong with me? I'm just being honest, I think they're very overrated.The only problem with this film is nothing else will measure up to it. After watching this what else can you watch that comes close?"
stevenmillne,"Apr 21, 2022",10/10,Cracking story and film from a pretty cracking book. Can't fault the acting in this with little Joe taking the well earned plaudits with his performance that is Oscar worthy any day of the week.
Infofreak,"Mar 17, 2003",N/A,"'Goodfellas' is a masterpiece, pure and simple. While not my favourite Martin Scorsese movie it is a stunning achievement, and one of his very best movies. The film is stunning technically. The consistently fine acting by the large ensemble cast (both known and unknown), the cinematography, editing, dialogue, brilliant use of music, it's all breathtaking. But Scorsese and co-writer Mitch Pileggi never lose lose sight of their main goal - to tell a story. And in that it's really hard to beat this movie. As to the actors De Niro is on top form, Ray Liotta is the best he's ever been, and this is Joe Pesci's definitive performance. Plus you have Lorraine Bracco, Paul Sorvino, Michael Imperioli, and lots of well known faces in small but important roles (Debi Mazar, Samuel L. Jackson, Illeana Douglas, Kevin Corrigan), plus dozens of unfamiliar actors (and non-actors) who are all so good it seems unfair just to single out the ""stars"". (Also keep an eye out for Vincent Gallo in a few scenes. He has no lines, but looks cool!). 'Goodfellas' is (to date) Scorsese's last Great Movie, and one of the very best films of the 1990s. Absolutely essential viewing for any movie fan, this tremendous film is not to be missed! Highly recommended!"
handprime,"May 27, 2022",10/10,This is my absolute favorite movie. Watched it so many times. I seen Ray Liotta died yesterday and watched it again out of respect. This movie is what other movies hope with no faith to be measured against.
bkoganbing,"Feb 15, 2007",9/10,"The gangster film has been redefined so many times in cinema history it will be interesting to see how it is redefined once again. Goodfellas is a milestone film in that regard because just as Public Enemy and Little Caesar defined it in the Thirties, The Godfather trilogy in the seventies and eighties, Goodfellas set the standard that all other films including Martin Scorsese similar Casino try to meet. The interesting thing is that Martin Scorsese is young enough to redefine it again with another work.With Ray Liotta narrating his own life in crime in a flashback as real life criminal Henry Hill, Martin Scorsese offers us one fascinating glimpse of the criminal life in the Eisenhower to Reagan era. Henry Hill even as a child got sucked into the criminal life as a kid, as he said all he ever wanted to be was a gangster. Tutored by both Robert DeNiro and Paul Sorvino, Liotta takes part in one of the biggest heists of all time of Lufthansa Airlines at JFK Airport during the seventies. Goodfellas is the story of the events from Henry Hill's perspective leading up to the heist and the aftermath.For myself I've never seen the gangster mentality better expressed on screen except maybe by Sean Connery in Family Business. Liotta and Connery operate from the same mindset. If you work hard and hope it pays off in success, you're a dope. If you want something, just take it. When you come right down to it, that's how criminals think, it's the rest of us who are fools.Goodfellas was nominated for several Oscars, but came away with only one winner, Joe Pesci in the role of crazy Tommy DeVito. He's another criminal type, one who's driven by a terrible inferiority complex due to his short stature and does terrible things even to his own peers. And those peers don't forget as you see what happens to Pesci in Goodfellas. This turned out to be a career role for Pesci. He's a multi-talented man who's got an incredible range and can play everything from the Home Alone comedies to stone killers like here in Goodfellas or in Casino.There's usually a contest in which Scorsese fans argue whether Casino or Goodfellas is better. I happen to like Casino, but without the success of Goodfellas, Casino would not have been made.For a fascinating look at the criminal mindset, Goodfellas is an absolute must."
mrsteakland,"Feb 15, 2023",10/10,"Great movie still holds up well today. Cinematography top notch, acting amazing from whole cast, directing on point, casting fantastic. Couldn't ask for anything better. Rip Ray you simply outdone yourself in this role. Great adaptation from a briliant source material. You did us proud my old friend. Makes you wary to follow a smart dressed italian in a room ha ha ha. Joking aside each character protrays their characters beautifully. The jail scene has food to feel proud about so gear up for something extra than the average crime caper and strap yourself in for vintage classic cinema like they used to make it."
shanfloyd,"Mar 29, 2005",8/10,"This is one hell of a film about the mobsters, based on a true story and coming from one of the great directors of all time. This is about Henry Hill, the narrator of the story, an Irish simple person who gets involved with the Mafia at a very young age and continues his life through it. There is no major plot in this film, just isolated incidents one of which was the turning point of Hill's life. Scorsese, as brilliant as he ever was, shows violence, sex and drugs etc in his own trademark style. And his actors helps him to make this film one of the classics.Robert DeNiro is not present in much of the film, nor his acting leaves too much impression. The three actors who really did their best job here are Ray Liotta, Joe Pesci and Lorraine Bracco. I hate to say that most youngsters today don't know too much about Liotta or how talented he was. I asked my younger brother about him and he said, ""The man who did the voice on GTA: Vice City?"". This is partly because Liotta did not get too many big roles after that, especially in recent years. But here he is just brilliant as Hill. It's Pesci's one of the best too. Playing a mad mobster with dark sense of humor wasn't his usual type. And Lorraine Bracco becomes the perfect lead female in such type of films.The film's got smart screenplay and excellent cinematography. And I don't know how many times Scorsese will be denied his Academy recognition. I hate to see a lifetime achievement award as his first Oscar. But things are going like that."
muamba_eats_toast,"Apr 25, 2020",8/10,Having never seen it before but heard so much about it I was expecting it to be one of the best films I've ever seen instead it was just very good in my eyes. Potentially it has lost some originality by so many other films copying features of it that it just didn't seem new anymore but whilst nothing was wrong with it and like I said it was very good with some fantastic performances it just didn't stand out against so many others of this genre for me.
nathanphillips-88119,"Mar 7, 2025",7/10,"I've heard great things about this film, but maybe my expectations were a little high.The acting was by far the best part. The story itself was just not that exciting and the ending felt rushed. The spotlight of this story seems to be off its mark most of the time.Liotta's character isn't that interesting. His wife in the movie missed the mark for me as well--I wanted to like this character, and the narrating from her perspective makes me feel like there will be some character development, but it never happens. Pesci's performance is what really pulled me in and the biggest mistake of the film was not giving De Niro more screen time. It's a bit overrated."
KubricksRube,"Feb 27, 2007",4/10,"Typical Scorsese effort: average crime movie script dressed up with great acting and pretentious, way overly stylish camera-work.I'm amazed this movie holds anyone's attention, let alone earns the ""best movie ever!"" praise you hear about this one. As I said, I didn't think it was bad, it was just wasn't that good. I had to force myself to keep watching, trying once again to see what other people see in Scorsese. I get the feeling all the praise and accolades heaped on him are just a big prank being played on me.At least the Godfather was an actual good movie, although certainly no masterpiece.A far, far better movie than this that came out around the same time would be Miller's Crossing. It's actually entertaining--you don't feel like killing yourself after watching it for just a few minutes, which is another thing about Scorsese I don't like. His slickness, bleak subject matter, unredeeming violence all combine to create an effect like a low-frequency earthquake hum or day-old shellfish--it's nauseating and depressing. I honestly spend the rest of the day depressed and joyless after watching a Scorsese film. You may say that's the power of the film maker, but I say that's simply the power of the subject matter. Manos: the Hands of Fate is pretty depressing for much the same reason.Art shouldn't always be uplifting (I love Bicycle Thief and the Year of Living Dangerously) but if it's going to put such misery on the screen then it should have a good reason for doing it and it should teach me something.A good example of how hollow the praise for Scorsese and his works rings is the famous Copacabana scene, a two or three minute steadicam shot following two characters from the outside of a nightclub as they wind through the kitchens and so forth and end up at their table. Scorsese's fans call this ""the best shot ever."" As I said, it's a long shot of a fellow getting a table. Kubrick did great tracking shots too, but the key to a great tracking shot, like any shot, is that it communicates something significant to us, puts us in the state of mind of the characters, etc. But this was just some people walking to their table. The difference is contextual and often subtle, but it's there."
eatoctapuss,"Apr 5, 2022",10/10,Great cast that act way above their already great legendary status. Film that has everything included in it and gets better on repeated viewing. A real oscar worthy film.
bob the moo,"Jan 30, 2002",N/A,"Starting with the 1950's, we follow Henry Hill from a teen who tries to realise his dream of `always wanting to be a gangster'.  He goes from running errands for Paulie Cicero to become a trusted man within his organisation.  Working with James Conway and Tommy De Vito, Henry navigates his violent lifestyle where death is never more than a few steps away.For my generation this was one of our first introductions to Scorsese doing a real tour-de-force of a film - I was too young to appreciate Raging Bull and his 70's work when it first came out and the eighties were a quiet period (except the brilliant king of comedy).  So here was a great introduction to a fanatastic director.  The plot is spread over such a long time (in terms of story years) that it's hard to get beneath the surface events, but this is a very minor problem given that it's such a great ride. The focus is on events and the culture rather than a deep story and as such Scorsese works with set pieces and events rather than too much characterisation.  However the story moves so effectively through the action - Scorsese uses long tracking shots, pumping soundtracks and scenes of building tension and sudden violence to create a masterful experience.The weakness with lack of depth is really put to the back of your mind by the action, the direction and the performances.  The story is well held together by Hill's narrative and the shallowness is easily over looked. Liotta is excellent as the aspiring gangster and is full of self seeking menace.  De Niro does what he does best in terms of the Irish gangster role but the standout is Pesci.  Pesci gives a strong role as the vicious Tommy and deserved his Oscar.  The rest of the cast are all excellent whether it's major roles (Paul Sorvino, Lorraine Bracco) or minor characters (Frank Vincent, Sivero).The real star here is Scorsese - he uses the camera and the soundtrack to great effect and gets great performances from his cast.  A modern gangster feast."
Guitarboi615,"Apr 12, 2005",10/10,"One of the best Mafia movies I've ever seen. This and The Godfather are movies I must recommend if you like gangsters, wise guys, etc. This movie is actually based on a true story. The real Henry Hill, who is the main star of this movie, actually said it was at least 90% true. He than said it was probably 98% accurate. This movie expresses a lot of the gangster ways and how they really did things.Summary: This is pretty much a biography on Henry Hill, who as a kid always wanted to be a gangster, and he actually worked for them. It shows how a young kid grew up helping the mafia and becoming a mobster himself. This is a true story and really shows what being a wise guy is all about.Overall: Definitely a 10/10 movie. Really makes me want to be a wiseguy."
steiner-sam,"May 27, 2022",8/10,"It's a gangster biopic covering 25 years of gangster Henry Hill's life. It's set in Brooklyn, New York, from 1955 to 1980, when Hill testified against his associates and entered the witness protection program.The film begins when Henry Hill (Christopher Serrone/Ray Liotta) is 12 years old and fascinated by the thugs who occupy a cab office across the street. They appear to fear no one and do pretty much what they want. He begins to work for capo Paulie Cicero (Paul Sorvino). He later becomes friends with Jimmy Conway (Robert De Niro) and Tommy Devito (Joe Pesci), both sociopaths.The movie follows various significant events over 25 years, including impulsive murder, robberies from shipments at JFK Airport, and taking over a restaurant to launder money. Henry marries Karen (Larraine Bracco) and has a mistress, Janice Rossi (Gina Mastrogiacomo). We see Henry's time in prison and his entrance into drug trafficking against the express demands of his boss, Paulie.The principal characters all represent real people, though the last names of Paulie, Jimmy, and Tommy have been changed. There are links to the significant events recounted in Pileggi's book, though much of the dialogue was improvised. The language in the film is exceptionally crude and objectifies women in much the same way as ""The Godfather"" does.""Goodfellas"" is a polished and well-crafted movie, but I don't think the characters had the depth of those in ""The Godfather."" Joe Pesci won an Academy Award for his sociopathic character. Liotta, De Niro and Sorvino were also excellent."
crendine,"Apr 1, 2015",7/10,"I realize that in many circles, this film is considered an absolute classic and possibly Scorsese's greatest. However, over the course of time, my perception of this film has changed. Having read ""Wiseguy"" by Nicholas Pileggi, I realized that this movie does not conform to the book all that much and tends to stray a great deal. While most of the performances are memorable, they don't really resemble the actual characters that the story is based on. Joe Pesci's performance seems way over the top to me although certain short scenes of his are hilarious. Overall, I'd say his performance was overacted. DeNiro, Frank Vincent, Lorraine Bracco, and Ray Liotta turn in very convincing performances and Scorsese's approach to this film was very unique and well done. One of the many overlooked features of this movie is the soundtrack. While not quite chronologically correct in some spots, it does tend to emphasize certain scenes. My major criticism of this film is that way too much time in the second half is devoted to Henry's drug problem. I felt that this segment of his life could have been summed up in one or possibly two scenes. But here, almost the entire second half of this movie focuses on Henry's drug addiction and dealing. Not necessary. Another criticism is that the famous ""Lufthansa heist"" is only mentioned here and not shown at all. I believe that this, above all, was the centerpiece in the lives of Jimmy Burke and Henry Hill and is not given enough attention. I would have preferred to see more detail about the heist and less about Henry's drug use. Other than that, it's a memorable film and worthy of a few viewings. But as an all-time classic, I don't think so."
ilikevine,"Jun 11, 2022",10/10,"Can I shock you? This is better than the godfather.Great movie still holds up well today. Cinematography top notch, acting amazing from whole cast, directing on point, casting fantastic. Couldn't ask for anything better."
wdlbin,"Apr 21, 2022",10/10,"A film that gets right about the meat and veg in terms of story, not needlessly padded out by drawn out dialogue or pointless scenes. Paced brilliantly that you never lose intrest."
yourmyfella,"Apr 22, 2022",10/10,Enjoyment packed in a wonderful big parcel of crime drugs booze girls and with a bow laced with tradition and backstabbing. A joy to watch at how crazy crime was in that era in the USA.
gillmurphydogg,"Feb 10, 2023",9/10,"Honestly- if you put Joe Pesci, Ray Liotta, Robert De Niro and Paul Sorvino - look what you end up with. This is an Italian mafia classic that pieces together a great script, music, cinematography and talent to make a great piece of film. Martin Scorsese delivers again.There's quite a bit of violence- it can be sudden and unexpected. Also, if you're a bit sensitive to swearing, this may not be the film for you (thanks Joe Pesci). But all in all, if you like Italian mafia films where there's no real winners and constant drama and tragedy, you surely won't be disappointed by this cinematic masterpiece."
koalatracker,"Sep 3, 2020",10/10,"""As far back as I can remember, I've always wanted to be a gangster."" -- Henry Hill, Brooklyn, N.Y. 1955.Gangsters are all around us. Everyone knows it, not everyone wants to accept it. ""Goodfellas""--based on true events--explores the lives of gangsters, chronicling the events through the eyes of Henry Hill (Ray Liotta), who gets involved with the Mafia at a young age and continues his ""career"" throughout the film.As he gets older, he marries and has children, but still works for the organized crime family, under mob boss Paulie (Paul Sorvino); and he is friends with Jimmy (Robert De Niro), a calm, steady gangster; and Tommy (Joe Pesci), a wild man with serious mental problems.Eventually Henry's life goes down the gutter, leading to drug abuse and paranoia, that leads to other unfortunate incidents that will be ruined if I type any more about them.""Goodfellas"" is one of the best films I have ever seen. It's a tour de force of breathtaking images, witty scriptwriting, superb acting and realistic violence.Robert De Niro gives one of his best performances -- ever -- as Jimmy, even if he's not in the film as much as you might be lead to believe from the front cover.Joe Pesci is in this movie about as much as De Niro, maybe a bit more or less. But when he's on screen there's no doubting he's on screen--he's very hard to miss. A short, deranged, loud-mouthed man with something wrong in his head. Someone makes an insult toward him and he shoots them, and then laughs. It's quite disturbing. I am a huge fan of Pesci, and I tend to love his characters, but he really makes you feel sick towards his character in ""Goodfellas,"" while at the same time taking a strange liking to him. That just goes to show how good of an actor Pesci is.Ray Liotta is perfect as Henry Hill. I can't think of a better actor to play him. He captures a sense of innocence yet at the same time a feeling of violence. I love the scene where he walks over to a man's house with a regular expression on his face. ""What do you want, f&*^&?"" the man asks. Liotta continues walking, takes out a gun, and starts to continually beat the man in the skull with the butt of his gun. As Henry walks back to his car, his face is disturbing and his expression stays with you for a long, long time.Martin Scorsese is a brilliant director and his work here is fabulous; it's been recreated by other directors (namely Paul Thomas Anderson in ""Boogie Nights"") and there's a reason: it's great stuff. He totally deserved to receive Best Director in 1990, but of course he didn't. (Rumor has it the Academy frowns on Scorsese's use of racial slurs in his work. Oh boo hoo, get over it.)The movie is based on the true-crime memoirs of the real-life Henry Hill, whose novel with Nicholas Pileggi -- ""Wiseguys"" -- was adapted into a screenplay by Pileggi and Scorsese. The book itself was fantastic and insightful; the screenplay is even better. The dialogue is incredible.Anyway, ""Goodfellas"" has to be one of the best films I've ever seen--a true modern classic that will be remembered for what it is: One of the greatest tales told on screen. It's an offer you can't refuse!"
kevin_robbins,"Jul 6, 2021",10/10,"Goodfellas (1990) is definitely one of my top 3 all time favorite gangster movies and one I recently watched again from my personal collection. The storyline follows a group of friends who work together and quickly work their way up the organized crime ladder. As they grow it quickly becomes hard to identify who can trust who versus who is working for their own personal interest. This confusion can cause problems for business. This movie is directed by Martin Scorsese (Casino) and stars Ray Liotta (Blow), Robert De Niro (Raging Bull), Joe Pesci (Lethal Weapon 2), Paul Sorvino (Nixon) and Lorraine Bracco (The Basketball Diaries). The depth by which this storyline is delivered is absolutely amazing. The details around every character, the nature of the business, the writing and dialogue lead to a rollercoaster of emotions as the film unfolds. You really get wrapped up and rooting interest in the characters. The acting is absolutely phenomenal by every character and the film locations are perfectly selected (I've actually visited a couple). The soundtrack is also very good. I loved everything about this movie and would strongly recommend watching it regularly. This is a 10/10."
dcousquer,"Jul 9, 2003",7/10,"Watching this good movie, you feel like watching the Sopranos,moving from one casual killing to another, with an italian family meal or two. Scorsese is so clever you're not bored any minute : situations are funny, suspense is there, both characters and actors are good. But you cannot go as far as liking the ""hero"" or feeling anything for him except a mild sympathy. so, all in all I give this movie a 7 mark but do not really understand its ranking, except if some have mistaken it for the godfather..."
Michael_Elliott,"Mar 7, 2008",N/A,"Goodfellas (1990)**** (out of 4)Martin Scorsese's masterpiece about Henry Hill (Ray Liotta), a man who grew up hoping to be in the mob and he got his but crime does not pay as the old saying goes. GOODFELLAS has been called one of the greatest mob movies ever made and it's been called the best film of the 90s as well as one of the greatest films ever made. It certainly goes on my list as one of the greatest movies ever made and each time I view the thing I can't help but be amazed at the brilliance on screen. It's really does seem as if this isn't a movie because the thing is so perfect in every way that it's almost hard to believe that it's real. Even though everything in this movie is great there's no doubt that every ounce of credit belongs to Scorsese.There have been wonderful crime pictures going all the way back to the silent days so the director was behind the eight ball but instead of just delivering a great movie he instead goes all out and really creates a film unlike anything we've ever seen before. The way he films the violence, shows the good times and the bad times. Everything is so flawless that you really do forget that you're watching a movie because it comes off like you're a fly on the wall witnessing all of this stuff first hand. There's the now legendary camera shot going through the restaurant, there's the terrific music score and of course the violence that really shakes you. One could argue that we've seen this type of story countless times but it's so fresh here that you can't help but feel as if you're seeing it for the first time.There are so many brilliant moments here but special credit has to go to the final twenty-minutes or so when Hill finally starts to crack due to all the drugs. The fast-paced nature of this sequence is among the most perfect filming you're ever going to see because by the time it's over you're going to think that you too are high on drugs. Another amazing thing that Scorsese does is get you into the events in these people's lives. The good times early on are so much fun that you can see why someone would select to be in the lifestyle. The camera doesn't shy away from capturing these moments including the high times in the nightclubs with the women and the money. However, Scorsese also nails the downside when everything starts to crumble and the violence is so shocking and brutal that you then realize that this lifestyle only ends one way and you're thankful that you're not involved in it.Another major plus are of course the performances. Liotta is perfect in the role of Hill and especially when you consider he must carry the film over the more famous actors. I thought Liotta perfectly nailed not only the young, energetic Hill but he really pulled off the drug-crazed maniac. DeNiro, as usual, is also terrific in his part as he brings so much fire and energy to the character and can cause you to fear him with just a look. Joe Pesci deserves his Best Supporting Actor Oscar as there's no doubt that he delivers one of the finest villain roles in the history of film. Lorraine Bracco and Paul Sorvino are also impressive as are the rest of the supporting players even down to the bit parts.GOODFELLAS is without question one of the greatest films ever made and like all classics it's a movie that keeps getting better each passing year. Scorsese has made many great films in his career and this here is certainly among his best."
