user,date,rating,content
Jared G.,"Sep 8, 1999",7/10,"First of all, I fall into the Buster Keaton camp when it comes to silent comedy.  I'll take Keaton's stone face over Chaplin's sentimentality anyday. But this still is a very good film that anyone interested in film history ought to see. The boot eating scene and the potato dance are classic scenes."
faithnomore41291,"Sep 9, 2010",3/10,"This is the first silent film I have ever seen, so I really was not use to having absolutely no sound (other than the piano in the background) in a 90 minute movie. So it was neat to see the actors using over exaggerated expressions to get their feelings/ideas across.I felt like they did some of same gags over and over again, like someone getting chased around the cabin or The Lonely Prospector burning himself on the stove. It just got really old to me quickly. I don't know maybe because I'm from a different time period and way life but the film just didn't do anything for me. I didn't really like the plot of the movie and thought it was a little too spread out and could have had the same effect if it was only 30 to 40 minutes long and nothing would have been lost."
tfrizzell,"Nov 7, 2003",N/A,"Charles Chaplin's ""The Gold Rush"" is arguably his finest film. He stars as a wimpy prospector who decides to go to the Klondike in the hopes of striking it rich. What he does not realize is that he may find love (in the form of Georgia Hale) instead of money. In the end that may be all right with him. ""The Gold Rush"" shows everything that made Charles Chaplin the great performer, writer and director he was. Quite possibly the finest cinematic icon of the 20th Century, Chaplin showed humanity, love and an undying want to entertain all audiences throughout his stellar cinematic career. The movie is exceptional in every way. Although I am not as well-versed with movies from the 1920s as I am with the decades following it, I would still probably call ""The Gold Rush"" the finest film of that 10-year period. Oh how the cinema misses Charles Chaplin today. 5 stars out of 5."
ga_cum197,"Feb 20, 2021",10/10,"Why something simple like this movie can make us feel so much?! I mean nowadays, movies are oversaturated with big budgets, visual effects, advertising campaigns but more than 50% of them can really deliver.
Charlie Chaplin's films are indeed true cinema. Given it was made in 1925, it's perfect to me. I have nothing to criticize or analyze it. Sometimes, we just forget what a film is supposed to be. It's supposed to make us feel, to make us acknowledge that it's a film, and to age well
There are some so called movies that I never consider them movies: Transformers 2,3,4,5. Twilight 2,3,4. Justice League....and so on.
Those just make me appreciate the classics even more."
Andreas-S,"Jan 29, 2004",10/10,"One of the best Chaplin movies, which means one of the best movies ever made. Good structure and a lot of  excellent classic scenes such as `Eating the shoe' and `The Roll Dance'. Both the original version and the second release have their own charm."
ctrout,"Sep 27, 2005",10/10,"All the best Chaplin films have one unique scene that's very memorable because it's either very funny or very touching. In this film, it's one of the funny ones.You see, in this film, Chaplin jumps on the band wagon to Alaska to participate in the Gold Rush. Along the way, he runs into some crazy characters and has to stay out in the middle of nowhere with one of them. Since they must try to survive in the cold weather, Chaplin decides to cook dinner. What he cooks and how they eat it is the priceless joke that makes this film so great.It's not just that one joke though, there are tons of laughs in this great movie. So I highly recommend it for any fan of silent films or comedies. You'll have a lot of fun watching it.As of now, this is the earliest Charlie Chaplin film that I've seen, but it probably won't be for long. I think he's one of the greatest directors and I hope to see more of his films soon."
ffinixs,"Jun 15, 2005",10/10,"What a delightful film. I can see the imagination bursting on the screen in riches. Each scene contains surprises and bits of magic. I love how the film shows visually that the liquid is alcohol and how the cabin ended up on the edge of a cliff. This masterpiece is not just a comedy but there are parts that make me laugh just thinking about them, like the eating shoe scene, fighting over rifle while Chaplin tries to hide from gun, and when the cabin is tipping over the cliff scene. When the Lone Prospector finds Georgia the film unveils some truly touching dramatic moments. I love the image of Chaplin standing still outside his open door listening to the crowd on New Year's Eve knowing that he was stood-up. I genuinely felt for him. Chaplin is a auteur who can make me laugh and cry at the same time. Brilliant."
lugonian,"Jan 26, 2002",10/10,"THE GOLD RUSH (United Artists, 1925), written, directed and starring Charlie Chaplin, may not be the very best of the Chaplin feature comedies of the silent era, but has become the very movie in which Chaplin wanted to be most noted for by future generations. So proud of his achievement, Chaplin reissued this silent film in 1942 with a new music soundtrack which introduced a narration written and spoken by Chaplin himself, eliminating the use of title cards. Then in the summer of 1971, THE GOLD RUSH became the initial movie presented on public broadcasting station's 13-week series of ""The Silent Years,"" as hosted by Orson Welles, from the Paul Killian collection with a new and excellent piano score by William Perry.THE GOLD RUSH, which is set in the turn of the century, opens with The Lone Prospector (Charlie Chaplin) coming to Alaska. A snow storm drives him into the cabin of ""Black"" Lawson (Tom Murray), an outlaw. ""Big Jim"" McKay (Mack Swain), another prospector who has found gold on his claim, is also driven in by the storm and into the same cabin. After much struggle, Larson finds himself having to accept the two men as his guests. Stranded due to the heavy storm, Larson, finds himself chosen to go out for help. While out in the storm, he comes upon a couple of officers looking for him. He gets away by stealing their dog sled, but is later killed in an avalanche. Back to the cabin, Charlie and Larson, almost in near starvation, eventually make a meal out of a large bear. When the snow storm finally subsides, the two men go about their separate ways. Charlie comes to a mining town where he becomes infatuated with Georgia (Georgia Hale), a dance hall girl, causing jealousy from her suitor, Jack Cameron (Malcolm Waite). As for Jim, he has forgotten where his gold claim is, and locates Charlie to help him find it, separating him from Georgia. The results that follow is classic Chaplin.Aside from a large list of supporting players, which consists of frequent Chaplin character actor Henry Bergman as Hank Curtis, ""The Gold Rush"" contains many now classic comedy supplements, including the starving Charlie cooking his boot in hot water, and using his shoelace as spaghetti; Charlie's encounter with Georgia; and the near end finale in which Charlie and Big Jim return to the cabin before setting out to find the claim, in which the cabin gets blown away during the blizzard that forces the cabin to be found the next morning halfway over the edge of a cliff which starts to tilt back and forth as the men make their slightest movement. There are tender moments, too, including Charlie awaiting for Georgia and her other friends to accompany him for New Year's Eve dinner, with tears flowing down his cheek when at the stroke of midnight realizes they are not coming. The most famous sequence of the entire movie is the one where Charlie falls asleep and dreams of himself entertaining his dinner guests by using two forks in two potato rolls as his feet and doing a dance for them.With THE GOLD RUSH being Chaplin's most revived and discussed movie, one must never forget his other artistic achievements that followed, including THE CIRCUS (1928), CITY LIGHTS (1931), MODERN TIMES (1936) and his talkie debut of THE GREAT DICTATOR (1940). Since the advent of home video in the early 1980s, THE GOLD RUSH consists of various editions and different music scores, ranging from the use of piano, organ or orchestra. There are even some editions that have no music track at all, along with some copies running different time lengths, and others eliminating the final closing segment set on the boat in which Charlie and Georgia walk on top of the deck to be interviewed and photographed by the press before the fadeout. The 1942 reissue, being a shorter print with Chaplin's narration, not only was presented occasionally on American Movie Classics, but can also be found on Chaplin's 100th birthday anniversary video edition followed by a 1921 comedy short, PAY DAY. Video or DVD enthusiasts out there certainly will have a major choice to consider as to which copy to have in their collection. But in spite of numerous editions, THE GOLD RUSH is a golden treasure where it had been shown on American Movie Classics (1997-2001) and currently presented on Turner Classic Movies in either format of the shorter 1942 reissue or silent print with the William Perry piano score. While Chaplin is listed in the cast solely as The Lone Prospector, avid lip readers will notice that he is called ""Charlie"" by his supporting players, especially by Georgia. (****)"
SMK-4,"Dec 16, 1998",7/10,"Chaplin was a great director in his time but many of his films have aged badly, simply because his sentimentality has completely gone out of fashion which puts a modern audience in a rather uneasy relationship to the Tramp character.  This problem also applies to this film which for a long time was regarded as one of the very best ever made.   It probably is no more.Despite of this, The Gold Rush is still very much enjoyable for its most famous moments, like Chaplin devouring a shoe (which was made out of licorice, I believe) or the potato-fork-dance."
llltdesq,"Nov 23, 2001",10/10,"If anyone doubts that Charlie Chaplin was one of the funniest comedians ever or that silent films did not require acting ability, t you a commend this film, as well as City Lights.  Modern Times isn't, strictly speaking, a silent film, although Chaplin had no dialogue there.  The Gold Rush, while not Chaplin's best film, does feature his best performance and has so many classic bits, it must be seen.  Excellent film.  1942 version redone by Chaplin is a bit better, but either will do.  Most highly recommended."
uhu,"Apr 17, 2002",3/10,"I cannot follow the praise of that movie by other viewers. Unlike his later works (such as The Circus, Modern Times, Citylights) the plot is thin and not well writen. The directing has many flaws, the scenes often ending abruptly with no clear link to the following. I love Chaplin films, but this one was disappointing."
Petey-10,"Aug 25, 2004",N/A,"Charlie Chaplin is the Lone Prospector who goes to Klondike, Alaska in search of gold.There he meets and falls in love to beautiful Georgia (Georgia Hale).In cold and snowy Alaska he rambles forward looking for gold with his fellow prospector Big Jim McKay (Mack Swain) thinking of her.A genius called Charlie Chaplin made in 1925 this silent movie masterpiece known as The Gold Rush.Now nearly 80 years after the film was made we get to watch this genius in a tramp suit doing his job.And he did it well.Better than probably anybody.He could make us laugh and he could make us cry.Maybe even both of those at the same time.Chaplin realized that every good comedy has a little tragedy. Of course I have to give credits to other actors as well.Mack Swain as Big Jim McKay is not only a big man, he's also big at his acting skills. Georgia Hale is as beautiful of woman as she is a great actress. The Gold Rush is filled with marvelous scenes.The most memorable is the shoe-eating scene.Chaplin on the dance floor is also something to remember.Through the movie you can hear the score Chaplin composed to this movie.It works perfectly.Just like the whole movie.It's pure gold from the beginning till the end."
GTDMAC,"Mar 11, 2003",10/10,"The eternal question for many Chaplin fans is is The Gold Rush better than City Lights?  There are some who would argue for Modern Times or maybe even The Great Dictator.  There are even a few who like Monsieur Verdoux.  But to say this film is better than City Lights is definitely inviting controversy. As a statement on social mores and values City Lights is far more indicting.  As an important piece of film City Lights shows us many things that had never been done before and perhaps may never be done again on the big screen.  But as a sheer enjoyable romp in The Little Tramp's world City Lights falls short.  It is buried in social commentary whereas the Gold Rush has some social issues to deal with but nothing much new from previous works until the end where it neatly summarizes what ""Charlot"" has been all about all along. It is that ending which makes the Gold Rush the best of Chaplin's works and the one I will watch just for the sheer joy of seeing the artist in his prime. 10 out of 10."
Mild2Wild,"Aug 8, 2020",10/10,Spend some time in yesteryear a quietly be entertained.
jxj-55996,"Sep 28, 2017",10/10,"The Gold Rush is a Charlie Chaplin classic. Released in 1925, The Gold Rush was Chaplin's 3rd film, and contains many standards of his work. The film features the famous Chaplin character, referred to as the ""Tramp"", or the ""little fellow"". The version I watched was the 1942 re-release, which featured a new score, as well as narration from Chaplin himself.Charlie Chaplin is famous for being an influence on many films after his time, which I did not truly appreciate until I saw this movie. The Gold Rush showcases many of these influential elements. A number of iconic Chaplin scenes, such as the dance of the dinner rolls, the windy cabin, and the boiled shoe dinner are from this movie. This was the first Chaplin film I had seen, and afterwards, I began to notice many scenes in modern movies such as La La Land and Baby Driver incorporated elements of Chaplin's brand of visual humor.This style of visual humor is subtle, effective and almost elusive. It involves staging, progression and cinematography. By understanding that Charlie Chaplin began his career in theater, his approaches start to make a little more sense. Many Chaplin scenes are staged like theater productions. That is to say, the camera has a wide view of an entire room, and does not move during a long, continuous scene. It mimics the experience of the audience watching a theater production. Chaplin also builds humor using a sense of progression, slowly building the ridiculousness of his scenes, each gag sillier than the last.Despite it's age, The Gold Rush still exhibits a highly advanced understanding of narrative and visual story telling. Chaplin was not a fan of having many title cards in his films, so he tried to minimize the necessity of them by having the character's actions speak for themselves. I wish I could have watched the original silent version of the film first, so that I could better compare the two and how well they got the story across. The narrated version offers a great amount of depth, without being overbearing or distracting. I very much enjoyed the narration, but I did get the impression that the film was written without planning for it. As a result, sometimes the narration can actually have a detrimental effect on some of the scenes. A dialogue line might detract from a visual punch line, or the timing might be a little off. What I found interesting was how many scenes were still silent. I couldn't tell you what made Chaplin decide some scenes needed narration and others didn't, but I appreciate the restraint, and the understanding that sometimes, narration or dialogue would do more harm than good.I'm usually not that into old films, but The Gold Rush completely won me over. It has aged well, and the humor is still very funny. The style of story telling is different, to be sure, but still highly effective. Charlie Chaplin is a timeless performer, and I definitely recommend watching this movie."
gab-14712,"Jul 24, 2020",9/10,"When Charlie Chaplin's The Gold Rush was initially released in 1925, the director exclaimed, ""This is the film I want to be remembered for!"" Well Mr. Chaplin, we definitely remember you for this film. Even though he made many excellent films after this film's release, pundits consider this his greatest achievement. I was enamored with the film myself. For a silent film, it had a character-driven narrative and did not solely rely upon Chaplin's familiar humor, which remains excellent as always.There are two versions that the public is aware about; the 1925 silent version and a version edited by Chaplin in 1942 made for the audience that has grown accustomed to sound. He added a score and he made tweaks including changing the ending. Personally, I think the original version is the best because I really do adore the ending. Apparently, the ending was shot in terms of how Chaplin's love life was at the time. Both versions are incredible, but my preferable version was released in 1925.Chaplin, who also wrote the script, attempted to shoot the film on location in California. He eventually had to abandon those plans and shot the film on the studio's backlot. This movie features some well known comedy acts that you always hear about especially if you're taking a film class. We have the boot-eating scene, the roll dance, and the cabin in the storm sequence. These scenes were shot very well. Because of Chaplin's famous obsessive-compulsive disorder, it took more than 60 takes to shoot the shoe-eating segment. Yes, Chaplin wanted perfection and he often got it! This film happened to be the most expensive and longest comedy film at the time. 95 minutes does not sound much, but it was definitely new for those folks. Fortunately, the film became a box-office smash and is one of the silent film's most profitable pictures.The Little Tramp, or the Lone Prospector (Charlie Chaplin) is on his way to the Klondike to search for some gold. Conditions are brutal and there is little in the way of food or gold. He goes to the cabin where he meets Big Jim McKay and Black Larsen (who is wanted by the authorities). With no food available, Thanksgiving dinner consists only of a boot. When the Little Tramp finally reaches town, he meets Georgia (Georgia Hale). He falls in love with her, but he seems to have some competition for her heart. Can the Tramp strike it rich and win over Georgia's heart?Chaplin is Chaplin and he does his thing very well. Watching his performance, one can easily see why he is one of the best comedians and performers to grace this planet. No words express his comedic genius here. It's all about body movement and facial expressions that make us laugh. In today's age, that is beyond impressive. I was laughing and smiling throughout. That is how amazing Chaplin is. As for the supporting performances, they are excellent. Georgia Hale, who admired Chaplin for an incredibly long time, gives Chaplin an excellent female pairing.Let's say you have never seen a Chaplin film and you wanted a recommendation. I would not hesitate to allow myself to choose this film. It's funny and features all the legendary comedy Chaplin would be famous for. That said, it has a character-driven narrative that is dramatic and emotional, and Chaplin pulls it off very well. The Gold Rush is Chaplin at his best and it is not hard to see why you can call this a classic.My Grade: A"
sol-,"Sep 15, 2017",7/10,"Improperly prepared for Klondike's harsh weather conditions, a lone gold prospector has to share a cabin with another prospector, whose hunger often drives him insane, in this Charles Chaplin silent comedy. Proclaimed by Chaplin as the film by which he most wanted to be remembered, 'The Gold Rush' has gone onto much acclaim, but those expecting the charm of 'City Lights' and imaginative sets and situations of 'Modern Times' may be disappointed. To be fair, 'The Gold Rush' starts off quite well with lots of humorous situations at the outskirts cabin, including imagined chickens, persons blown in and out of doorways and a hilarious sequence in which Chaplin keeps trying to dodge a gun barrel during a fight, only to find the gun pointed in his face wherever he goes. Around a third of the way in though, Chaplin leaves the cabin and what follows is far less innovative as he becomes the subject of tricks and falls in love upon returning to town. There are some funny town sequences for sure (dancing with a dog leash) and there is a great bit involving a tilting cabin near the end, but the final two thirds of the film never recapture the magic of the first third. With so many jokes and ideas that have since been imitated (bread roll forks), this is an undeniably iconic comedy, but those keen on seeing Chaplin at his finest may wish to look elsewhere."
