user,date,rating,content
transylvanianfairy,"Jul 11, 2013",10/10,"The Shawshank Redemption is possibly my favorite movie ever. I had seen many movies before it, and I've certainly seen a lot after, but not many of them made me feel what that one did. Now, I have that feeling again. And once again, it comes from watching a Frank Darabont movie. I couldn't possibly explain the overload of emotions I experienced in the 3 hours it lasts. I have laughed. I have felt the emotions of every character. And most of all, I have cried. Very few movies have touched me like this one. Is there something to say about the acting that hasn't been said before? No, it isn't. You may have heard it is flawless, incredible, whatever. You did hear right, it absolutely is. I can't think of anyone in the whole movie that wasn't convincing in the least. The script has its funny moments, but it's incredibly deep, poignant and heartfelt. The characters are so ""human"" and unpretentious you can't help but adore them. But, well, there will be some you'd like to strangle. There has to be a villain everywhere, right? The Green Mile is a movie I will hardly forget. You can't possibly forget such an emotive story.What, you want to watch it? Great! But don't forget to have grab some tissues first."
Sleepin_Dragon,"Jan 5, 2023",10/10,"Paul Edgecomb and his team of prison guards get a surprise when John Coffey walks through the door, a man of huge stature, with a timid demeanour, but a special gift, but convicted for murdering two children.Is this one of the best ever adaptations from text to big screen ever made? I would argue so, twenty odd years on, and I am still captivated by the magic of The Green Mile.Not many films get me, this one always does, it's an incredibly moving film, one of those films where you will need your hankies for a few scenes. Many scenes hit hard throughout, some moving, some disturbing, there really is a richness to its content that is quite something.Plenty of outstanding scenes, I've always enjoyed that moment where the guards are first introduced to John, that scene towards the end though, (we all know which one,) that is such an incredibly powerful moment.Tom Hanks gives an outstanding performance, as indeed do the whole cast.The accompanying music works so well, the score enhances the film.It's quite a long film, but it's one of those will just fly by, you'll be so engrossed you won't even notice the hours ticking by.10/10."
schd5,"Jan 17, 2000",10/10,"Without using all the old cliches, I would recommend this movie to anyone interested in a creative, intriguing, and life enhancing experience. Everything about this movie was delightful. I recommend seeing this movie with someone especially close to you. After the movie my Fiancée and I spent two hours talking and expanding on the films ideas and concepts. This was truly a electrifying experience. I would venture to call this movie one of the best movies of all time.  Sure, there are things that I would have liked to see done differently, but that is what makes a movie more enjoyable. The discussions following this film were wonderful."
0U,"Feb 24, 2020",10/10,"Some of the supporting characters are a little two-dimensional, but 'The Green Mile' is an incredibly effective prison drama with terrific performances and a script that deals with grief in an innovative and emotionally resonant way."
frankde-jong,"Jun 22, 2020",7/10,"Frank Darabont as a director has only made 4 films. The most highly rated are ""The Shawshank redempion"" (1994) and ""The green mile"" (1999). At first glance these films have much in common. Both adapted from a book written by Stephen King, both situated in a prison and both about the friendship between a white and a black man.In fact the films are far more different than you are inclined to think. ""The green mile"" is more shocking as it is on death row. The story of ""The green mile"" also involves a supernatural element that ""The Shawshank ... "" as a more pure character study is missing.The character that contributes the most to the dfference between the two movies is the character of the black man. In ""The Shawshank ... "" Morgan Freeman plays the wise experienced inmate Ellis Redding. In ""The green mile"" Michael Duncan plays the somewhat ambigious John Coffey. On the hand he is a simpleton, reminding me of Lennie from ""Of mice and men"" (John Steinbeck). On the other hand he is ""a force of nature"" (I can't thnk of another discription that would not give away too much of the plot) whose initials only are very telling.Personally I prefer ""The Shawshank redemption"", which is more of a psycholigical drama. This is not to say that ""The green mile"" is only plot driven. With a running time of more than 3 hours Darabont takes his time to make individuals of his characters.In ""The green mile"" the guards are on average much more friendly than in ""The Shawshank ... "". There is one exception by the name of Percy Wetmore (Doug Hutchison). I think in preparing for his role Doug has taken a good look at Donald Sutherland as Attila in ""Novecento"" (1976, Bernardo Bertolucci)."
cliff-19,"Aug 29, 2001",4/10,"I use that expression cautiously and deliberately. This film hides its massive illogic and implausibility behind emotional manipulativeness and cheap tear-jerker tricks. Fans of the film who may be reading this will naturally object as though I am invalidating their tears. But please consider that your tears were coaxed out by a crude setup. Some complaints: 1. Where on earth would one find such compassionate prison guards? To quote Mahathir Muhammad, ""Either one gets callouses on one's heart or you bleed to death."" 2. In the South of 1935, not even the white liberals would treat a black man with such dignity, let alone prison guards. 3. How would a patrician white woman thank an illiterate and dirty black man for saving her life? With a hug? 4. Once John Coffey sees Wild Bill, why would his only words be,""He's a bad man!""? Why did he say nothing? 5. After visiting Coffey's lawyer, why did Paul say nothing to any legal authority? 6. The execution of Delacroix was annoyingly unrealistic. A botched execution (and there have been many) would never be anywhere nearly as gruesome. 7. Finally, and this is the point at which I hated the movie, there were MANY opportunities for the guards to get Coffey's case re-opened, even if he didn't cooperate. But that would have turned it into a courtroom drama, not a religious-like story of redemption, suffering and eternal punishment."
snexy,"Oct 10, 2001",8/10,"Having doubts about seeing this movie because of the length (3 hours can be death to a film).I was so surprised that I didn't look at my watch once throughout the whole movie. Tom Hanks, in my opinion, gave the performance of his career by bringing emotion and depth to his part. The only actor that bettered him was Michael Clarke Duncan. How he made this giant like character into a vulnerable pussycat was a marvel. On whole, the cast came together and gave the best performance I have seen in a movie for a long time. Not one of them let the side down by being weak. David Morse who is more known for his supporting roles was also excellent and hopefully not long till he's carrying his own movie. If you haven't seen this get it out now,forget about the running time and connections to 'The Shawshank Redemption' and enjoy it for what it is, a little miracle. 4 out of 5"
iiterrorisorii,"Nov 9, 2018",10/10,"Personaly iam that kind of guy who doesn't tear on atouching scene or anything like that,but in this movie i cryied like a baby ,it was a masterpiece,you will never see somthing like this in your life again"
olivercripps,"Oct 5, 2019",10/10,"Absolutely sensational, a masterpiece on all fronts."
undeaddt,"Feb 6, 2019",8/10,"With this movie Tom Hanks proves why he is one of the all time best male actors that shook the world with their abnormal amazing acting roles. Among the TOP 100 IMDB rated movies, he has probably more than 4-5, including The Green Mile, Forest Gump and Saving Private Ryan, Captain Philips was also an amazing movie. But the spotlight in The Green Mile is reserved for Michael Clarke Duncan in the role of John Coffey. Nobody can count the amount of people that this person made cry in the early 2000's. He is the most adoring male human being that showed up on the movie screen in this century, his acting is out of this world and emotions are leaking out of every cell of his body. The fact that the actor died 7 years ago makes everyone 10 times more sad....rest in piece legend. Above all, we must not forget that this is another movie based on a Stephen King novel that succeded big time, which shows why we may consider King as the best novel writer of all time."
undsiebzig,"Sep 7, 2019",10/10,"OMG! This movie has it all. The story, the characters, the setting. It's just such an emotional tear-jerker. I cannot understand how someone can dislike this movie. I can highly recommend this, I can guarantee you this will force you to reflect your own character as well as the choices the movie figures make."
Xstal,"Mar 28, 2023",7/10,"The Great Depression sets the seen for what's to come, inside a prison, on Death Row where men succumb, to the charges that they're passed, other states might have them gassed, either way, they've had their day, thy will be done. Then John Coffey walks the mile and takes a cell, a gentle giant, quite un-defiant, casts a spell; as the residents reduce, restorative magic is produced, in a place, no one should face, a living hell. At the end you might just be at a small loss, was the chair a metaphor for some old cross, or perhaps you might compute, that it's wrong to execute, or just maybe, you'd like to, electrocute."
ttornak,"Feb 7, 2009",5/10,"It's hard NOT to like the green mile. It's like kicking a sweet puppy.The actors are fine, with great performances, the locations are well done, good camera-work and the movie doesn't get (too) boring. If you have half a heart, you will care for the characters and although I cringed a bit at the depiction of another ""simple black man"", you can't accuse the movie of racism, not after they show his lawyer. Overall a nice movie, but...Amongst other things, the movie expects you to believe in miracles, not just one, a bucket load of them.Goody prison wardens and goody prison guards. The guards are all the same, full of mercy and the nicest guys in town. I was half expecting a song and dance act of the guards down the aisle with the prisoners joining in and the mouse doing pirouettes in front of them.The only 2 people in this movie that are ""bad"" you can only feel sorry for. One is a deranged psycho that doesn't seem to enter sanity or reason for a second, the other is a prison guard that is a little jerk that gets slapped around all the time and even tries to change his ways... then gets his feelings hurt, damn.The movie is clearly anti-death penalty as I am, but this isn't the way to present the case."
antmvaughn,"Oct 22, 2018",10/10,"This movie was so well done, always enjoy watching it."
stallone-9,"Mar 29, 2008",9/10,Frank Darabont directs another masterpiece adapted by a Steven King novel.Sheer brilliance at its finest.Tom Hanks makes perhaps his greatest performance as the corrections officer Paul Edgecombe who doesn't believe in miracles until he sees one.While Tom and the others all shine in their roles I think that Michael Clarke Duncan deserves most credit as his magnificent portrayal of John Coffey-a convicted 8 foot tall giant murderer.He is accused in the killing of two little girls and sentenced to death.With time however Paul starts to wonder if the gentle hearted Coffey really did commit the murder.The movie has so many emotional moments that it's hard not to sympathize with the characters.The deep emotional drama of some of them is mentally pressuring and you become connected with these people - again expertly accomplished by Darabont who perfectly understands the source material and sticks close to it.Like Shawshank before it the movie teaches us the value of human life and how strong each one of us can be.This is achieved here similarly as again there is an innocent man put in prison but unlike Andy John is touched by God.He is a magical being who calls forth sympathy and by the end the audience is so аttached to him that the somewhat tragic ending is quite sad.As his previous movie Mr Darabont creates yet another fantastic film sure to stay in your heart for a while.Steven King should be proud.
pceli-71314,"Jan 4, 2019",10/10,One of the best movies I've ever seen. 3 hours that keep you attached to the screen. It's one of those movies that whenever I see it will not bother me
Rade007,"Jun 16, 2021",10/10,"This is one of the greatest movies in history of the universe. From the beggining to the ending scene,this is a real poetry,a pure art,a perfect cinematography. I can't find enough words to describe it. It's a crime it did not got at least one academy award!!A true masterpiece,but have I realy mention it? This masterpiece is also ,one of the reasons,why I concidere Stephen King for the greatest american writter!"
Joeyistheman,"May 6, 2011",10/10,This is easily one of my favourite movies of all time. do not be put off of watching this movie because of its run time(3 hours) because those 3 hours will just fly by as this movie is so interesting and such a huge success. tom hanks is the main character but i think that Micheal Clarke Duncan really does steal the spotlight away from him. Stephen kings novel (with the same title) is not as good as the movie but it still stands tall i would recommend viewing this little gem if you're a fan of tom hanks or Stephen king.i have never watched a movie that has made me cry but i have to say i was very close to tears after the undeniable ending.the script is just outstanding and the acting is spot on.the storyline is very original as i have never seen anything like this before and i don't think anyone will ever try to copy it.if you're thinking about viewing this title and you haven't seen it already i suggest you get the tissues ready.
Brogan,"Nov 24, 1999",N/A,"People would think that this film from the same director as THE SHAWSHANK REDEMPTION, that this is another prison film.  Well, it isn't. SHAWSHANK was more about a man's search for hope.  The director, Frank Darabont, new film THE GREEN MILE, isn't about a prison, but about a miracle that happens in a prison.  This is a outstanding film that shows what a miracle that could, or we wish that could happen, and how would mankind treat it. The story is based on the Stephen King novel, where it takes place on ""E"" block of a prison in Louisiana.  The ""E"" block is the death row, also known as ""the green mile.""  On the mile, the chief of the security is Paul Edgecomb (Tom Hanks), a sympathetic guard who cares about the health of most of his prisoners.  Paul has fellow kind and friendly guards at the mile which include, Brutus ""Brutal"" Howell (David Morse), Dean Stanton (Barry Pepper), and Harry Terwilleger (Jeffrey DeMunn).  There is one rotten apple in the bunch of guards, and his name is Percy Wetmore (Doug Hutchison).  Percy doesn't care about anybody but himself.  Percy is cruel to the inmates, and loves to taunt them. One day a new convict arrives to the ""green mile,"" a seven foot and 300 pound black man named John Coffey (Michael Duncan Clark).  Coffey (sounds like the drink, spelled different)was convicted of killing two young girls. But when Paul talks and meets Coffey, he believes that Coffey didn't kill the two young girls.  But that is only a part of the story.  There's a secret in Coffey that is a blessing or a miracle.  Whatever you call it, it's highly unusual for someone to have, and it does good towards humanity. THE GREEN MILE has ""classic"" written all over it.  This is a truly fantastic film!  Despite it's 3 hour plus running time, it's the fastest paced 3 hour film since TITANIC.  The story and character's grab your intrest, that time doesn't matter to you.  You're more concerned about the people.  That element alone is a sign of success. Frank Darabont tells a strongly dramatic film that isn't about a prison, but takes place in one.  It's a very emotional film, yet you would walk out of the film not only falling in love with it, but somewhat happy. Darabont does a excellent job of detailing the character's and their feelings and  traits.  And like SHAWSHANK, Darabont does a magnificent job on adapting the work of Stephen King.  If I was Stephen King, I would have only Frank Darabont direct the film adaptations of my stories from now on. But the acting is also worthy of picking up golden statues.  Tom Hanks is different and great as the very kind and caring prison guard.  So are his fellow guards (Morse, Pepper, and DeMunn).  James Cromwell is also excellent as the prison warden who isn't the ""stereotyped"" warden.  And Michael Jeter is quite good as the mousy prisoner Eduard Delaeriox, who's best friend is a mouse.  But two faces or actors stand out in this film.  First is Doug Hutchison, who is very cruel and creepy as the evil guard.  His character of Percy, is the type of villian that you would love to see him get punished.  And the other actor who stands out is Michael Duncan Clark.  Clark is huge, yet he's very emotional and gentle as Coffey that the audience does feel a certain kind of kinship towards him.  You care about Coffey, that you also would believe Paul that Coffey can't be a murderer. I was extremely pleased with this classic. This has Oscar for Best Picture (winning, not nomminated) all over it. It is indeed over 3 hours, yet you'll feel a lot different after watching this movie.  It's a excellent tale about miracles, that happen in the most unlikely places.  And if they do happen, don't abuse them, bless them.  THE GREEN MILE, is paved with gold!  DO NOT MISS IT!!!!!! ***** (out of five)"
joachimokeefe,"Mar 3, 2008",6/10,"It's not all negative; the period feel is strong, if very middle-class (the sharecroppers have a phone???), and so are the ensemble performances. The Green Mile unquestionably does a good job of pressing the right emotional response buttons for entertainment purposes. So does 'Bambi'. My problem with TGM is the amount of disbelief that has to be suspended to enjoy it. In Disney cartoons you know that anything is allowed to be possible, it's an animation. In TGM it's completely obvious - and completely unnecessary - that John Coffey is holding a light bulb in the 'help' moments; it's completely obvious that his breathing out the 'badness' is gratuitous CGI; couldn't they just have left him and the others to ACT it? The overwrought SFX turn Coffey's miracles into cheap sideshow stunts. Don't get me started on the mouse, by which the cardboard characters are upstaged. TOO MUCH MOUSE!It's a shame that the script characterisations are totally subservient to the sentimental story, like in a pantomime. Cold Mountain Block D managed to recruit the most liberal-minded bunch of warders in the country - but not one of them ever has a twinge of conscience, let alone any sense of smell! The only point where a character seems to get complicated is when the oh-so-nasty nephew turns co-operative for five minutes after striking a bargain with Tom Hanks. He soon reverts to stereotype. The rest of the film they all just follow paths that wouldn't be out of place in a high school nativity play. At no time does any of these sensitive, earnest death row wardens question the morality of capital punishment - from either end, even to get slapped down. Nobody criticises it, nobody justifies it, it's just not an issue, even in the modern, smell-less old folk's home at the beginning. You're left with the conclusion that in spite of all their caring, sharing postures, that those warders are just pretending, and just want to see those guys fry, like waiters longing for the last customer to leave. And so you stop believing their good intentions, and your disbelief is suspended. Same as I felt when I saw that poster covering the hole waving in the draft in 'Shawshank'. The morality of capital punishment is an elephant in the room that TGM and its sensitive, liberal characters ignore - apart from the attorney - he had the right degree of bloodlust.TGM is effective as broad entertainment, but the reality of the situations (execution, racism) it deals with is so horrible that you almost want to shout ""stop sugar-coating it!"" at the screen. Tom Hanks - his usual dependable, if ever-so-slightly bland performance - experiences ten times more pain from his NSU than from the gruesome job he does, and the ghastly system he is a pillar of. And the reason TGM takes so long between story beats (how many times must we see him screw that thing on his head, already!) is that if it didn't, the paper-thin story would crash and burn in an hour. Don't take it as seriously as it takes itself, it's a well-dramatised piece of mummery."
Guile`,"Feb 8, 2001",5/10,"This has got to be one of the most overrated movies of all time.  It didn't suck really bad, IMO, but was just plain average - and on the boring side of that.  I didn't find it very emotionally moving, and I thought it was quite ""cheesy"".  I didn't get really involved and enveloped into the movie as one would when watching a truly great film, and I even say this in a nice big theatre too.  This movie just didn't turn my crank, it was very predictable, was not very thought provoking, and I'm very surprised there aren't more mixed reviews at least from the users of this site...The Green Mile is NOWHERE CLOSE to The Shawshank Redemption, and shouldn't even be mentioned in the same sentence as an emotionally powerful masterpiece such as that.  Granted that neither film is meant to appeal to your intellectual side, but more to your emotions - this film even fails at that, in my opinion.  Perhaps I just couldn't get into it because it was too cheesy...Overall, this was a disappointing film, and I know I'm not the only one who thinks that as well.  Based on people I've spoken with, this film should have more mixed reviews rather than the overwhelming praise it seems to have got."
TheLittleSongbird,"Feb 27, 2011",9/10,"I am starting to like Stephen King's work more now, and I read the book. A wonderful book, that is faithfully(mostly) adapted into an equally wonderful film. My only complaint of The Green Mile is the length, I do think it is too long. However, The Green Mile is a film that is haunting, thought-provoking, moving and engrossing.The film is beautifully directed by Frank Darabont(director of the slightly superior The Shawshank Redemption), is beautifully shot with a foreboding setting and atmospheric cinematography and lighting and has an engrossing and haunting story that is well-paced too. Thomas Newman's score is positively hypnotic and very beautiful, with some great authentic song choices, my favourite being Wrap Your Troubles in Dreams(And Dream Your Troubles Away).The script is thoughtful too, and the movie also has a big emotional impact without feeling manipulative, I honestly couldn't help crying at the end of the movie. I have to say as well, the execution scenes were really quite harrowing. The performances are strong, Tom Hanks is excellent as the warden, as is Doug Hutchison who gives a credibility and complexity to a character that could have easily been clichéd and David Morse as Brutus. But Michael Clarke Duncan is the actor I want to give the real kudos to, he has a wonderful character and he absolutely nails it.Overall, a very, very good movie. Had it been shorter, it would have been perfect. 9/10 Bethany Cox"
Rockford_6,"Aug 19, 2008",9/10,"Tom Hanks, in my opinion, gave the performance of his career by bringing emotion and depth to his part. The only actor that bettered him was Michael Clarke Duncan. How he made this giant like character into a vulnerable pussycat was a marvel. On whole, the cast came together and gave the best performance I have seen in a movie for a long time. Not one of them let the side down by being weak. David Morse who is more known for his supporting roles was also excellent and hopefully not long till he's carrying his own movie. The Green Mile isn't a movie about hope and friendship, as The Shawshank Redemption was, it is a movie about a miracle of a man, and the people he affects."
santhosh_ssr,"Aug 9, 2013",10/10,"The Green Mile.... Yet another movie which made me cry.Outstanding work by Frank Darabont. Both his prison dramas ""The Green Mile"" & ""The Shawshank Redemption"" are real class!This film is beautifully written and perfectly cast. Michael Clarke Duncan delivers the performance of his career. There are scenes in this film that will make you quiver, and there are scenes that will keep you on the edge of your seat until you cry.Tom Hanks once again provides a strong support for a talented ensemble cast.Darabont's skills as a screenwriter that even after three hours, he can bring the film to such a good, solid conclusion."
