user,date,rating,content
Jonny_Numb,"Aug 21, 2006",6/10,"""Sunset Boulevard,"" Billy Wilder's barbed take on the Hollywood studio system during its heyday is by turns volatile, funny, suspenseful, and--at its core--more than a little creepy. By today's standards, this 1950 film still takes some relevant shots at an industry that seldom acknowledges its superficiality, but is also just as dated in other regards. Wilder takes a truly original concept, bending Film Noir, satire, comedy, and pathos in the telling of Joe Gillis (William Holden), a down-on-his-luck screenwriter (the repo men are threatening to take his car, for Pete's sake!), who winds up all but imprisoned in the lonely, secluded mansion of Norma Desmond (Gloria Swanson), a washed-up silent-film starlet harboring delusions of a comeback. When drafted to revise Desmond's self-scripted version of ""Salome,"" Joe becomes very aware of his unhinged provider, and quickly begins a collaboration with the young, rhinoplasty-friendly Betty Schaefer (Nancy Olson). While Holden and Olson are--in the midst of this send-up--fresh-faced stars, ""Sunset Boulevard""'s axis of madness hinges squarely on Swanson's full-bore performance, a blend of incestuous sexuality and mid-life crisis (she makes Baby Jane seem warm and cuddly by comparison) that makes her advances on Holden genuinely unappealing. The performance is a bit more tricky than one might give credit--as a woman whose fame has declined, her sustained hunger for it fuels her delusion, therefore rendering Norma Desmond an actress who literally acts out her everyday reality, to the point where any semblance of humanity is absent (her actions and words possess the overt dramatics of a woman seeking the Best Actress Oscar). While the film is beautifully photographed and performed, the sheer ambition of the project is something of a flaw--with so many genres represented, ""Sunset Boulevard"" is problematic in synthesizing a coherent vision. But what is here is quite influential, and certainly worth a look."
barnesgene,"Jan 19, 2008",5/10,"Sorry, I have to align myself with those few other reviewers who found the movie, well, trite. Not that it didn't have its moments -- that particularly riveting scene, for instance, where Norma sits in DeMille's chair and a stagehand acquaintance puts a spotlight on her and people begin crowding around her, how spooky can you get? But by and large, Gloria Swanson hams up her lines to the point where she becomes a TV skit caricature (only this skit goes on way too long), Holden runs his lines off too fast, and von Stroheim mumbles all his lines indifferently (I picture him saying to himself, ""Here I am, the genius who directed 'Greed', and what am I doing today??""). Let's face it, folks, this is the kind of claptrap that made the revolution in film-making some 20 years later so necessary, films like ""The French Connection"" and ""Raiders of the Lost Ark"" sweeping away the cobwebs of crass melodramas like ""Sunset Boulevard"" and never looking back. Tell me I'm wrong."
Sara_Golfarbs_fate,"Aug 2, 2003",10/10,"Usually, Cinema is considered as the most delicate form of art because it has the biggest potential to become 'dated' one day. Once a movie thought as 'mind-blowing' can easily become a 'turkey' a decade later.This is not the case here. Sunset Boulevard still remains as one of the most eerie film in the cinema history and still a realistic depiction because of its reflection of Hollywood. It can give you the idea of the dream land's transformation into a nightmare.The film is about a troubled script writer 'Joe Gillis and a forgotten silent film star Norma Desmond's weird relationship and the madness that surrounds them and the people around them. Don't wanna give much of the plot, on account the fact that it is a pure gem that should be invented without knowing nothing. But I can talk about the cinematic aspects of this movie.This movie has some very eerie moments because of using a great cinematography. The moments of burying the dead monkey and watching the old film of Norma Desmond are exquisitely presented. The movie has some one of the most innovative scripts of cinema and that is certainly justified by the unforgetable and memorable lines captured from the film. The directing is top-notch but who are we kidding it is Billy 'the great' Wilder. The end of the movie is one of the most chilling part of the movie and it can truly give you some nightmares about insanity. The narration of the movie by the head character was probably done by this movie at the first place and this influenced so many movies afterwards.One of the reasons that this movie is still not dated is because of its courage. The Hayes code was at its peak at the beginning of fifties which manipulates the producers to limit their bad thoughts on one subject, especially on Hollywood. The movie got 11 oscar nomination but only got 3 of them. Apparently, the reason was its harsh criticism on Hollywood.There are some arguements about Sunset Boulevard's genre. It is considered as the greatest film-noir of all time. I don't think it is a film-noir at all. For some aspects, the movie has some noirish elements such as the black and white German-expressionist cinematography and an 'on the edge of insanity', femme-fatale but these two are not enough to make a film-noir. I think this is a psyhcological drama with some horror(the end is horrifying for me) and with some very very dark comedy.Overall, This is truly a classic and one of the best movies of cinema history that will never lose its effects on cinema. Heavily influences American Beauty and Mulholland Drive, also making those movies a must see. 10/10"
Incalculacable,"Mar 4, 2006",10/10,"Sunset Blvd. is a terrifyingly realistic portrayal of a washed up movie silent screen star and her quest to rekindle her popularity... and a poor writer on the run from the police who gets involved with her. The story starts backwards: you see a man floating face down in the water, and so the story begins... how it all started.Norma Desmond is a character that you hate, love and feel sorry for all at the same time... she is very selfish, self absorbed and needy. But I felt a strong pang of sympathy when Norma talks about her script for Salome... how she has such high hopes about her comeback. She just wants to be loved again. I could not imagine anyone else playing Norma Desmond.. Gloria Swanson plays it to perfection. William Holden is great also - and I didn't realize this until someone mentioned it to me, but playing such a casual, nonchalant character such as he did against such a strong character of Norma is quite challenging. He did it wonderfully and delivered the lines with ease.After watching it the first time, I watched the bits I wasn't sure of - I was sure if I liked the lines the way they were delivered - and it grew on me. For example, I always imagined the magnificent last line delivered more slowly than Swanson did it... but as I watched it again, I began to like it more and more. Now that I have watched it twice, I cannot really find anything wrong with this movie. It has it all: drama, romance, two fantastic actors, comedy, emotions of sympathy, hate, greed, lust... I would say this one of the top 5 movies of all time, if not the top.After I saw this for the first time, there was a wonderful feeling as if I had just seen a special bit of movie history... and I was a part of that history. I don't know how to explain it, but it was a great feeling that cannot be described. This can appeal to all ages, from 12 and upward's I'd say! A true Hollywood masterpiece - they don't make 'em like this anymore."
bkoganbing,"Jan 26, 2006",10/10,"In many ways Sunset Boulevard is like the reverse side of the coin of A Star Is Born. In that film we have young Vicki Lester going through all the travails and heartache before achieving her goal of movie stardom.Sunset Boulevard is the reverse. A Star Is Born has its tragic figure in Norman Maine who commits suicide rather than face being a has been. In Sunset Boulevard we have the character of Norma Desmond who has not taken that route. She lacks for nothing in the material world, she wisely saved and invested her money. But the acclaim of the audience is a drug she craves. She's been at the top on the celebrity roller-coaster and now is at the bottom.Into her life comes Joe Gillis quite accidentally. Fleeing from some repo men looking to take his car, Gillis drives into the garage of what he thinks is a deserted mansion. It looks pretty run down from the outside. Gillis compares it to the house of Miss Faversham from Great Expectations, little knowing how right he was.Billy Wilder was a casting genius though in some ways he fell into the cast he had. Gloria Swanson was not his first choice, he approached both Mary Pickford and Pola Negri for the Desmond role first. Gloria Swanson who actually had made the transition to sound well, but had gone on to stage and radio since her success in Music in the Air, drew from the experiences of many of her colleagues. At the time she was cast in Sunset Boulevard she had a radio show out of New York.Bill Holden was sheer serendipity. Originally Montgomery Clift was to do the part, but at the last minute he said no, feeling that this was to similar a part to the one he played in The Heiress. Wilder then went through the list of contract leading men at Paramount.Wilder saw something in Holden, God bless him. Holden had done a whole series of what he termed 'smiling Jim' roles. He was considered an amiable and non-threatening leading man. Although he had done well in a role as a psychotic killer in The Dark Past, Sunset Boulevard brought him his first real acclaim as an actor. An Academy Award nomination came with the acclaim.Nancy Olson and Erich Von Stroheim were nominated in the Best Supporting Player categories as was Swanson for Best Actress. Von Stroheim was another inspired choice. His is a strange part indeed. He was Desmond's first director in silent films and left his career behind to take care of her. He was also her first husband.Sunset Boulevard for it's time and with the Code firmly in place was a brutal look at the sexual needs of a middle-aged woman. Before Holden knows it, he's giving up his life as an aspiring screenwriter to be a kept gigolo. He doesn't like it, but can't leave it. When he does, it results in tragedy.Nancy Olson plays a reader at Paramount studios where Holden is trying to sell a script. She and Holden had good chemistry and after this they did four more films together.Casting Cecil B. DeMille as himself was of necessity for who could play the great DeMille, but DeMille. DeMille in fact was a former actor and playwright at the turn of the last century. In his autobiography DeMille lets us in on a private joke. He in fact did direct many of Gloria Swanson's early silent films and a pet name he had for her was 'young fella.' Note that when Norma Desmond comes to the Paramount lot to see him, he greets her with that same expression. Note that DeMille got a plug for his own film Samson and Delilah which was in production at the same time. It is the set of that film where Swanson and DeMille meet.You will never forget the finely etched characters of Sunset Boulevard. You can see it many times as I've done, but if you see it only once you will have it burned in your memory. Especially that last scene before the newsreel cameras where Swanson loses whatever sanity she has left. She descends down the stairs of her mansion and descends into the comfort of insanity.I've often wondered should a sequel have been done covering the trial of Norma Desmond. I'm sure Billy Wilder wanted to move on to other projects. Still that would have been a film to see."
snow0r,"Apr 14, 2008",10/10,"It so happens that as I was watching Sunset Boulevard, I was chewing gum, and Gloria Swanson's clipped, derisive tone felt more like it was directed not at William Holden's washed up Joe Gillis in 1950, but at me, sitting on my couch in 2008. I didn't throw my gum away like Gillis does, but still, I did feel a little disconcerted. Norma Desmond knew I was chewing, and she didn't like it one bit.But this is part of Sunset Boulevard's charm. While it's a movie about the ways movies had changed, were continuing to change, and those they left behind, it also shows us how, in some ways, they've remained the same. Its references to the WGA, popcorn cinema, and the tragicomic nature of washed-up celebrity feel oddly contemporary while simultaneously being firmly rooted in the Fifties.While some of the period references to actors and directors went over my head - I'm no expert on the silent era - it didn't affect my enjoyment of them one bit. The fact that Wilder and his team were brave enough to include such comments gives the film a cool, relaxed feel even as the web that binds the characters draws ever-tighter.It's fantastically acted too. Holden is brilliant as the struggling everyman who quickly realises that he's gotten way more than he bargained for, and Swanson is pitch-perfect as the faded screen star whose grip on reality has crumbled far quicker than the walls of her mansion, right down to the wide roving eyes and claw-like hands. They're well-supported, especially by Erich von Stronheim's eerily restrained butler Max.Of course, great dialogue and performances are nothing without a plot to match. Despite the fact that the beginning reveals the end, Sunset Boulevard still manages to keep you hooked from the moment Holden sits at his desk for the first time right up until the movie's cruel, haunting, tragically human conclusion.Very rarely do ""old"" movies actually live up to their reputations, but I'm pleased to say that Sunset Boulevard does, and it's a credit to Wilder's team's ability that this noir-drama stands the test of time. A truly great film."
Boyo-2,"Mar 14, 2000",9/10,"Gloria Swanson must be commended for her bravery in taking a part which may or may not have echoed her own Hollywood career. William Holden took a role which required him to be a kept boy; and he's not the nicest guy in the world either. If this had been made with Mae West and Montgomery Clift, I would probably not be writing this and no one else would give a damn about this movie either.Both of them got Oscar nominations and I am sorry both lost. I am also sorry that ""All About Eve"" won Best Picture that year.  Of course ""Eve"" is a great movie, but its not this.This movie is part of our collective memory and most of the dialogue continues to be quoted even today. Thank God for whatever it was that brought Billy Wilder to Hollywood. I can't think of anyone who did such a wide variety of movies so well.And please, no remakes."
bsinc,"Aug 10, 2003",7/10,"Dom De Luise once uttered a line I use quite often:""Nice, not thrilling, but nice!"" That's exactly how I feel about ""Sunset Blvd."", because as much as the first 30 minutes of it were extremely promising the overly long and much less entertaining middle just slowed the pace a gear to many. I somehow hoped that Joe Gillis would get himself mixed up in a murder case or something, when in fact he wound up being a victim of one in the end.Good performance all around, although not really Oscar worthy(maybe the fact that I saw ""A Man For All Seasons"" just a couple of days ago speaks for itself). I truly hope it wasn't the murder plot or shall I say the final ""twist"" that impressed so many viewers, because as much as it is unusual (and for that time perhaps almost revolutionary) I saw it coming a mile away, which is the main reason with my disappointment with ""Sunset Blvd."" Once I knew exactly what was going to happen there just wasn't any fun in watching the lonesome and forgotten old silent-movie actress tormenting herself and others anymore. I can't figure out why this movie stands so tall in the IMDb 250 greatest; a great beginning, a nice ending and some of the best narration(By William Holden) ever put onto the big screen, but the predictability of it all made ""Sunset Blvd."" overly long and not nearly as pleasing and good as it could have been. 7/10"
claudio_carvalho,"Jan 18, 2008",10/10,"In Hollywood of the 50's, the obscure screenplay writer Joe Gillis (William Holden) is not able to sell his work to the studios, is full of debts and is thinking in returning to his hometown to work in an office. While trying to escape from his creditors, he has a flat tire and parks his car in a decadent mansion in Sunset Boulevard. He meets the owner and former silent-movie star Norma Desmond (Gloria Swanson), who lives alone wit her butler and driver Max von Mayerling (Erich von Stroheim). Norma is demented and believes she will return to the cinema industry, and is protected and isolated from the world by Max, who was his director and husband in the past and still loves her. Norma proposes Joe to move to the mansion and help her in writing a screenplay for her comeback to the cinema, and the small-time writer becomes her lover and gigolo. When Joe falls in love for the young aspirant writer Betty Schaefer (Nancy Olson), Norma becomes jealous and completely insane and her madness leads to a tragic end.""Sunset Boulevard"" is a bitter and tragic masterpiece of the genius Billy Wilder that exposes how Hollywood uses people and forgets them when they get old and are considered decadent by the industry. Further, it also shows the consequences of the lack of adaptation of a former star to the end of a successful career, being forgotten by fans and the industry, and the price that some persons accept to pay to join this business. The last time I saw this film was on 22 September 2002 and even having watched ""Sunset Boulevard"" for maybe five or six times, I still get excited with most of the scenes and I dare to say that it is in my Top 10 movies ever. The DVD has an interesting documentary called ""Sunset Blvd.: A Look Back"" (a.k.a. ""The Making of Sunset Boulevard"" with the presence of a still impressively beautiful Nancy Olson telling peculiarities about this awesome feature. My vote is ten.Title (Brazil): ""Crepúsculo dos Deuses"" (""Dusk of the Gods"")"
roddekker,"Sep 19, 2016",6/10,"For Hollywood (in its heyday) - The 1950's certainly began quite ominously with Billy Wilder's straight-faced freak-show known otherwise as ""Sunset Boulevard"". Without a doubt - This picture is, indeed, an oddity in itself, being a story-of-the-grotesque that is told by, none other than, a corpse.Yes. Perhaps the most revealing movie that Hollywood ever made about its own decline - ""Sunset Boulevard"" was, very much, all about the movie industry's rise to great power, its fabricated imagery, as well as its total worship of youth and its own dark past.And, of course - Irony of ironies - Only director Billy Wilder could imagine Tinseltown as a place where the dead go on speaking - Talking about their lives as if nothing had changed."
Petey-10,"Jul 1, 2004",N/A,"Joe Gillis is floating face down in a pool and tells his story.That story tells how he met Norma Desmond, a big star from the silent era who now is forgotten by the people.She's planning a major comeback with a script of Salome.She wants Joe to help her with the movie.The movie's no good, everybody can see that, but Joe still stays around to help her.Soon he realizes that it was a big mistake.Sunset Blvd. (1950) is a masterpiece from the master called Billy Wilder.The actors are really unique.William Holden is superb as Joe Gillis and Gloria Swanson, an actual silent film star, is absolutely brilliant as Norma.Erich von Stroheim does a wonderful job as Max von Mayerling and so does the beautiful Nancy Olson as Betty Schaefer.In cameos you can see people like Cecil B.DeMille and Buster Keaton.The movie is something really special from the beginning till the end.You can't see movies like this these days.Now we don't have directors like Billy Wilder to make them.In his movies everything usually worked.Especially the dialog was something you don't have so often in modern movies.What happened to the great writers? Only a few seem to exist."
ma-cortes,"Sep 16, 2011",8/10,"This excellent movie with bitter-sweet style deal with a hack , bankrupt screenwriter who writes a screenplay for a former silent-film star who has faded into Hollywood obscurity . It starts in the surprising opening scene by having the flick related by a body floating face-down in a swimming pool . What follows in long flashback is pulls into an ancient mansion in which a writer in search of refuge from his creditors , as he shelters and becomes entangled in the web woven by a known but now forgotten star of the silent cinema , being submitted to humiliation and exploitation . The star named Norma Desmond (Gloria Swanson) is high on hopes of a comeback and living in the past with her servant (Erich Von Stroheim).One of Wilder's finest and certainly the blackest and memorably sour of all Hollywood accounts of itself . Splendidly paced , the movie contains melodrama , acidity , bitterness , relentless indictment against Hollywood excesses , suitable sordid interpretations and precise direction . It's an over-the-top picture , though hampered by silly sub-plot related to sentimental triangle between William Holden, Nancy Olson and Jack Webb . Magnificent performances from William Holden as out-of-work gigolo-screenwriter who inextricably attaches himself to a faded possessive screen star ; Swanson is brilliant as the tragically deluded actress and realizes a real tour-de-force and of course superb Erich Von Stroheim as Norma Desmond's devotedly watchable butler . Likable appearing in brief card-game scenes from silent stars as H.B. Warner and Buster Keaton , furthermore Hedda Hooper and extraordinary intervention by Cecil B DeMille while filming some scenes of ¨Ten Commandments¨ with Henry Wilconson . This prestigious film deservedly won three Oscars , including best musical score by Franz Waxman , and best screenplay by Wilder and Charles Brackett . Awesome camera-work appropriately ¨Noir¨ by John Seitz .The picture is stunningly directed by Billy Wilder at his best . It belongs his first and better period during the 40s and 50s when realized sensational films as ¨Double indemnity¨, ¨Ace in the hole¨ , ¨Sabrina¨, ¨Stalag 17¨ and ¨Seven year itch¨ ; subsequently in the 60s and 70s he realized nice though unsuccessful movies as ¨Buddy buddy¨,¨Fedora¨ , ¨Front page¨and ¨Secret life of Sherlock Holmes¨. Rating : Above average , essential and indispensable watching ; harshly funny and riveting film and completely entertaining . It justly deserves its place among the best movies ever made ."
