user,date,rating,content
FilmOtaku,"Jul 7, 2005",5/10,"""Yojimbo"", Japanese for ""bodyguard"" is the story of Sanjuro Kuwabatake, (Mifune) a samurai without a master or anyone to protect who walks into a small Japanese village that is rife with violence caused by two feuding groups. The boss of each group tries to hire Sanjuro, who decides to solve the village's issues by pitting one side against another. Problems arise for Sanjuro when the son of one of the bosses shows up, who brandishes a gun and absolutely is not afraid to use it.""Yojimbo"" was later remade into ""A Fist Full of Dollars"", featuring Clint Eastwood, and the similarities are certainly prevalent, particularly with their respective ""heroes"". Mifune, a great actor who is able to be extremely expressive without the benefit of a lot of dialogue, is once again excellent in this film. The story itself is a good one, and the film was entertaining overall. I fear, however, that I may have either tried to watch too much Kurosawa in a short period of time, or that I may have seen his three best too early, because there wasn't a lot that excited me in this film as opposed to say, ""The Seven Samurai"", ""Rashomon"" or ""High and Low"". At times the film seemed to drag a little, and Unosuke, the guy with the gun, became kind of a joke because after awhile the way he was acting menacing with his gun was really pretty humorous. I kept thinking about the Simpsons episode when Homer joins the NRA and was using his gun for everything, including turning on the television, and I don't think that was the reaction that Kurosawa intended.I'm not panning the film as a whole; I just think that ""Yojimbo"" is perhaps not one of Kurosawa's great films. Every great director has some films that don't seem to be in the same league as their masterpieces, (though I have yet to watch a Kubrick film that hasn't left me breathless with admiration) and I'm certain that Kurosawa is no exception. Because the film was decent, but not great, I'm giving it a decent, but not great rating  an average 5/10.--Shelly"
Infofreak,"May 15, 2004",N/A,"I'm not going to waste time debating which was the ""greatest"" or ""best"" of Kurosawa's movies, but if you want to know the one I enjoy the most it's 'Yojimbo'. 'Rashomon' and 'Throne Of Blood' are probably deeper and more substantial, but for sheer entertainment value 'Yojimbo' is hard to beat! Being a Kurosawa movie it's no surprise that it stars Toshiro Mifune. The two made many movies together, but this is the performance I like to watch the most. I love looking at Mifune's face! His expressions are awesome. He was without a doubt one of the 20th centuries greatest movie stars. 'Yojimbo' was a massive influence on many spaghetti westerns, specifically 'A Fistful Of Dollars', but before you bay for Sergio Leone's blood, please read Dashiell Hammett's detective classic 'Red Harvest', published in 1929 and you'll see that Kurosawa lifted his plot from it.  I see no mention whatsoever of this source material in the credits for 'Yojimbo', so let's just leave the Leone bashing alone okay? Many people have convincingly argued that samurai movies were inspired by classic American westerns anyway. Walter Hill later ""remade"" 'Yojimbo' (or 'Red Harvest' depending on your perspective) as 'Last Man Standing' and David Lynch gave a small nod to it in his 'Wild At Heart'.  You can certainly see both the samurai and spaghetti influences in Tarantino's 'Kill Bill' 1 and 2, that's for sure. ""Influences"", ""inspirations"", these are things that go around and around, it's what a writer or film maker does with them that counts. 'Yojimbo' is a classic action movie. Maybe only 'Wages Of Fear' is better. Every film buff needs this movie in their collection!"
Witchfinder-General-666,"Jun 6, 2006",10/10,"Akira Kurosawa is widely (and rightly) thought of as one of the most important filmmakers in the history of motion pictures. ""Yojimbo"", one of the masterpieces that have earned him this more than deserved reputation, is not only one of the best, but also one of the most influential movies ever made. Only three years after its release another great director, Sergio Leone, who named Yojimbo one of his favorite movies, used it as the model for another masterpiece, ""A Fistful Of Dollars"" and rose the Italian Western to an international level.In 1860, a time when the sword is still the most common weapon in the Japanese province, but gradually gets replaced by the revolver, a lonely Ronin, a Samurai without a master to serve,(Toshiro Mifune) who dashes around the county, comes to a little town terrorized by two bosses and their criminal gangs and decides to end the people's suffering and free the town. He is hired by one of the gangs as a bodyguard, only to switch sides and pit the two, already hostile, gangs against each other.Toshiro Mifune, one of the greatest character actors of all time, is impressive in his role of the Samurai, generally the acting is great in this movie, the supporting cast contains such actors as the great and unforgettable Takashi Shimura. The cinematography is great and the movie's brilliant score, composed by Fumio Hayasaka, is one of its kind. The writing and directing by the inimitable Akira Kurosawa is more than brilliant. One of the greatest movies by one of the greatest directors of all-time, and an absolute must-see for everyone interested in cinema!"
PureCinema,"Dec 26, 1998",10/10,"Kurosawa's influence in film is most easily recognized in the western. The Seven Samurai was remade in America as The Magnificent Seven, and our next film, Yojimbo was remade almost scene by scene as A Fistful of Dollars.The story takes place in 18th century Japan, a time when Samurai wandered the lands. A lone samurai, Sanjuro Kuwabatake (Toshiro Mifune) drifts into a small town. Soon he discovers that the town is divided into two groups who are constantly fighting with one another. Sanjuro sees this as an easy opportunity to make money by lending his services to both sides, but soon he becomes too much involved and is tossed into prison. After escaping, he sees that the two sides are locked in a fierce battle and decides to end their feud once and for all.Yojimbo was an instant hit across Japan as well as internationally. Kurosawa also directed the sequel, ""Sanjuro"" a year later"
freemantle_uk,"Jun 30, 2013",9/10,"Yojimbo is one of Akira Kurosawa's most celebrated films in his career and was remade by Sergio Leone into A Fistful of Dollars. It is considered an essential film and a classic in the samurai genre. Toshiro Mifune was excellent as the nameless ronin who sets out to protect the town, being a man of few words. Kurosawa is of course excellent at setting up the conflict in the town and how it affects the people whilst also delivering on fine samurai sword fights (a man even has his hand cut off). Kurosawa wonderfully lets his scenes play out with plenty of long shots and small camera movements. Kurosawa and his actors also inject some occasional moments of humours to help lighten the mood when need be. But for the most Yojimbo is a serious drama with some very dark elements. Out of the Kurosawa films I have seen I personally prefer Seven Samurai for its scale and Rashomon for its ambition, but Yojimbo is still a worthy film and true film buffs need to watch it."
TheLittleSongbird,"Jun 16, 2012",10/10,"Akira Kurasawa is one of my favourite directors as of now. And Yojimbo does nothing to make me change that, if anything like Seven Samurai, Ran, Ikiru, Hidden Fortress, Rashomon and Throne of Blood it is another of his masterpieces. Like Hidden Fortress was a major influence on Star Wars, Yojimbo did the same for Fistful of Dollars. I've seen them compared a lot, but all I will say that for me both are milestones of their respective genres and both are movies to watch if not done so already. Back to Yojimbo, as always for a Kurasawa film, it is superbly made and made absolutely beautifully with epic scenery and great, stylish use of camera techniques. The music adds much to the story, and is remarkably atmospheric, the script is a fine mix of comedy, intrigue and sudden and quite unrelenting violence and the story is compelling and always entertaining, managing to both celebrate and subvert(but in a subtle way) the samurai genre. Toshiro Mifune I have yet to see a bad performance from, and again he is a superb lead, who could be seen as an anti-hero as he sells his skills yet dupes both sides of the feudal community into slaughter. Overall, another fantastic film from perhaps the King of Japanese cinema. 10/10 Bethany Cox"
ma-cortes,"Aug 9, 2018",7/10,"Set in Japan , 1860 , at a little town that is a den of wrongs . Sanjuro, a wandering samurai enters a rural town in nineteenth century Japan and he finds himself the location run by two parties commanded by Ushitora and Seibe and their hired thugs . The samurái sells his activities to both parts with devasting resulting for all ; as he then sets out to rid the town of all these ominous people .The noisy town is full of injustices , inequity , violence and killings , due to the hordes of gamblers and murderers that inhabit it. After learning from the innkeeper that the town is divided between two mobsters , he plays one side off against the other . As 2 clans vying for political power bid on the services of a silent masterless Samurai , a quiet Ronin . His efforts are complicated by the arrival of the wily Unosuke who often uses a bloody gun . There is a massacre , but the samurai runs away with the help of the innkeeper ; but while recuperating at a nearby temple, he learns of an abduction carried out by Unosuke, and goes back to the town to take on enemies .This is a magnificent picture by Akira Kurosawa starred by his ordinary actor Toshiro Mifune , being his international breakthrough one . Yokimbo , the picture blends drama , violent fights , emotion , slaughters with high body-count and results to be pretty entertaining as well as thought provoking . It is incredibly detailed vision in its own right , as the impact of the action and combats on this trail-blazing adventure film opened the floodgates for the huge numbers of samurai films and subsequent Spaghetti Westerns that made fortunes for their producers in the sixties and early seventies . Dramatically staged sword-plays occur on and off throughout the plot . The known film Leone¨For a fistful of dollars¨is mainly cribbed from this Japanese samurái action classic ; however , some reviewers tell this Yojinbo bears little resemblance to Sergio Leone film . Very good acting by Toshiro Mifune as a Samurái who attempts to play the two warlords off against each other . This one made an international star out of Toshiro Mifune . At the beginning , Sanjuro seems to be a good Samurai , as being beaten after he reunites an abducted woman with her husband and son, then massacres his father's opponents. As well as Tatsuya Nakadai , still acting , as Unosuke, the son of one of the gangsters, who owns a revolver.This fiercely-charging , uncompromising pictures was compellingly directed by Akira Kurosawa and being exhibited with subtitles or dubbed .After working in a wide range of genres, Kurosawa made this awesome film . The previous years saw the low-key , touching Living (1952) , the epic The seven samurais (1954), the barbaric , fascinating Shakespeare adaptation Throne of blood (1957) , a Macbeth's version , a masterful rendition that transports the story to Medieval Japan , and a fun pair of samurai movies Yojimbo (1961) and Sanjuro (1962) , and Rashomon , often credited as the reason the Academy created the ""Best Foreign Film"" category. When this film was released internationally to rave reviews, many speculated that Akira Kurosawa was influenced by Citizen Kane (1941) in the element of flashbacks that ultimately provide conflicting accounts of events. However, Kurosawa didn't even see Orson Welles's film until several years after . Rashomon won the top prize at the Venice Film Festival, and first revealed the richness of Japanese cinema to the West.Yet , there was a quieter side to Kurosawa's nature , expressed most succinctly on Living , The Lower Depths and especially the medical drama Red Beard . After a lean period in the late 1960s and early 1970s, though, Kurosawa attempted suicide . Other important movies were : The idiot based on Feodor Dostowieski , Drunken Angel , Scandal , A quiet duel , Tiger's tale , High and low . He survived, and made a small, personal, low-budget picture with Dodes'ka-den (1970), a larger-scale Russian co-production Dersu Uzala (1975) an epic tale of adventure in turn-of-the-century Siberia and , with the help of admirers Francis Ford Coppola and George Lucas, the samurai tale Kagemusha (1980), which Kurosawa described as a dry run for Ran (1985), an epic adaptation of Shakespeare's ""King Lear"" . He continued to work into his eighties with the more personal Akira Kurosawa's Dreams (1990), and Madadayo (1993) and Rhapsody in August . Kurosawa's films have always been more popular in the West than in his native Japan, where reviewers have viewed his adaptations of Western genres and authors with suspicion , but he's revered by American and European film-makers, one of his least well-known films but most agreeable pictures is The Bad Sleep Well , a transposition of an Ed McBain detective novel , being remade many his pictures such as The seven samurais (1954), as The magnificent seven (1960),The Hidden Fortress (1958), as Star Wars (1977)as Yojimbo (1961) as For a fistful of dollars by Sergio Leone (1964), in fact Kurosawa's style was the biggest single influence on the Spaghetti Western sub-genre ; as his Samurai 'Western's were copied not only in America but also in Italy ."
raoul-guariguata,"Sep 21, 2006",10/10,"Well, I'm a great Toshiro Mifune fan and for that, this is one of the movies you have to watch. This Kurosawa story was remade by Sergio Leone as a Fistful of Dollars and Walter Hill's Last Man Standing. It was one of the first action flicks ever made; and for the first time presented the nameless action hero, who comes to town to set it free. He is always cool, always confident and a master of his skills, loves drinks and takes outs his enemies in a second. The acting of Mifune is superb and his figure inspired Clint Eastwood to stick a cigarette in his jaw just for the coolness factor in the old western movies (Mifune chewed on straw). I don't think Western action cinema and the representation of the main ""hero"" would have developed in the fashion they did, if Mifune never would have worked together with Kurosawa. Their influence is definitely large."
jldmp1,"Aug 30, 2006",10/10,"What Kurosawa did in a short space of years is nothing short of revolutionary. American cinema (post WWII to Vietnam)was largely confined to self-affirming stereotypes -- especially in Westerns dominated by the Ford/Wayne cartoon good guy paradigm.He turned all of that upside down (aided and abetted by Leone). His samurai existed more as a tragic Greek figure -- afflicted by a fatal flaw -- rather than the guy who simply wears the 'white hat'. This is combined with Mifune's remarkable skill at creating the character and making the character (not the actor) live in the cinematic space.The key to this movie is the unprecedented visual composition. Images assemble into the frame, stacked two and three layers deep with no vanishing point. All of the elements are in the same focus, resembling a Japanese watercolor painting. Then Kurosawa cuts to a right angle shot (to the imaginary 'left' of the framing shot), twisting our perception around of just how deep the placement is. He also composes scenes that openly reference that this is 'being watched' - note the characters peering through windows at a second layer (usually mimed action) in the background, again all in the same focus. The effects here are striking, to say the least.Try to imagine Clint's man with no name characters, or 'Star Wars'(hacked off arm, a la Obi-Wan), or the 'Kill Bill' volumes (the one against many swordfights and beating inflicted on the bride) -- these are some off the top of the head examples, and there are countless more -- without the influence of this movie. It's impossible. By the mid-60's, Clint's amoral, stoic gunfighter had displaced his forerunners, changing the equation forever.Essential viewing."
winner55,"Jun 25, 2006",10/10,"In the middle '20's, Dashiell Hammett (best known as author of ""The Maltese Falcon"") wrote two unrelated novels, ""The Glass Key"", about Ned Beaumont an alcoholic gambler who uses duplicity to save his mob boss from taking a murder rap for a corrupt politician (all the while fending off a rival mobster), and 'Red Harvest"", in which a nameless private eye (also alcoholic, a status shared by many Hammett heroes) is hired to clean up a small town kept in fear by two warring boot-leg mobs.I believe ""Red Harvest"" did make it to film in the '30's, but I haven't been able to track that down and never saw it. ""The Glass Key"" was first made into a (not too successful) film in 1935, and then re-made in 1942. The remake concerns us here. Directed by Stuart Heisler in a style that compounds the typical crime film briskness of the '30's with the shaded undertones of the then developing 'noir' genre, it is actually quite a good film, and in a number of ways daring for its period. True to the novel, literally everyone in the film is corrupt in some way, and especially fascinating is the appearance of William Bendix in a minor role of an overtly homosexual sadist of a thug. Alan Ladd plays Ned Beaumont as a true anti-hero, cold, calculating, true to no ethic but his own - a type Hollywood at that time was having problems presenting, since the strong ethics of the character undercut all the assumptions of sociopathy of such types popular at the time. The film finally betrays itself with a ""kiss-and-make-up"" final scene that completely undercuts the ethical problematic of the novel (in which Beaumont finally betrays his boss by running off with the boss' fiancée). But until then, the movie moves towards its dark ""who-dun-it"" revelation rapidly and filled with tension.There is a scene dead center in ""The Glass Key"" where Beaumont is captured by the rival mob boss and tortured by the sadistic thug (which is from the novel), and filled with Freudian undertones due to the homosexuality of the torturing thug (Bendix) (also implicit in the novel). I think it was Japanese cinema expert Donald Ritchie from whom I remember an anecdote that it was this scene that fascinated Akira Kurosawa to such an extent that he felt compelled to make a film based on a Hammett novel. Interestingly, he did not do a remake of ""The Glass Key"", however. Instead, he transposed ""Red Harvest"" to the Japan of the civil wars of the 1860's, rewriting the nameless private eye as an equally nameless wandering samurai (played with exquisite panache by Toshiro Mifuni), while at the same time parodying the typical *chambara* (swordfight film) popular in Japan. I refer of course to ""Yojombo"" (1962). Nonetheless, the the torture sequence is lifted from ""The Glass Key"" and interjected as a pivotal scene in ""Yojimbo"". A couple of subtractions and additions need be noted here: Kurosawa strips the Freudian subtext out of the torture sequence completely, so that the torture becomes a study in the what Hannah Arendt referred to as the ""banality"" of evil"" - the torturers are just doing a job. This fits neatly with the critique of capitalism implicit in the film, and which is equally implicit in the Hammett original, so the loss of Freudian content goes by unnoticed.On the other hand, Kurosawa and Mifune add an earthiness to the nameless hero lacking in Hammett's tension filled original: Mifune's samurai is always scratching, eating, cringing or sneering. Perhaps this is to make up for the subtraction of the element of alcoholism that was the chief weakness of Hammett's anti-hero. But it also has the effect of rounding out the character so that he becomes human to us in a way Hammett's anti-hero is not."
K-A,"Nov 19, 2001",10/10,"tigereyes: you said that this would be the movie you would have students learn from in schools.. i just finished watching it at school, good idea as well.i have to say this is one of the best movies ive ever seen. the camera work and the atmosphere are great(also hard for me to miss because my film teacher stopped it every twenty minutes to show us them). the storyline is great (and was used again in a fist full of dollars, then rewritten by kurosawa, yes he did, for last man standing). all the actors are great and some of the lines and other things in this movie are classic (Dan Marcus said this one.. ""Cooper... two coffins *stops, looks back* maybe three"") also i love Ushi-Toras brother, Ino, i think his name was ""Hey I know you! you're really strong!"" and at the sake shop with Seibeis wife when they're fighting over the samurai.well anyway... im starting to ramble now. but any one who hasn't seen this movie see it as soon as possible!"
