user,date,rating,content
Butch-Higgins,"Oct 16, 2003",N/A,"""Ikiru"" is supposedly one of Steven Spielberg's favourite films, and one can see the influence it's had on him not only in the sentimentality and the ultimate ""feelgood factor"" (which may be a little too extreme for some viewers, although the script never condescends), but visually, especially in the virtuoso sequence in which a reprobate leads our hero, a respectable and dull civil servant, on a whirlwind tour of Tokyo's frenzied nightlife - a masterpiece of camera placement and editing. With images throughout that will stay with you for a long time, and a terrific supporting performance by Miki Odagiri as a vivacious young ""office lady"", ""Ikiru"" is still an absolute knockout more than 50 years on."
TheLittleSongbird,"Jun 17, 2012",10/10,"As a great fan of Akira Kurasawa, Ikiru is not just Kurasawa's most moving film it is one of his very finest alongside Seven Samurai and Ran. It is as always beautifully made, sumptuous in look and the cinematography simple yet interesting. Kurasawa's direction is at its most delicate, making a story that could easily be mawkish and manipulative into a genuinely moving, powerful and quite inspiring one instead, and making us also care every step of the way for the dignified central character of Watanabe. Together with a hypnotic score, a thought-provoking script and a powerful, yet in a discreet and heart-wrenching way, lead performance from Takeshi Shimura, and you have a fantastic film.Overall, I can't praise Ikiru enough. Any complaints of how the final third is not as good as the rest of the movie is valid but I didn't care so much after being moved and inspired so much by the film. 10/10 Bethany Cox"
grantss,"Dec 29, 2016",10/10,"Kanji Watanabe is a civil servant. He has worked in the same department for 30 years. His life is pretty boring and monotonous, though he once used to have passion and drive. Then one day he discovers that he has stomach cancer and has less than a year to live. After the initial depression he sets about living for the first time in over 20 years. Then he realises that his limited time left is not just for living life to the full but to leave something meaningful behind...Written and directed by the legendary Akira Kurosawa, this is his magnum opus. Yes, Seven Samurai, Rashomon or Yojimbo might be more popular or more critically acclaimed but this, for me, is his greatest work.Incredibly profound and thought-provoking, examining life and living it plus death and what you leave behind. Also takes a dig at politicians and the wastefulness of the civil service.Very engaging too: characters are well-formed and develop throughout the movie. Moreover we empathise with Watanabe and his issues, issues which are relatable.Highly emotional towards the end too, as we see the impact he has made.A timeless classic."
Galina_movie_fan,"Sep 7, 2005",10/10,"There are good, very good, and even great movies. But among them there are just a few that go beyond great. They belong to the league of their own. Akira Kurosawa's ""Ikiru"" (To Live), 1952, is one of them. The film of rare humanity, profoundly moving and often funny ""Ikiru"" tells the story of a dying man's last crusade that turned out to be his triumph, the best thing he had ever done in his life; something he will be remembered for. The film reveals both absurdity of life and the ability of man to find meaning in it through selfless action.Two years before he played the tough lead in ""Seven Samurai"", Takashi Shimara gave even finer performance in a very different role as a government bureaucrat Kanji Watanabe who seemed to lead a life of quiet desperation at his job and at home. Then, he learns that he has terminal cancer and faced with the fact of death, he first tries to take from life as much as possible and spends the half of his savings on gambling, drinking and women. It leads him nowhere and gradually he determines to achieve one good thing before he dies, and settles on converting a junkyard into a playground for children. Rather than make a feel good movie with co-workers helping Kanji Watanabe in his quest and his family around him at his last moment, Kurosawa portrays him as a lonely crusader. No one can understand why this park is so important to him. The answer is very simple, he does not have time and he wants to live to see the park open. His family and co-workers don't even know how ill he is, and that makes some scenes even more powerful and poignant. His words, ""I am not angry with anyone, I have no time for that"", the look at his face when asked by a mafia member if he did not care for his life - these scenes are heartbreaking. The film has many quiet but compelling moments like these.For me, watching ""Ikiru"" was as close to earth shattering experience as it goes. I think it is one of very few films that could really change one's life. I could not help comparing it to ""Cries and Whispers"" - how devastated I was by the theme of inevitable death, how ugly it is, and how helpless we all are while facing it. ""Ikiru"" is about a dying man, too, but how hopeful and life affirming it is. The film did not tell or teach me something I had not known before but it confirmed once more that it is never too late to do something even if you have only few months to live."
Platypuschow,"Aug 12, 2018",7/10,"Ikuri (To Live) currently stands as the 124th highest rated movie on IMDB, and though I respect the accomplishment of getting onto that list I have to say the films are very often not to my taste.The film tells the story of a bureaucrat who learns that he has an incurable stomach cancer and has between 6 months to a year to live. He's spent 30 years in the same boring job and is faced with his mortality and the question of whether he has wasted his life.What would you do if you knew you had months to live? That is the challenge facing our protagonist and it makes for a bleak, yet oddly uplifting human tale.Being Toho I expected it to be well made, it was. Being an Akira Kurosawa film I expected it to be dark, it was. And being that it starred Takashi Shimura I expected it to be well acted, I can confidently say this is a career best.The multi award winning epic certainly deserves it's accolades, Takashi is amazing.On the flipside I think some of the writing is underpar and the films construction is head scratching in places. Despite this however the film is riddled with fantastic messages of both hope and despair and coveys them perfectly.Not the easiest of viewing but regardless still a fantastic piece of Japanese cinema.The Good:Incredible performance by Takashi ShimuraExcellent underlining messagesThe Bad:Poorly constructed in placesThings I Learnt From This Movie:I can't figure out how businesses got patrons before the smoking ban"
Andy-296,"Feb 20, 2007",5/10,"This 1952 film by Akira Kurosawa, about a civil servant learning he has terminal stomach cancer, and trying to do something socially meaningful in the last months of his life to redeem his boring and uneventful life, has become a bit overrated. Some people has even called this film a masterpiece. The material is certainly moving, but the movie is stilted and static, the performance of the main actor is of one note, and the dialogue explains often what is obvious to the viewer. Realistic movies were not Kurosawa's forte. One cannot help but notice that at about the same time Ikiru came out such directors as Ozu and Naruse were making much stronger, fluid and unmawkish movies dealing with the everyday life in postwar Japan."
tomgillespie2002,"Jan 5, 2014",10/10,"As difficult as some Japanese films can be, Akira Kurosawa was always welcomed by Western audiences due to the director's embracing of the cinematic, as opposed to, say, the static, conversation-heavy work of Yasujiro Ozu. Still known primarily for his samurai action films and his film noir homages, Kurosawa's movies were action-packed and grandiose, shot beautifully through a lens that brings to mind the great American westerns or the shadowy mise-en-scene of Orson Welles, making them almost Western in tone. Ikiru, one of Kurosawa's most spiritual and tonally dark films, took a few years to make it across Pacific Ocean, and it's not hard to see why. Although, in my opinion, this is probably Kurosawa's greatest achievement, the subject matter is sobering, it's satire alarming and it's story-telling techniques unconventional.The film opens with an X-ray of our protagonist, Watanabe (Takashi Shimura). The narrator tells us he has stomach cancer, but he does not yet know this, and so we join him, reluctantly, as he goes about stamping his papers in his stagnating job as a bureaucrat. Quiet and eternally hunched, Watanabe is an introverted man, spending little of what he earns to the frustration of his selfish son. When he learns that he has only about a year to live, Watanabe goes through the familiar stages of acceptance as he drinks, parties, fails to turn up for work, becomes involved with a much younger woman and angers his family. But he soon turns his attention to building a children's playground, a project he has seen passed around by the many pencil-pushers in the various departments within the council he works for, which has frustrated the residents of the decaying area.It's with this shift of focus that comes the true masterstroke of Ikiru. Up to this point, we have been with Watanabe every step of the way, but suddenly, as the narrator informs us, he's dead. We no longer get the first-person perspective, but the third-person perspective, as various colleagues and political players gather for Watanabe's funeral. The film becomes less a human drama, and more of a social-political statement, as the other dead-eyed civil servant's in his office slowly come to realise the greatness of the man. The deputy mayor is there, claiming Watanabe's work was within the confines of his job and proving the bureaucratic machine works. This, of course, is simple electioneering, but the others reminisce and the truth begins to slowly reveal itself in the final months of Watanabe's life.A lot of the film relies on the performance of Shimura, a long-time collaborator with Kurosawa. He is utterly magnetic here, remaining a hushed presence and developing his persona into a weapon to ensure his work gets done before he bites the bullet. In a heart-breaking moment, he croaks a quiet song in a packed bar for it to fall silent. The young hipsters slowly move away, while Watanabe's companion, a booze-addled writer, looks emotional. Kurosawa, only 40 at the time, was also making a comment on the post-war social outcasting of the elderly, embodied in the aforementioned bar scene and in Watanabe's success and money-drive son. Ikiru is many things, but it's the humanity of the story that will linger on in your mind after the credits have rolled, and it ends with one of the finest closing shots in history.www.the-wrath-of-blog.blogspot.com"
claudio_carvalho,"Oct 1, 2005",9/10,"In a Post-War Tokyo, when the bureaucratic chief of department of the City Hall Kanji Watanabe (Takashi Shimura) finds that he has a terminal cancer, he decides to intensively live his last months of life. While dying, he finds the meaning of life, and fights for the construction of a playground in a poor zone of the city and the legacy of his existence.""Ikiru"" is another beautiful movie of Master Akira Kurosawa. The story is very touching and shows the lifestyle of Japan in the 50's. The performance of Takashi Shimura is amazing and heartbreaking, in the role of a man that finds that he spent his life for nothing: his son, motive of his sacrifice, does not care for him and his unproductive job does nothing but useless paperwork and a pejorative nickname of ""Mummy"". In the end, a wonderful message that never is too late to live, watch the sunset and plant a seed of love. My vote is nine.Title (Brazil): ""Viver"" (""To Live"")"
siderite,"Aug 3, 2023",9/10,"The story of the film is simple. It's the details that stand out, the subtle hints, the acting and, of course, the directing. I will say that I've also seen the 2022 British adaption and this is by far the superior version. However, there is a problem with the film: it's way too long and slow. It lasts almost two hours and a half and all the scenes are really drawn out. I really think you should watch this film, but do it before continuing to read the review, though.To me, this film seemed to be a direct challenge to the Japanese status quo. It wasn't about a man, but about all people of Japan, locked in strict forms of conduct, eroded by Western influence, growing apart, unable to enjoy life. The protagonist of the story is the head of a state city department, one that should take care of the city and its citizens, but just shuffles paper around and sends people on labyrinthine quests to solve even the simplest problem. Then he finds he is dying and, spurred on by a desire to experience everything he lost in 30 years of pretending to work and pretending to live, he goes on a quest to rediscover himself. The ending is both heartwarming and unnerving, a nudge toward finding your own way as a person, regardless or circumstances.I found the rigid structure of the city hall a caricature of Japanese tradition, the distracting, but ultimately empty, Americanized bars and strip clubs a stain on a Japan defeated less than 10 years before the film came out and the discussion at the end a parody of society, always talking, but never doing. There are subtle scenes that make more sense only when you think about them. The moment he comes back to the car and the look he shares with the carefree young man, the other look he shares with the corrupt Yakuza boss, the sound of the train going by in some of the scenes, the children singing Happy Birthday the moment he figures out what he has to do and so many others that I've probably missed.I liked the direction even without knowing it was Kurosawa, I like the main actor, although I hated his mumbling voices, and the others were a bit weird, but OK. Probably I would have looked weird in a 1952 Japan. It's a film that plays on your heartstrings, but also appeals to the cerebral. I had difficulty continuing to watch it, but it was worth it in the end. I recommend it!"
bob the moo,"Sep 15, 2008",N/A,"For pretty much his whole working life, Kanji Watanabe has been a bureaucrat in one of the departments of the city. In terms of long service it is impressive but in terms of living or achieving something, it is practically the equivalent of having never been on Earth in the first place. This is just one of the realisations that hit Kanji when he discovers that not only does he have cancer but that his options are limited and death is perhaps only months away. Determined to try and capture what he sees others doing and unable to really talk to his son, Kanji makes several new acquaintances before decided on his final actions.I've been using my DVD rental subscription to catch up on ""classics"" that I have never actually seen and recently that has seen me focusing on Akira Kurosawa who I consider a great filmmaker  but mainly because that is what I'm told, hence me seeing for myself! The last few films were very famous ones and also period pieces in feudal Japan so Ikiru was a bit of a change of pace for me and I wasn't even sure what it was about. The rating and high esteem it is held in is probably a bit misleading because those expecting to be amazed or blown away by ""one of the greatest films ever made"" etc will be disappointed because it is a very low key piece. This makes it less roundly enjoyable than, say, Yojimbo, but no less great a film  just very good in a different way. Being a very slight film, we do not see Kanji blow the world away or decide to go sky-diving, climbing a mountain or any one of many things that make their way onto these ""things to do before I die/ turn 30/40/50/whatever"" lists but rather he just looks to feel energetic, less old and just have small fun that his drab life and focus on work has seen him lose.In trying to discover something that will give him this, we see him almost desperate and I loved the mix of pity and fear in the eyes of some of those around him  as if death is perhaps catching. We see it in the bar where he sings and kills the mood and also in the eyes of his female colleague who he so desperately wants to be brought alive by. Ultimately his act is not one of self but one for others; nor is it a heroic act of his own labour but one of gentle persuasion to make others act  in fact it isn't even anything amazing but just a small achievement to try and make him forget the years of inactivity and bureaucracy. It is touching in the simplicity and the meaning of the journey and I did also like the structure of the film at the two-thirds mark where we start looking back instead of following the story forward. Although less full of spectacle than his other films I have seen, Kurosawa delivers some great shots but is more impressive in the detail. He stays very close to his main subject and we are not allow to stay distant from the loss and sense of waste that he feels at the end of his life. It helps greatly that he has drawn a great performance from Shimura, whose face is so expressive and eye's are like a direct link to the character's thoughts. He is the heart of the film and a bad performance would have killed it, but no risk here.Ikiru is perhaps not as well known as some of Kurosawa's work and it is not as easily enjoyable as some of his other films but in this low-key piece there is a real gem of a film that is beautifully delivered without sweeping sentiment, big gestures or lies in the narrative or characters. For this it is all the more touching and another reason why the director is held in such high esteem."
TheUnknown837-1,"Apr 9, 2010",7/10,"Some people consider ""Ikiru"" (""To Live"") as the greatest movie that Japanese director Akira Kurosawa ever made. And remember, this is the same man who also directed acclaimed masterworks such as ""Ran,"" ""Kagemusha,"" ""Seven Samurai,"" ""Yojimbo,"" and ""Rashomon."" Many of Kurosawa's movies also touched on a human level amongst their scenes of gritty, visceral violence and the brilliance of ""Ikiru"" is that its emotional levels outscore all of those without one clip of actual, physical barbarism unless you count a death threat scene near the end of the picture.No swords are swung, no blood is sprayed in ""Ikiru"" because this is not a period piece like ""Seven Samurai"" or ""Kagemusha."" Set in modern-day Japan, a middle-aged bureaucrat discovers despite his doctor's attempts to hide the truth from him, that he has stomach cancer in that he will die in six months...or less. The bureaucrat, Kanji Watanabe, played by the great Takashi Shimura in what may be his finest performance, mourns over the lack of a real life that he has had so far. At work, one of his unenthusiastic employees calls him ""the mummy"" because he does live life to its fullest. He has spent his entire life stamping sheets of paper without bonding with his son or enjoying the time he has on earth. As the title would hit, Watanabe decides that he has ""to live"" before he inevitably dies, and leave something for him to be remembered by.The ways that Akira Kurosawa tugs on our heart strings is utterly brilliant. The level of sympathy that our souls generate for poor Watanabe is simply amazing as even the younger generations can identify with his fears. I don't think there's a person alive on this earth who is not at least subliminally afraid of the dreadful disease of cancer and the even greater fear of knowing that you only have a short time left to live. Like John Wayne's last film ""The Shootist,"" we develop incredible amounts of sympathy and remorse for the protagonist and the tender moments are truly tear-jerking.Kurosawa's storytelling skills are displayed to their absolute fullest in the first two-thirds of ""Ikiru"" when Watanabe discovers he has cancer and then begins to encompass all opportunities that he has left to him. There's a wonderful subplot where he begins to bond with a younger woman who has an unbelievable passion for living. Now this sounds like a formula for a creepy, off-putting payoff, but it does not. Rather, this becomes one of the most enthralling elements of the picture.Now, I will admit it, ""Ikiru"" is not, to my mind, a perfect motion picture and therefore it is not on the same level (to me) as some of Kurosawa's other films. The reason why is because the last third of the picture, I'm terribly sorry to say, runs out of steam. It does not stretch out with the same passion and enthralling emotions that the previous two-thirds did. Perhaps it just did not flow through the way I had wanted it to.But then again, I am still rather young. Film critic Roger Ebert has stated that ""Ikiru"" was his choice for Kurosawa's best film and that every time he saw it, it became more powerful for him because as he grew older, he identified more and more with Kanji Watanabe. I shall undoubtedly come to cherish and adore ""Ikiru"" as I grow older. As it is now, in my youth, I see it as a wonderful movie that does a tremendous job up to a certain point where it only runs slow just by a smidgen. Everything before that is absolutely wonderful and absorbing. ""Ikiru"" is one of Kurosawa's most emotionally-strong pictures and one of the greatest to tackle the subjects of cancer and more importantly, life and death."
bscale,"May 4, 2023",10/10,"I have been watching movie for 20 years, this movie is just too good to rate now. My previous 10 star ratings in this website cannot catch up with how this one made.For total 2 hours and 20 minutes, it moved me constantly with extraordinary screenplay editing. I think nobody can top up this screen arrangement, in term of camera movements to close-up shots.Gradation of the protagonist voice from healthy to near-death is fascinating, not just how his body transformation from upright to crouching body.The storytelling is the best example of how to do, it is masterclass movie to study. The details, the actings, and sound of people are ridiculous great.It is dafe to day that this movie should be in top 10 in every available classic movie. It is for me one of the greatest piece of cinema that human can imagine. It is so simple but so powerful."
DisinterestedWisdom,"Jul 20, 2022",7/10,"I think some of the gushing reactions to this film may be just a tad overdone. I mean, it's a good film, entertaining, but also at times tedious and lacking in any kind of real character development. Takashi Shimura as Watanabe tends to lay the angst on heavy without actually expressing the sentiment or emotion that one would expect from a man in his situation, especially as it relates to his son. His son and wife are mere caricatures, central to the plot but given short shrift as the film spends an inordinate amount of time on unnecessary development, for example the wild binge night that he spends with the novelist and his relationship with Miki. It does speak to issues of life and death in some roundabout way, and it can be forgiven for being a bit mawkish in terms of Watanabe's transformation; that would be standard for cinema of the period. Still, it is just a tiny bit trite to think that a man who's sold himself so completely into a life of oblivion suddenly finds a passion for service, because... well we aren't sure why. It seems to be the influence of Miki, but hers is anything but an example of service. Its a sweet thought, if not a bit saccharine, but ultimately dubious. In addition, in taking on as much as it does it doesn't always succeed. The critique of Japanese society is always present and reinforced in various ways, but sends the narrative off in too many directions, ultimately diluting the central story line. Enjoyable in many ways, but often discursive, it's a good film but not a great one."
briancham1994,"Sep 18, 2021",5/10,"This tedious plodder of a film attempts to express some touching and philosophical truths about the meaning of one's life, told through the story of an old bureaucrat who is dying of stomach cancer. However, the result is very thin and feels empty. There are a few moments that hint at something deeper, like the episodes with the man at the bar, the young woman and his own son. The reminiscence of the song from his youth is definitely a memorable scene. However, these get repetitive and don't add up to much. By the end, we've been served a trite idea that life is short, fleeting pleasures aren't the way to live and true service to others can give us meaning. If only it didn't take two and a half hours to get there (especially the incessant praise from his drunken colleagues which padded the runtime to no effect)."
Ricc0,"Dec 26, 2016",10/10,"Partly inspired by Leo Tolstoy's short novel ""The Death of Ivan Ilyich"", ""Ikiru"" (To Live) is a Japanese drama film that revolves around the life of an old bureaucrat who learns that he has few more months to live due to terminal cancer. Kanji Watanbi is not so shaken by the fact that he is going to face death as he is by the fact that he left nothing behind.. he could not even remember a moment that he truly lived. He has been long dead! Now, he looks back with regret.. his eyes are frozen, his soul is empty, and he finds himself drunk in a bar singing with a voice that is so cold. Is it too late now to start searching for a meaning?The film shows at the beginning the protagonist sitting on a desk with piles of papers around him.. drowning in this inefficient system of bureaucracy, going by the codes and regulations without emotions, without feelings. It doesn't matter if he saved some money, or if he has been the section head for some time... he is a mummy. Yet, after being confronted by mortality, Watanabi now is determined to go on a last quest to discover his own-self and find what is truly meaningful.. this time not behind a desk but in helping, caring, loving, and being a righteous human being.""Ikiru"" sheds light on the deficiencies in the social system of Japan post WW2 (the film's events occur in the 50s), on the decay of the family life and bonds, and on the matters of life and death and the responsibilities of every human. The script is touching, deep, and warm that it truly inspires.. with ""Ikiru"" you are not just an observer. And for the closing shot.. well it is considered to be one of the best ever, especially when you live with Watanabi his last days, hours, and moments. Another masterpiece and my personal favorite among Kurasawa's masterworks."
