user,date,rating,content
hall895,"Feb 20, 2015",5/10,"The Man with No Name is back and this time he's got company. On the trail of the diabolical El Indio, a most wanted fugitive, our hero crosses paths with Colonel Douglas Mortimer. Mortimer is also after El Indio. After some manly posturing in which The Man with No Name and Mortimer shoot each other's hats the two decide to team up to go after El Indio and his gang. El Indio is currently targeting the Bank of El Paso, supposedly an impenetrable institution in which there is a safe containing almost a million dollars. The pair of bounty hunters plan to infiltrate the gang before the robbery and, if all goes according to plan, take down El Indio with ease. Of course, when does anything ever go according to plan? There will inevitably be complications. And when there are complications in a Western that can only mean one thing. Shootouts. Lots and lots of shootouts.The movie has a simple but reasonably engaging story with a few interesting characters. But the movie really fails to spark to life. The pacing is laborious, there are way too many times in this movie where absolutely nothing of any importance is happening. And even the shootouts, where you would expect the movie to shine, get dragged out to the point interest starts to wane. Once again Clint Eastwood does a fine job playing the ever-stoic Man with No Name. Lee Van Cleef brings a little much-needed personality to the role of Mortimer. And Gian Maria Volonté certainly makes for a convincingly detestable villain as El Indio. But despite the credible performances of the three main players the movie still disappoints. The rest of the cast makes very little impact, El Indio's mostly faceless gang making little impression. There's not enough going on with the story to really grab you. A couple of bounty hunters go after a bad guy. Some people shoot at each other now and again. That's about it. The movie ultimately tries to introduce some different motivation for why some of the characters do the things they do. But by then it's too late, you're really just waiting for the movie to end by that point. With some tighter pacing, some sharper action, this could have been a movie which really worked. As it is it's a bit of a letdown. Certainly not The Man with No Name's greatest adventure."
Infofreak,"Jul 4, 2003",N/A,"Leone's 'A Fistful Of Dollars' is a bona fide western classic, but amazingly he managed to top himself with this ""sequel"". Yeah, I know it isn't REALLY a sequel. In fact Leone's ""Dollars"" trilogy actually have no connection with each other, and Eastwood's so-called ""Man With No Name"" actually has many! (In this movie Monco, in the previous one Joe). Most people seem go for 'The Good, The Bad And The Ugly' as the best of the three movies, but I think 'For A Few Dollars More' just beats it. Anyway, there's no argument that they are three brilliant films, Eastwood is super cool in all of them, Leone is on top form, particularly in this one, and Ennio Morricone's scores are amazing stuff. 'For A Few Dollars More' is helped enormously by Lee Van Cleef playing Colonel Mortimer, and the scenes between him and Eastwood, and the ones between him and Klaus Kinski are pure gold. This is not only one of the best westerns ever made, but one of the best movies of any genre released in the 1960s. It was also a highly influential one. I can't imagine Peckinpah's 'The Wild Bunch' for example existing without Leone. Words fail me praising movies as brilliant as this one. All I can say is WATCH IT NOW. Or if you've already seen it WATCH IT AGAIN!"
Pavel-8,"Oct 15, 2003",8/10,"""For a Few Dollars More"" is the middle film of Sergio Leone's classic western trilogy starring a then upstart Clint Eastwood. Sandwiched between ""A Fistful of Dollars"" and the finale, ""The Good, the Bad, & the Ugly."" This film provides further insight into Eastwood's ""Man with No Name.""Eastwood is a bounty killer who is in search of the feared bandit known as El Indio. Colonel Douglas Mortimer (played by Lee Van Cleef) is in a similar position, and the two cross paths many times in their pursuits of El Indio. The premise has similarities to that of the first, and in fact won't be all that surprising to most younger viewers. But at the time, the various plot turns and twists were unique and revolutionary.The pace is both a pro and con at the same time. Unlike modern films, the usual western showdown scenes unfold very deliberately. Rather than simultaneously begin and end in a furious volley of bullets, the encounters are set up slowly. On the bright side, this gives both the characters and the viewers an opportunity to fully appreciate the choices made and the consequences that will follow. From a negative perspective (not mine), one might say that the gunfights are plain slow, and the action is too sparse. While I enjoyed the change of pace, I also understand why some will say otherwise. Others portions of ""More"" can hang with any western sequences ever put on film. Highlighting the action is a robbery scene, the creativity of which ranks with any modern heist out of ""The Score"" or ""The Italian Job.""This trilogy catapulted Clint Eastwood to Hollywood fame, and one can see his star-making charisma ooze through the screen. Blending stoicism and machismo wonderfully, Eastwood produces the epitome of the tough and arrogant loner cowboy. In a role that could easily have been overshadowed, Van Cleef holds his own against Eastwood. His character was probably similar to Eastwood's in his youth, but Van Cleef accurately reflects the wisdom that would likely come with his character's age. The motley crew of baddies is filled with men who completely look their parts. That's about all that is asked of them, and they deliver.The cinematography of ""More"" follows in the groundbreaking footsteps of ""Fistful."" While one might not notice anything revolutionary now, at the time shots like that had scarcely been seen. Shots like the low-angles utilized prior to a few shootouts, as well as the framing of space are all now staples of cinematic westerns, and they originated here.Ennio Morricone's score is also a classic. Whether serving as epic background music for sweeping crane shots or providing aural cues during action sequences, the music is always appropriate and often the best part of the film.Bottom Line: While it might not seem as great now, so much of this movie was groundbreaking and remains classic that it merits 8 of 10."
Prismark10,"Jun 2, 2019",10/10,"Sergio Leone and Clint Eastwood reunite for their second part of the Dollar trilogy.The man with no name is actually called Monco, a bounty hunter. Eastwood plays him cool, mean and with his laconic with and stoicism. He is after a big payday and bag the diabolical bandit Indio (Gian Maria Volonte) who has broken out of jail, taken revenge on the man who put him there and now plans to rob a vault in a bank in El Paso.Monco reluctantly teams up with another cool but older and deadly bounty hunter. Colonel Douglas Mortimer (Lee Van Cleef.) Monco in the inside with the bandits and the Colonel on the outside. Things do not go initially to plan and the Colonel has another more personal reason to go after Indio.Sergio Leone delivers a cunning, violent, tricky, hypnotic classic spaghetti western. Even with the weird dubbing there is black humour and deadly shots.The hotel owner with the frustrated wife as he is too short for her but we just would not know it when we first see him. The old man Monco meets who hates trains. The nervy performance from Klaus Kinski. Indio laughing like a maniac just like his 'Wanted' poster. Then there is the music by Ennio Morricone which is wonderfully evocative.The teaming of Van Cleef and Eastwood is just magical. Eastwood delivers another performance that would be another step into his legendary status.This is a better film than A Fistful of Dollars with a more tighter plot and shorter running time than the third movie, The Good, The Bad and the Ugly.I used to watch this film every year as a kid. The BBC would regularly show the trilogy. I viewed it again after so many decades and it has none lost of its magnificence."
Kamandi73,"Apr 20, 2020",10/10,"To those who were old enough to remember all the B Westerns that always followed the same formula, the Sergio Leone / Clint Eastwood Westerns wrecked everything before it.While there have been hundreds of great Westerns, like The Searchers, there was never anything like Clint Eastwood & Sergio Leone. They made three amazing movies, and For A Few Dollars More is one of the best. I like this one and The Good, The Bad, and The Ugly equally, but TGTBTU would be a lot tighter and faster if some of the Civil War stuff in the middle had been cut out. For A Few Dollars More is all fast-paced action without the boring moralizing.Lee Van Cleef and Clint Eastwood work great together. It is a shame that they did not do anymore movies together besides the two with Sergio Leone. Gian Maria Volante is an incredible villain. He is very evil, and also very complicated. He is not just a thug. His gang of killers has to be in the top ten of any Western movie ever made. Every thug had some kind of individual trait. They were all memorable, and they were all cruel and evil characters.For a Few Dollars More is one of the ten best Western movies ever made."
Xstal,"Dec 19, 2022",8/10,"You're a bounty hunter who always gets his man, you stand your ground, your aim is sound, you have a plan; now El Indio has escaped, the poncho's resolutely draped, you'll take him down and finish off, all of his clan. But in the ointment there's a fly that has appeared, Douglas Mortimer is as resolutely geared, he's a bounty hunter too, carries a grudge he can't eschew, and he's keen to partner up if you volunteer.A pair of bounty hunters pool their talents and reasoning to recapture and curtail El Indio and his brutal gang of outlaws and bandits in a breath-taking western that continues to stand the test of time and just gets better and better, with two legends taking the roles of the protagonists."
ssraider7,"Sep 10, 2005",10/10,"This is the second movie in Sergio Leone's trilogy, sandwiched between ""For a Fistful of Dollars"" and the classic ""The Good, The Bad and The Ugly""...Eastwood (Man with No Name) and Lee Van Cleef (Colonel Douglas Mortimer) are two bounty killers who eventually team up to go after Indio and his gang of bandits...If you don't like Spaghetti Westerns or don't ""get"" Spaghetti Westerns, then this movie is NOT for you, but if you do, there are many great lines, great scenes and great showdowns in ""For a Few Dollars More""...And the best part of this movie, as is with most Leone movies, is the music by Ennio Morricone...The scores from this movie, ""The Good, The Bad and The Ugly"" and ""Once Upon a Time in The West"" are three of Morricone's best (in my humble opinion) and music from the soundtrack of ""A Few Dollars More"" can be found on a cd called ""The Legendary Italian Western Volume 2"", by Ennio Morricone, where there are 31 tracks from several movies...Or there are many, many other cds where you can find spaghetti western music, just do a search on ""Ennio Morricone, spaghetti western music""..."
BA_Harrison,"May 28, 2017",7/10,"For his follow up to spaghetti western classic A Fistful of Dollars, director Sergio Leone serves up more of the same, with lots of squinty eyed heroics, cigar chomping and twitchy trigger fingers. This time around, Clint Eastwood's impossibly cool 'man with no name' teams up with fellow bounty killer Col. Douglas Mortimer (Lee Van Cleef) to claim the money on the head of despicable outlaw El Indio (Gian Maria Volontè) and his gang (whose number include Klaus Kinski as an ornery hunchback), who are planning to rob the bank of El Paso.With every frame carefully considered, For A Few Dollars More is visually stylish throughout, and boasts an impressive score by the ever reliable Ennio Morricone, making the film a treat for both eyes and ears. The pacing, however, lets the movie down somewhat: at well over two hours, the rather slight story tends to drag at times—not quite as much as Leone's next two over-rated movies perhaps, but enough for my mind to start wandering at times.6.5/10, rounded up to 7 for IMDb."
MovieAddict2016,"Jul 10, 2004",8/10,"""For a Few Dollars More,"" the middle installment of the iconic Sergio Leone/Clint Eastwood ""Dollars"" trilogy, is the most brutal of all three films. Throughout the movie, ruthless bounty hunters, all of who seem to have no respect for human life, often perform cold-blooded murders. The bounty hunters use the ""wild west"" as a free range: they track, they kill, and they collect.One of these bounty hunters happens to be The Man with No Name (Eastwood), who returns to us now after his introduction in ""A Fistful of Dollars,"" which was the first movie of the trilogy. (An interesting observation is that the ""man with no name"" actually does have a name in each installment -- here, his name is Manco, but this is a fact that is often forgotten.)The Man with No Name/Manco is on a mission to find the criminal Indio (Gian Maria Volonté), whose capture is worth a large sum of money. It is quickly set up that local law enforcement is weak. Sheriffs are cowards. Only the vicious bounty hunters know how to drag in the criminals: dead or alive. Along for the journey is a fellow bounty hunter named Mortimer (Lee Van Cleef), whose own reasons for seeking the man differ from Manco's. At first, the two killers go their own separate ways, and then decide to team up together and improve their chances of finding Indio -- despite the fact that their intentions for his capture are different.Not only are the two men's intentions different, but also their methods. Mortimer is a ruthless, cold-blooded murderer whose self-confidence is revealed through his barbaric actions. Manco, the hero, is less of a murderer and more of a law enforcer. Leone quickly sets this up through a sequence of shots: Mortimer's introduction, for example, begins with his search for a criminal, which finally comes to a finish as Mortimer confronts the man (who is hiding in a brothel). His foe manages to escape through a window, leaping onto a horse and galloping away through town. The images that follow reveal an insight into Mortimer's own self-confidence and startlingly calm nature.Manco's appearance is even more dramatic. He tracks down his own victim, and corners him in a saloon, only to see three cowboys appear out of nowhere and block off all exits. In one quick motion he swings around and fires three successive shots, each bullet finding its target.Here it is established that Manco is an underdog; therefore, our story's hero. He isn't as ruthless as Mortimer (who mercilessly picks his prey off from a distance) and his actions are somewhat admirable. The cowboys who tried to kill him were the bad guys. Manco was the good guy.Its lesser admirers often describe the film as being ""too long"". It's true that the film contains some unnecessary scenes, and these are often dragged out for dramatic effect -- but that is the point. The movie, directed by one of cinema's most ambitious and visionary directors (Sergio Leone, 1929 - 1989), is all about long passages of close-ups and wide-lense shots. Along with its predecessor and particularly its sequel, the ""Dollars"" trilogy revolutionized the derogatory ""spaghetti western"" description. In the years to come, Hollywood would actually aim to create films similar to the ""Dollars"" movies -- all of which were inferior. The entire ""Dollars"" trilogy has such scope, and ambition, that its Hollywood counterparts pale in comparison.Leone's direction is magnificent and would later inspire -- of all people -- Quentin Tarantino (whose ""Kill Bill"" movies owe something to the ""Dollars"" trilogy). Long, wide lenses and extreme close-ups only accentuate the fear of the men. There is a particular sequence of shots that clips back and forth between Mortimer and a wanted notice pinned to the exterior of a building. Leone slowly builds up the back-and-forth shots until they burst into a pattern of super-speed images, distinctly closed with the sound of gunshots. It's this sort of blazing, distinct style that makes the film so infectious and enjoyable.The acting cannot be criticized, although the English dubbing is sometimes rather laughable. Eastwood is one of the only actors whose voice is not dubbed -- but he rarely speaks. His face does all the talking. Lee Van Cleef (who was re-cast by Leone as a separate character in ""The Good, the Bad and the Ugly"") manages to turn Mortimer into one of the quintessential bad guys of cinema. Although the dubbing can occasionally detract from the flow of scenes and dialogue, the two lead performances by Eastwood and Van Cleef more than compensate for this slight flaw.Hollywood was cautious about releasing ""Dollars."" Eastwood, known for his role in the television series ""Rawhide,"" was the only marketable star. The director was an unknown Italian with no commercial successes. As its predecessor before it, ""For a Few Dollars More"" was delayed release in the States, where it was deemed ""unworthy.""However, the movie was a huge success in Italy, in particular; Clint Eastwood quickly gained a cult fan base overseas, but it was not until May 1967 -- after the US release of ""The Good, the Bad and the Ugly"" -- that ""For a Few Dollars More"" and its predecessor would open to critical accolade and deserved celebration in the United States. Now, almost forty years later, it's still a fascinating piece of classic cinema."
Doylenf,"Aug 27, 2006",7/10,"This is another iconic spaghetti western so popular in the mid-'60s due to Sergio Leone's direction of CLINT EASTWOOD and LEE VAN CLEEF, two mesmerizing actors in another western scored by the talented Ennio Morricone.This time the two men are bounty hunters, presumably hunting guilty men for the same reason--except that one of them has a special mission. Without giving any plot points away, let's just say that the pocket watch bit is a clever ploy in leading to one of the more important gunfights.All the usual ingredients to make this an Eastwood hit are present, but this time it's LEE VAN CLEEF who makes the strongest impression in a role that is laced with some biting humor and sarcasm, tough but clever and clearly the more interesting of the two. Nevertheless, Eastwood is in fine form and the two men make the best buddy team since ""Butch Cassidy and the Sundance Kid"".The Morricone score will stick in your mind--and so will the overall impression the film makes as a tough spaghetti western."
