user,date,rating,content
TheLittleSongbird,"Jan 22, 2017",10/10,"Christopher Nolan has always struck me as a very talented film-maker, and most of his films are ones that have impressed me a lot. Even weaker efforts, where his ambition can get in the way, have a good deal to admire. His films are all impeccably crafted technically, and often entertaining and thought-provoking, also knowing how to get good performances out of talented casts.'Memento' was not his first film, having directed 1998's 'Following', but has been considered by many the film that rose him to fame and brought the world's attention to him. Cannot disagree with this, and also that not only is 'Memento' his first great success but seventeen years later it gets my vote as his best film. It really makes one think hard about what is happening, crucial in a film where a lot of concentration is needed, without being treated like you are an idiot or dumber than you are. It is also one of the few Nolan films where it was difficult to find anything to fault.As always with Nolan, 'Memento' is a wonderfully made film. The cinematography is slick and the production values in general are suitably gritty and audacious , with some scenes strongly reminiscent of film noir (as a fan of film noir that was great to see). David Julyan's synthesised (something that could have sounded tacky but actually adds a lot to the atmosphere) score makes very clever and dynamic use of distinct sounds, oppression, yearning, loneliness and loss having a haunting but also affecting vibe, the feeling of being lost adrift being perfectly captured.Nolan directs impeccably, not letting his ambition get in the way of the storytelling, while the script is smart, thought-provoking and intricate without trying too hard and treating the audience with respect. The pacing is taut while deliberate, and the length, after seeing some later efforts that have suffered from over-length and over-ambition ('Interstellar'), was ideal.It is the story that makes 'Memento' Nolan's most fascinating film, with a unique non-linear, time-reversed structure with two converged time-lines. That sounds on paper confusing but with Nolan telling the story in an intricate, tense and atmospheric way (meaning that he takes his time telling the story) it makes perfect sense, with beautifully interwoven use of thematic motifs of memory, guilt, perception, self-deception and grief and a stunningly moving ending that one does not expect.Guy Pearce is astonishing and give one of his career's best performances, don't think from personal view that he's been as good as this since. He gets excellent support from particularly Joe Pantoliano and even Carrie-Ann Moss.Overall, a brilliant film and a contender (my personal vote certainly) for Nolan's best film. 10/10 Bethany Cox"
cjholland,"May 15, 2001",10/10,"Incredible, riveting and powerful.  What else could I say?  This movie has all of the qualities of classic film noir as well as the magnitude of an original, unique concept that has been tried and tired before but works here.Guy Pearce has been underrated for years (just think back now to Priscilla and can you believe this is the same guy) and finally might get the recognition here that was at least well-deserved of him back for LA Confidential.  Powerful perfomances, well developed story with suspensful buildup of what our main character pieces together little by little makes this a must see.Easily in my top 100 of all time."
alexclover,"Jul 10, 2001",7/10,"The majority of people on this comments board attribute this film's success to its very original editing style. The film is built upon this style, showing you a present-time snippet of the main character which leaves you wondering about why he got there and what he's doing. The film then continues showing you a snippet of the immediate preceding past of the main character, and so on backwards in time helping you understand the beginning of the film. That's where the movie's originality stops. The plot itself is filled with huge holes. While the premise is interesting, it is hardly plausible that someone with no short-term memory would not be 'assisted' by society in any way, nor that he could not have a notebook handcuffed to him or something rather than all the tattoos. I found the movie rather predictable and did not really care about the movie after about halfway through.Still, an interesting and innovative movie-making style with a neat, if unplausible, situation for the main character. This coupled with sometimes very unconvincing acting by the main actor (although it is a hard role, he never really pulls it off) and a wholly boring plot earns this movie a 7 in my book.If you want to see a real whodunnit type movie that will haunt you for a long time to come, try Thesis by Spanish director Almenabar which I saw last night and save Memento for a day you want to study film rather than enjoy it."
Movie-12,"May 2, 2001",8/10,"MEMENTO / (2001) ***1/2 (out of four)By Blake French:How is this for a scenario? A man breaks into your house in the middle of the night. He kills your wife and leaves you with brain injuries. Furious, you pledge your life to track down and kill whoever is responsible. There is just one problem: after the head injury, you are no longer capable of creating new memories; everything before the accident is crystal clear, but now you cannot remember anything past several minutes.Now chew on this: what happens to guilt if you cannot remember what you did? How can a person have emotions if he does not know where they came from? How can we learn from our experiences if we cannot remember them. What is the purpose of revenge if someone cannot recollect or prosper from it?""Memento"" wins this year's prize for inducing the most audience participation. Not only is the film thought-provoking and unusually absorbing, but it also places us in the main character's shoes. How can we be in the same mental status with the main character when he cannot remember anything? Writer/director Christopher Nolan has that answer: he tells the story backwards. We begin at the end and work our way towards the beginning. However, each individual scene plays running forward, often overlapping, providing us with clear, constructive transitions. The main character, Leonard, is confused in prospects of time and experience, and so are we.Other characters include Natalie (Carrie-Anne Moss, from ""The Matrix""), who also lost someone close and can help Leonard, and Teddy (Joe Pantoliano, also from ""The Matrix""), whose identity often shifts mysteriously. Then there is the series of flashbacks of Leonard's experiences while working as an insurance agent. The situation involves an individual named Sammy, who has a memory disorder similar to Leonard's. His diabetic spouse is not sure whether her husband is faking his condition or not. To prove it to herself she arranges a test I dare not reveal. Leonard is more intricately involved in this story than he even believes.""Memento"" is smart and imaginative. It doesn't pass up little details of the characters. Leonard is constantly jotting himself notes and taking Polaroid pictures so his life can make some sense. He even gets permanent tattoos all over his body so he does not lose or forget some of the most important information.In a movie like this, it would be almost impossible to make without leaving some information out; even some of the film's actors were confused and requested a script told in sequence order. But these filmmakers have constructed a movie with a plot hole big enough to drive a semi through: If Leonard cannot remember anything after the accident, then how can he remember that he has a memory condition? There are no tattoos or notes to remind him, and whenever he meets someone he explains his condition thoroughly. This is necessary information he reveals, but there are better ways to do so. We could be there when his doctor explains the condition to him, or see his friends talking about it. The sky is the limit in a movie like this. It was not essential to leave such a massive, obvious hole in the plot.""Memento"" is still a unique mystery thriller. It is a tantalizing experience we do not often come across at the movies. For audiences who like to sit back and relax, this film is a waste of time. It requires us to follow along, participate, fit puzzle pieces together-""Memento"" doesn't provide any easy or obvious answers. All but the most intelligent and thoughtful kids will not be able to follow this film; it is intended for adult audiences. ""Memento"" is one of the year's most challenging movies, not to be missed if you are looking for something clever and original."
noahk,"Nov 2, 2001",5/10,"Another cleverly done example of backwards story telling, from the Pulp Fiction school..  Unlike Pulp Fiction, the backwards element got annoying and tiresome fast in this film.  It certainly was a creepy film, maybe even affecting (time will tell, since I just watched it), but I didn't find it all that enjoyable.  The ending was unsatisfying for me, after sitting through the previous hour and fifty minutes (yes, I found myself watching the clock to count down when it would wrap up).  I suppose I could get a bit more out of it with repeated watchings, but I don't really care enough to bother with that.  I would give this one a 5/10, although few of you will probably agree with me so let the flames begin!"
inkblot11,"Sep 2, 2021",10/10,"Leonard (Guy Pearce) has a terrible problem. After his wife was murdered and presumably he was beaten, he has no short term memory. His last recollection is the moments before his wife's demise. Now, he is determined to track down the killer the police couldn't find. Yet, everyday he must read his notes and gaze at the many tattooed phrases on his body so that he can continue. Two people appear to be helping him in his quest. One is a man named Teddy, who pops around all the time but seems rather shady. Equally so is a Natalie (Carrie Anne Moss) who is sleeping with Leonard but may have ulterior motives. Meanwhile, Leonard stays at a cheap Los Angeles Hotel where the manager introduces himself every day and, underhandedly, adds to Leonard's bill. As he crisscrosses the city looking for the murderer, the film also flashes back to his time as an insurance investigator to give us more clues. For you see, this film is designed to force the viewer to piece together the plot, bit by bit! Are you game? I finally saw this fantastic Nolan film that everyone raves about incessantly. Its worthy of the highest praise as the plot travels backwards, forwards, and sideways. Pearce is wonderful as the main character, but, one quibble, I'm not fond of him as a blonde. The supporting cast is also superb with few big names except Moss. The setting in Los Angeles has its splendors and its dives. Memento is a huge cut above most other film experiences. While you are guaranteed to be confused at times, the whole experience is very, very rewarding."
Boba_Fett1138,"Sep 12, 2005",10/10,"Every now and then, an original concepts gets turned into an highly original movie. ""Memento"" is a fine example of original movie-making at its very best.It's impossible to fully describe what this movie is about. Best thing is to watch this movie with a clear head in order to follow the movie. But even then some parts of the movie remain confusing. Because of this ""Memento"" is a perfect movie to watch multiple times, every time you will discover a new fact or things like that. The story is told beautifully and highly original with flashbacks and jumps in time. Basically the whole same story is told over and over again but every time you get to know a little bit of more information. Sounds confusing doesn't it? Well, don't say I didn't warned you...Christopher Nolan provides this movie with a brilliantly suiting visual style and directs the movie with lots of flair and pace. Truly a good young director of which we will hear way more in the near future. He also already made real fame by the 'casual' movie viewer by directing the stylish blockbuster hit ""Batman Begins"". Not only is he a great director, he also is a great writer.The acting in the movie is really solid. Guy Pearce is a great leading man and he is supported by some wonderful actors in the supporting cast: Carrie-Anne Moss, Joe Pantoliano.Because that the movie and its story are so original you never know what is going to happen next. It's a typical independent movie, without any clichés or other distracting elements. Yet the movie is more accessible then it sounds. Every person should be able to appreciate this movie and be absolutely captivated by it.An unique movie experience that is highly recommendable to everyone!10/10http://bobafett1138.blogspot.com/"
alexismaria02,"May 10, 2020",10/10,"This is by far the greatest work by Chris Nolan. Everything about this particular film is simply astonishing and you could see it from a mile away. The superb writing is out of this world. There is no other movie like Memento, no other movie that could take the audience through such a unique experience. So many emotions are felt throughout this film and still, by the time you've finished it, it will leave you wanting more because that's how great this film is. Not only the writing was perfect, but also the direction part. Nolan did an amazing job in introducing us to this fictional world, that everything felt almost real. The way he combined the black&white scenes with the ""colored"" ones was simply unique. There is nothing like it. Then, the acting was impeccable as well. Although this film might be a bit too difficult to understand for some viewers, there are still a lot of things to enjoy from this experience even if you don't understand the movie completely! As a conclusion, I simply adore and recommend this film with all my heart, because it is without a question one of the greatest and most unique films of all time and this is all thanks to the great Chris Nolan!"
TOXIC-7,"Sep 12, 2000",10/10,"This is by far the most original movie and engaging mystery since the Third Man. Christopher Nolan's storytelling brilliance will captivate audiences with his time twist and flipping of the story's narrative. The structure has been turned upside down and backwards giving us an incredible perspective. The film is one of a kind and it will leave people dumbfounded because of Nolan's craftiness and imagination. Absolutely the best film at the Toronto International Film Festival in 2000. Nolan, has thrusted himself into the category of vanguard filmmakers, along with David Fincher, PT Anderson, Guy Ritchie & Darren Aronofsky."
ccthemovieman-1,"Apr 12, 2007",6/10,"This was ""okay,"" but frankly overrated by the national critics. Because the story ran backwards, I guess that was supposed to be cool or hip or something. If you make things too hard on the audience and most get confused on what's happening, it makes the elitist critics feel good because they ""understand it"" and thus feel superior. It's so much hogwash.Having said, I didn't say I didn't find the movie interesting. I did, and enjoyed the performances of Guy Pearce, Joe Pantoliano and Carrie-Anne Moss. A man with no short- term memory goes back, scene-by-scene, trying to find the killer of his wife. It's a film I saw back in 2001 on VHS and I'd like to see it again, now that six years have passed since then. I understand one of the special-edition DVDs of this showed the movie in the correct time sequence without all the flashbacks. That might have been less-creative, but better.However, be warned: this is a frustrating film to watch for first-time viewers."
mindfreak25,"Dec 15, 2012",8/10,"Excellent movie. This movie shows Nolan's early spirit in movie making, as this is his second feature film. However this is not for everyone. Even if you're a die-hard Nolan fan, you still might not like it. It was in my cup of tea, so I loved it. The movie is a complete mind bender. It doesn't play in order. It jumps from the past to present a TON of times, so it can be a hell lot of confusing. It's a slow movie, but fantastic. It grabs your attention from the start till the end. The suspense builds stronger as every second ticks by. If you haven't seen it go see it now, because in the second part of my review I'm going to talk about the ending. The ending is something to talk about. There is a plot twist at the end, rather twistS. It is one of the most unpredictable twists ever.Spoiler Alert!As many of you have seen the movie, you will know the ending is completely mind blowing. I never expected that Leo had killed the attacker over a year ago, and that now he kept forgetting and believed that the killer is still alive. Also another crazy twist was when Teddy told Leo that Leo's wife survived the attack, and that Leo himself killed her by accident with an insulin overdose. The real shocker was when it was revealed that Leo was mixing Sammy's life with his life. Everything that was said about Sammy, indeed revealed Leo's life. Totally mind blowing. There were like 3-4 twists at the end, which blew me away. To be honest, I didn't even expect one of the twists. I was blown away because there were many twists at the end, and none of them were predictable. From all the movies I've seen this movie had the second biggest twist ending, right after ""The Prestige"", also by Nolan.This movie is very suspenseful and interesting. It doesn't let your interest leave until the very end. In short, fantastic movie and it deserves at least one watch. For me many more watches. Nolan never disappoints. Not one of his movies disappointed me, and I've seen all his movies, including his short films."
Morejambo54,"Jan 17, 2021",7/10,"I like to start my review by saying that I don't think this is an enjoyable movie which doesn't mean it is at all bad, I thought it was very good actually. The story is what stands out, it's very unique and the way it is presented is great although it is rather slow throughout. For me it was a bit boring as it was straight dialogue for two hours, but it did all lead to a dramatic ending which was quite satisfying yet a bit confusing. Most Christopher Nolan movies are quite confusing though so I did expect this when coming into it and I did understand what happened I don't feel like I was truly able to take in so much knowledge in at once and it left me a bit baffled. The acting was pretty good, nothing stood out to me neither did the music used and it wasn't that tense but the idea as a whole was great and that is pretty much the only reason I give this higher than a five, the story. I wish it were showed in a different way or just readjusted to better suit the high percentage of slightly idiotic people watching the movie, which I feel like I fall under that category after watching this. I give this seven for it's cleverness alone."
heejoo,"Feb 4, 2007",5/10,"I just don't understand what it is that makes this movie so popular, especially with male viewers, I mean 8.6? Come on, what is that?! ...Leonard suffers from short-term memory loss and tracks back using notes and body parts to find the man who killed his wife. On his journey he encounters a number of people who he has to be able to assess at first sight because of his deficiency.The acting by Guy Pearce is very convincing and even appealing but the story however is most of the time way too irritating because you constantly have to backtrack yourself in order to completely understand what's going on. I like flashbacks in movies but a film that turns out to be one big flashback by itself may be a little too demanding for me. I guess this is just not my kind of entertainment ..."
richardtownsley-19550,"Jun 16, 2020",10/10,"Memento is probably one of the most unique - and confusing - movies I have ever watched.
Memento does something that few other movies have done before: it is shown backward. There are scenes shown backward, along with scenes shown forward, and the two eventually converge during the climax. And while showing a movie backward may seem like a horrible way to craft a movie, it is everything but. It shows us something that will happen, and shows us how we got there. Whether we like it or not, the ending is inevitable. The movie opens with a murder, and at first, it seems justified; the man raped and murdered the wife of our protagonist, Leonard (Guy Pierce). However, as the movie progresses, or rather digresses, we learn that the man was, in fact innocent. Leonard has a strange case of anterograde amnesia that prevents him from making new memories. Every 5 minutes, he forgets who he is, where he is, and why he is there. As a result,
he uses a complex (but heavily flawed) system of notes and photographs to understand his
everyday life. He relies on these notes to survive, and track down John Doe, the man who raped and murdered his wife. Memento has so many plot twists that it is often hard to keep up with, but in fear of spoiling for you, I will end this review here."
layla_silver7,"Feb 9, 2024",10/10,"Memento is about a man named Leonard (Guy Pearce) who suffers from short-term memory loss. He relies on writing and taking pictures to track down the man he believes is his wife's murderer. Watching the film brings to life the feeling of memory loss and not knowing how you ended up somewhere. The story is told in reverse; one scene will happen, and the next scene will explain how you got to where the previous scene started, and so on. So the thrilling mystery is unraveling for you just as it is for Leonard. Memento is intriguing and psychologically thrilling until the very end, or really, the beginning. The film breaks all the rules of storytelling in such a perfect way that you can't look away. Memento is a must-see for anyone who wants a film like no other."
lee_eisenberg,"Jun 25, 2005",10/10,"""Memento"" is one of those movies that I fear discussing because I don't know how much I can tell without giving the whole thing away. You might have heard that the story gets told in reverse and that Guy Pearce plays Leonard Shelby, who has a memory problem. People are able to abuse him and all sorts of other horrible things. Then, he has to use the little bit of memory that he has left to...no, I can't tell you; it would give the whole movie away. My point is that ""Memento"" is a most incredible movie. You quite literally have to see it to believe it. You might even want to watch it more than once, possibly backwards. Or something similar."
