user,date,rating,content
sundae,"Oct 11, 2000",N/A,"This is one of my favorite movies of all time. Definitely my favorite classic. There are some that come close, such as Citizen Kane, Spellbound, and Psycho, but none quite compare to this amazing movie.The first thing that you notice is the outstanding cinematography. You have to remember that this movie was made in 1940, when they didn't have the technology we have now. But that first shot of the water beating up against the rocks grabs you and for one split second you wonder if maybe this isn't part of the movie but rather something filmed just recently. But then you see the familiar face of Laurence Olivier, reminding you that this was made 60 years ago, a fact that forever amazes me. The only oscar it won besides Best Picture was well deserved.Another thing that makes it such a wonderful film is the acting. I have debated on whether Laurence Olivier's character, the tortured Maxim de Winter, is the pitiable character or if his second wife played by Joan Fontaine is really the one to feel sorry for. Every time I watch it I see it from a different point of view. Joan Fontaine is excellent. Laurence Olivier is wonderful, but that's no surprise. The only thing that bugs me is that it seems in every movie he's in (well, at least, everything I've seen him in), he always plays the same type of character.  But he's extremely good at it, so I suppose it doesn't matter.But although Joan Fontaine and Laurence Olivier are wonderful, Judith Anderson steals the show! The first time I watched the movie, I was immediately grabbed by her stunning performance as the sinister Mrs. Danvers. You hardly notice the other characters when she's in the scene. She acted the part so well that it's strange to imagine that she was any different in real life.With a wonderful storyline, and a very surprising ending, Rebecca well deserves the title as the only of Hitchcock's films to win the oscar for Best Picture. Although it may not be the most famous of all his films, it is without a doubt the greatest"
Twillhead,"Jun 11, 1999",10/10,"In a line-up of great motion pictures, ""Rebecca"" stands as one of the giants. It is arguably Hitchcock's greatest film effort, replete with jolting, slap-in-the-face plot twists and gothic sets. Dark and moody, the film boasts Sir Laurence Olivier and Joan Fontaine in slam-dunk, dead on performances, George Sanders as the deliciously despicable Jack Favell, and Judith Anderson nearly stealing the show as the eerie, obsessed housekeeper, Mrs. Danvers. A perfect ""10""."
hitchcockthelegend,"Mar 4, 2008",10/10,"Rebecca is directed by Alfred Hitchcock and adapted to screen play from the Daphne du Maurier novel of the same name. It stars Laurence Olvier, Joan Fontaine and Judith Anderson. Cinematography is by George Barnes and music scored by Franz Waxman.After meeting and marrying 'Maxim' de Winter (Olivier), the Second Mrs. de Winter (Fontaine), finds life at his English estate, Manderley, far from comfortable because the servants and the house serve to remind her of the first Mrs. de Winter, whose death remains a source of mystery. What did happen to the first lady of the house? Can this newly married couple survive the oppressive cloud that looms large over the mansion?A Gothic emotional near masterpiece, Alfred Hitchcock's first American film may seem a bit too serviceable at times, something he was also aware of himself, but the production values are high and the story is played out supremely well. Within the story we can find Hitchcock's now famous trait of mistrusting Women, but in the main it stays the tragic tale of one young woman living in the ominous shadow of the previous Mrs. De Winter. Mood is often set as foreboding, with the director understanding the psychological pangs of the source material once the action switches to the de Winter home of Manderley. It arguably is a touch too long, and the restraint of Hitchcock, down to producer David O. Selznick overseeing things, stops it being a bit more unnerving than it should be.For Manderley the mansion here is one of the finest put on the screen, this is because Hitchcock and brilliant cinematographer George Barnes manage to make it bold & beautiful one minute, and then the next scene it comes off as a monolithic nightmare. It's wonderful case of the surroundings playing the extra character for maximum effect. Laurence Olivier is impressive, even if we would learn later on that this is the sort of performance he could do in his sleep. The supporting cast do great work as well, especially as regards the cold and terrifying turn from Judith Anderson as Mrs. Danvers. However, to me this will always be Joan Fontaine's show, she nails it perfectly, the new Mrs. De Winter wants to do right but can't seem to so for doing wrong, she infuriates at times, yet the next minute you just want to hold her, for she's so vulnerable, but beautifully so, it's a brilliant performance in a brilliant film.The ending is a switheroo from the novel, and it almost derails the success the film has achieved up to that point. And looking at it now it's hard not to curse the Production Code for enforcing a big change to what was revealed in du Maurier's wonderful novel. But the film has survived the ""appeasing"" ending to stand the test of time for all the ages. It won the Academy Award for Best Picture, and Barnes also won for Best Black & White Cinematography, it was nominated for a further nine awards, including Best Director, Best Actor, Best Actress and Best Supporting Actress. No nomination for Waxman, sadly, but his score is worthy of a mention for the evocative strains that sit nicely with the tone of the story. Rebecca, a hauntingly beautiful picture that's acted and produced with consummate skill. 9.5/10"
ma-cortes,"Oct 5, 2006",8/10,"This is a Daphne Du Maurier's story (from a best-seller novel) concerning a prominent widower (Laurence Olivier) called Maxim De Winter who finds a gorgeous and timid young girl (Joan Fontaine) who is serving to an old Mistress (Florence Bates) . They are married and head to Manderley , the familiar mansion (in the exterior actually is a scale model). But Maxim is haunted by the ghost first wife , an enigmatic Rebecca , who died in mysterious circumstances . There works as a servant the creepy and obsessive housekeeper , Mrs Danvers (Judith Anderson,a famous stage actress in her most important role) and sh meets a cynic gentleman (George Sanders).This film has suspense , romance , unlimited tension , full of lingering images and with the typical touches Hitchcock . Besides , a literately and thoughtful dialog signed by Joan Harrison (Hitchcock's usual screenwriter) though lacking humor . After ¨39 steps¨and ¨Jamaica Inn¨ , Hitch was encouraged to go to America and promptly shot his first work in Hollywood hired by the great producer David O'Selznick . Fine performance by Laurence Olivier , he married Vivien Leigh and he wished to her as protagonist but Hitch hired Joan Fontaine who took seven rehearsal sessions until the engaging . Joan Fontaine as a shy bride young is superb and enjoyable . Judith Anderson as a spooky and cold house keeper is top-notch, her role as obsessed person by the glamorous Rebecca is unforgotten and immortal . Atmospheric and perceptible music by Franz Waxman and sensational visual style by the cameraman George Barnes . The picture won Academy Awards for Best film and cinematography . The movie was brilliantly directed by the Master of Suspense . It's remade in inferior versions for Television, the 1980 adaptation with Jeremy Brett as Maxim and 1996 rendition with Charles Dance and Emilie Fox . The motion picture is indispensable watching for Hithcock lovers achieving the maximum impact on his audience."
moonspinner55,"Nov 6, 2006",7/10,"Daphne Du Maurier's novel becomes a handsome romantic-thriller from director Alfred Hitchcock involving a naïve young woman (Joan Fontaine) who weds a wealthy, mysterious man (Laurence Olivier) and moves into his imposing castle filled with memories of his deceased first wife. Despite a stiff opening reel, ""Rebecca"" is a well-mounted psychological melodrama in the ""Jane Eyre"" vein. Judith Anderson's Mrs. Danvers has been interpreted (and misinterpreted) to death--she's indeed a little grandiose--though it's still a stunning characterization: a steely-eyed villainess who ranks right up there with the most enjoyable cinema-baddies. The movie gushes and flutters over Olivier almost as much as Fontaine does; he's quite good, but this turns out to be Joan's picture. Increasingly insecure, nervous, chatty and overeager, Fontaine runs the gamut of emotions and is never less than compelling. 11 Oscar nominations with two wins: George Barnes for hsi cinematography and for Best Picture. *** from ****"
sol-,"Jan 3, 2005",10/10,"A stylishly directed and photographed film that examines a number of themes, such a deception, death and depression, and explores well the emotions of its characters. It is rare to find a film like this, as it tackles various genres, ranging from being a romance to a mystery to a drama to even a comedy at times, and all without seeming pretentious. The cast is truly magnificent. Judith Anderson is a stunner is a quiet but sinister role, and George Sanders is even more impressive in lively but also sinister performance. Laurence Olivier and Joan Fontaine are perfect for their roles too. The film won Academy Awards for Best Picture and Best Cinematography quite deservingly  this is one of the best films Hollywood has ever produced."
oOoBarracuda,"Jan 10, 2017",6/10,"Being an avid fan of Alfred Hitchcock's films, I should rank Rebecca high on my list. It was the only of Hitch's films to win an Academy Award, winning Best Picture in 1940. However, much like North by Northwest, another fan favorite, I don't care for Rebecca. Almost everything that makes a film Hitchcock-esque seems to be missing in Rebecca. The film is full of imposing camera angles and the wonderful lighting I adore in Hitchcock pictures, but his standard care with which his narrative is formed seemed completely different. Starring Laurence Olivier and Joan Fontaine, Rebecca tells the story of a recently married couple and the self-consciousness experienced by the new bride who cannot seem to escape the shadow of her new husband's deceased first wife.'Maxim' de Winter (Laurence Olivier) a wealthy man living in a sprawling estate meets a quiet, timid young woman who he instantly falls in love with and decides to marry. The new Mrs. De Winter (Joan Fontaine) soon learns that there is a spirit hanging over her new home, that spirit belongs to the first wife of her new husband, Rebecca. Mrs. de Winter soon becomes fully aware just how much Rebecca's memory has engulfed her husband's thoughts. There are even rooms in her home that haven't been changed since Rebecca was there. Mrs. de Winter clashes with the staff in the home, as it seems everyone is longing for the first Mrs. de Winter.Rebecca seems less like a Hitchcock film than the sole comedy he made Mr. & Mrs. Smith. The audience wasn't thrown into the suspense like in Strangers on a Train, the tone wasn't set like it was in Psycho, it was a diligent narrative that seemed more like a John Ford film than a Hitchcock picture. The cinematography was brilliant, and more than deserving of top prize that year for George Barnes. The film itself was fine, just not at all what I expected from Hitchcock's only Oscar winner."
Xstal,"Sep 11, 2020",9/10,"... and it's clear to see throughout that Maxim de Winter is not overwrought with joy as we witness a story tacking in one direction, gradually adjusting course to another and finally distorting and folding in on itself with magnificent Hitchcockian escalation towards the end.If you view this through contemporary eyes alone it's easy to see it as dated, old fashioned, antique perhaps, many things in the past fall foul of fashion sooner or later. Place a pair of pince-nez on the bridge of your nose and witness two great stars, Joan Fontaine is outstanding, add immense depth to an already deep, dark and disturbing tale with some sinister supporting characters thrown in for good measure, none more so than Judith Anderson as the mysterious and cryptic Mrs. Danvers."
zephyr_00,"Mar 27, 2006",7/10,"So far the Alfred Hitchcock's films never let me down. Certainly this as well. Quite different from his other films, Rebecca contains no violent blood scare scene at all. But what makes Alfred Hitchcock talent is we can feel the tension atmosphere all through the film (the housekeeper's eyes to the girl, the weird west room, the sign tune of Hitchcock....). Joan Fontaine does a great help to the film as the The Second Mrs. de Winter. We have to mention without Judith Anderson (Mrs. Danvers),we can hardly imagine how it will to be. The film is really perfect until The Second Mrs. de Winter know all about Rebecca in the cottage. The after portion doesn't fully close to the beat of the film(Maybe director must make it a 2-hour-film to satisfy the company)After all,as a film won Best Cinematography & Picture in 1941 Oscar. It enjoy me much tonight*******/**********"
ccthemovieman-1,"May 24, 2006",4/10,"This review won't be accepted gracefully on this website but at least I am honest in telling you this was a big disappointment to me, considering all the great reviews I read (not here) prior to seeing it. Some of that praise is simply because it's an Alfred Hitchcock movie with ""Hitch"" being a big favorite among national critics.Even though I own a good amount of classic films, this was way too slow, way too corny and old-fashioned. I should re-purchase this film and use it the next time time I have trouble getting to sleep at night.Joan Fontaine has a nice, pretty wholesome face but that's about it. Her character in this was just plain stupid and got worse as the film wore on, especially at the end. Judith Anderson, whom I read was so ""creepy"" in this, was not anywhere near as evil as built up to be. As usual, the real-life wacko, George Sanders, is the most interesting actor in the film.Having said all that, I do want to highly praise the sets and camera effort of this movie. The best part of this melodrama was the cinematography with some wonderful scenes inside ""Mandaly"" (the mansion). The cameras did a great job with the use of shadows, some of the best I've ever seen. Without the visual treats, I doubt I could have stayed with this 130-minute film."
Dtkoyzis,"Feb 20, 2001",N/A,"""Rebecca"" was the first Hitchcock film I ever saw, and I was mesmerized by it from the start, convinced that I had to see more of the director's work. It richly deserved the Oscar it received, but it's a real puzzle that the Academy saw fit to withhold a best director award for Hitch.  Would one possibly give an award to a work by Picasso and not to Picasso himself?""Rebecca"" was the first of the director's American-made films, and it shows. It's quite different from his earlier British-made films, such as ""Young and Innocent"" and even ""The Lady Vanishes,"" which somehow seem more amateurish by comparison.  (I know little of the British cinema of that era, but it's difficult not to conclude that Hollywood was better at producing more sophisticated efforts.)  I would even judge ""Rebecca"" the best of his films of the early 1940s, with the possible exception of ""Shadow of a Doubt.""  It is true, of course, that much of this film has become cliché (remember the spoofs on the old ""Carol Burnette Show""!), but it still weathers the decades very well.  The acting is uniformly excellent.  Olivier is the hardened Maxim de Winter, untitled lord of Manderly, trying to forget the past and given to unexpected bouts of anger and coldheartedness. Fontaine is perfect as the unnamed mousy heroine, innocent yet deeply in love, still carrying with her the aura of an awkward schoolgirl.  Even character actor Nigel Bruce, best known for his role in the Sherlock Holmes films, makes an appearance and plays, in effect, Nigel Bruce!But it is Judith Anderson's role as Mrs. Danvers that viewers are likely to remember best.  Her presence is as dark and foreboding as that of the deceased Rebecca herself, and Fontaine is evidently cowed by her icy stare and unnervingly formal manner.  The dynamics between the two actresses are wonderful.  Who could fail to empathize with Fontaine's unenviable position as, in effect, the new employer of such an intimidating personage?  On the other hand, Olivier seems quite unfearful of Anderson, despite her representing so much of the past he is trying to block out.  This part of the plot (even in the book) never made much sense to me and is unconvincing.As far as I know, this film marked Hitch's first collaboration with composer Franz Waxman, whose haunting score makes it all the more memorable. Waxman's scores are perhaps less obviously cinematic than those of the incomparable Bernard Herrmann, who would score Hitch's films from 1955 to 1966.  Contrast the score for ""Rebecca"" to Herrmann's music for ""Citizen Kane"" the following year, and you'll immediately hear the difference. Waxman's is more symphonic in the central European style reflective of his own birth and upbringing.  Yet it is worth recalling that scoring films was still a new art at this time, and both Waxman and Herrmann were pioneers.Finally, one has to mention the cinematography, which is magnificent. Technically ""Rebecca"" might have been filmed in colour, which was newly available in 1940.  (""Gone with the Wind"" was filmed entirely in colour the previous year, while ""The Wizzard of Oz"" and ""The Women"" had colour scenes.) But colour would have diminished its impact.  The suspense and the ominous sense of impending doom could only have been communicated through the medium of black-and-white and the deft use of light and shade which it affords.In one respect, of course, ""Rebecca"" is not a typical Hitchcock film.  There is no fleeing innocent trying to clear his name of a crime he did not commit.  Surprisingly, there isn't even a murder, although its absence was apparently imposed by the Hayes Code and is certainly foreign to Daphne du Maurier's original novel.  Some have said that there is more Selznick than Hitchcock in this film, and perhaps there's something to that.  Still, if the collaborative effort between the two was not exactly amiable, it was nevertheless successful.In short, this is the first in a string of Hitchcock masterpieces."
secondtake,"Mar 31, 2010",10/10,"Rebecca (1940)Ah, to see another great movie from those few years when Hollywood peaked, when that combination of art, freshness, and sheer collaborative talent combined over and over. I'm talking from Gone with the Wind to Casablanca, 1939 to 1942. Throw in any number of truly staggering movies in the stretch--Citizen Kane for starters--and we have to almost expect Alfred Hitchcock to fit right in. With Rebecca he does. It's another perfect movie.Daphne Du Maurier's book of the same title is a great read, something short of a literary classic but something better than a mere best-seller. I read it recently, and was completely transported into a land of subtle drama. That sounds like an oxymoron, but when you see this movie you'll notice how people act with restraint, with glances, with quiet actions, and yet achieve a grandiose, dramatic effect that tears your heart out. It's an archetypal story about a girl who seems to have a dream come true marrying a charming and very wealthy man.But of course, there are skeletons in this man's closet, and Lawrence Olivier plays the inner struggle of Maxim close to the chest. More openly troubled by events, and so sympathetic your heart jumps out of your chest, is the girl, his wife, played by Joan Fontaine. Now here is a performance that is just incredible. She even changes her presence as her innocence slowly bleeds away from start to finish. If the two of them never quite have sparks fly, they're not supposed to.But Hitchcock has done more than chosen a great, cinematic novel and two amazing actors (as well as a flawless supporting cast). With the most romantic, lush sets, delirious lights, and rich, layered photography, all fluidly combined to create scenes so beautiful you can almost taste it, the director has shown, again, that he understands the intuitive power of the cinema. It isn't the outward brilliance of any one scene or shot, or any one conversation that the camera follows invisibly, or any flinging of the curtains to reveal only more fog or sheer obscurity. It's the pacing and sequence of these moments that sucks you into the world and won't let you go.Well, it's no surprise, maybe, that Rebecca won best picture and best cinematography at the Oscars. And it was up against The Letter, The Grapes of Wrath, and The Philadelphia Story, all of which are more proof that the movies of this period are a zenith of a certain kind of Hollywood. The studio system. (Yes, there are hundreds of other great movies from other years, but I'm not really trying to make my case here.) Hitchcock never won an Oscar for best director (neither did Welles), but he could have here without fault. As much as this is just a movie to get lost in and enjoy, it's also a movie you could watch over and over and study."
Sleepin_Dragon,"Apr 12, 2023",10/10,"A shy, naive young woman travelling as a pair companion encounters powerful, handsome widower Maxim de Winter, the pair quickly fall in love, and she moves to his family home.This film is without doubt, something of a masterpiece, there have been several adaptations of it, and it remains the ultimate adaptation.Hitchcock deserved an Oscar for this film, it really has stood the test of time. It has multiple quality elements, mystery, intrigue, romance, horror, it really does capture the imagination.Almost every sequence is meaningful, nothing feels unimportant or meaningless, every action has purpose, some are subtle, some are heavy.It looks sublime, production values are terrific, you can see lot went into it. Despite a fairly lengthy running time it never feels long or drawn out, it holds your attention so well.The acting is first class, Laurence Olivier and Joan Fontaine are absolutely perfect, exactly what I see from the book, the standout for me however, is
Judith Anderson, who gives an incredible, chilling performance as Mrs Danvers.10/10."
