user,date,rating,content
Yrneh,"Dec 22, 2001",10/10,"I think it is important to remember that Peter Jackson took up this film not in order just to make a film of `The Lord of the Rings' but because he wanted to make a 'fantasy just like the `The Lord of the Rings'"" as he himself put it.  After repeating that phrase on a number of occasions the question popped into his mind: ""Well, why not the `The Lord of the Rings' itself?"".  In doing this he, of course, set himself an enormous challenge: he had to make a really good `fantasy' film, one which would stand on its own and be true to what he had originally wanted to do but he would also, and here the task he had set himself was enormous, be true to the original book and to make a film which the legions of people who have loved this book would feel happy with.  In the latter task he was certainly not helped by the author or the book: Tolkein, it would seem, hated cinema.  The book itself is `HUGE': this was not going to be the kind of task that the James Ivory team set themselves, or Scorsese nor the kind of task facing Branagh with Hamlet; nor was it going to be like the puny task that faced Columbus with `Harry Potter' who had the bigger budget ($130 million for one film as compared with Peter Jackson with $300m for three).I have just seen the first `volume' and can say without hesitation that he has succeeded in both his goals.  It is not the book but a reading of the book which is inventive and fascinating.  It is the kind of experience that makes you want to go back and reread the whole thing in the light of the emphases that Jackson has brought to the story.  He focuses on the corrupting influence of the ring and, through this focus, the character of the chief protagonists of the story are revealed.  Clearly those most tempted by it are mortal men (Boromir and even, in one moment, Aragorn), those who already have power (Elrond - `The ring cannot stay here'; Galadriel; Gandalf and Saruman),  and, of course, those who would not normally desire it but who by accident become ring bearers - Gollum, Bilbo, Frodo.  I can see why, in this reading, Jackson decided to leave out the Bombadil episode.  Bombadil, like the Balrog, is beyond the ring but the latter is important to the unfolding of the story of the fates of all the characters, Bombadil isn't.It is a miracle of this reading of the first volume of the book that one can see where Jackson is going and one can get a feel of how the reading is going to unfold.  In a sense, Jackson's real trial - as far as those who know the books are concerned - will come with the second film in the series. He has lived up to our expectation by creating even bigger ones: how can he handle the story of the chase andrescue of Merry and Pippin, the storming of Isengard etc - stories which don't really add much to the core theme that is emerging.  Or is he now going to add the theme of the great contest of good versus evil to the unfolding reading?All of this points to the fact that the film, even though it is a feast of special effects, focuses on character.  And this also explains why Jackson chose the actors he did for their roles: they are not `big' names - no `Sean Connery', no `Alan Rickman', no `Brad Pitt', no `Sam Neill'etc.  He didn't want them getting in the way of the story of character.  Ian McKellan's talents, in particular, are used to tell a large proportion of the story: an enormous amount is conveyed simply through his facial expressions and even by the language of his body. The other miracle in all of this is Elijah Wood.  Like many others, when I first heard of Jackson's choice, I groaned: but Wood has been extraordinary.  He brings, as one friend said, a strange kind of androgyny to the role and this is just perfect. McKellan has already been knighted: give Wood the Oscar.And then there is Middle Earth: this is, as someone put it, another character in the story and the New Zealand landscape, digitally enhanced on occasion, lives up to its role too.Enough.  See this film!  Greatest film ever made?  How can one make a claim like that! Silly really; as silly as claiming that `The Lord of the Rings' is the greatest book ever written.  Can't one simply love a story, enjoy reading it a number of times amd lose oneself in it.  One CAN claim that it is the greatest work in its genre as is the film.10/10"
EVON1TY,"Jun 14, 2019",10/10,"""For the time will soon come when Hobbits will shape the fortunes of all.""GaladrielGaladriel tells Hobbits may look like unimportant people but they will change the course of the future. Story begins with this line.This line is not really the first line but the line stars the movie for real. This movie is breathtaking. Whatever I say is not enough for this trilogy. Brilliant novel, brilliant adapted screenplay.Not just the novel or screenplay is excellent but the technics also revolutionary. The trilogy nearly opened a new era to Cinema. Some believed even more revolutionary than Star Wars and 2001: A Space Odyssey. Amazing makeup, breathtaking visual effects, stunning cinematography. The trilogy nearly succeed at all technical subjects."
TheLastStop41,"Mar 27, 2002",10/10,"LOTR is without a doubt, the best movie I've ever seen. I don't care what the Academy says because without a doubt, it was the best film of 2001 (obviously... i said it was the best movie I've ever seen). It deserved the Academy Award 10 times more than A Beautiful Mind did. I mean look at the difference between ratings. LOTR: #3 ABM: #126 See a difference? LOTR will go on to be an unforgotten movie as what Star Wars is. In twenty years ABM won't even be on the top 250 list, while LOTR will still be in the top 50. SO LOTR fans just remember. Academy doesn't mean sh*t. Time says it all."
dgallegos,"Nov 25, 2002",10/10,"Star Wars has been dethroned.  Although George Lucas' movies are good in their own right (except for the juvenile elements he puts in to sell toys to finance the franchise), his scripts (which borrow heavily from J.R.R.Tolkien, mythology & religion) can't compare with the brilliance of the literary trilogy `The Lord of the Rings'.  Granted, Lucas took on a herculean task in writing & directing his story himself, but Tolkien's words, along with Peter Jackson's faithful adaptation & inspired vision, have created something no one man could equal.Of course, it helps that Jackson insisted on at least a 2 picture deal, & New Line Cinema was brave enough to foot the bill up front for 3 movies. They spent $180 million to film all 3 simultaneously.  With the New Zealand exchange rate, that equals $360 million ($90 million ea.), but since they used many of the same sets, and FX development costs were spread throughout, we're seeing $120-$150 million on the screen.  This will ensure consistency in plot, casting, tone, etc.In 3 hours, Jackson has crammed everything essential from the first novel & then some into the film, rewriting some scenes & dialogue with lesser characters for the leads, leaving out only what there wasn't enough time for.  Basically, you have two 90 min. movies running back to back.  There are no slow spots, just one climax after another.  From the opening 10 min. backstory where the Dark Lord Sauron is shown on the battlefield wiping out men & elves 10 at a time with each swing of his mace, I was blown away.  The romance between Aragorn, king in exile, and Arwen, daughter of the elf-lord, is played up for the ""Titanic"" quotient, but it's well done.The story, sets, costumes & FX are so rich, you'll have to see the film several times to absorb everything.  The unspoiled New Zealand locales are spectacular, providing a variety of environments to represent the different settings on the characters' journey.  The location sets are imaginative, detailed & weathered, adding to their believability, while the studio sets match them in meticulousness.  The costumes are at once familiar & strange, drawing on both the medievil & the fantastic, but more important, they're also functional & practical.  The music by Howard Shore is appropriately sweeping, Celtic & folky in keeping with the novel, although it lacks the memorable themes of John Williams or Jerry Goldsmith, but neither would commit a year or more to a 3 picture project.  The FX are as they should be, unobtrusive & unnoticed most of the time, there only to support the story not draw attention away from it as in most Hollywood movies which try to coverup illogical plots & bad acting.I'm particularly gratified by the casting of Viggo Mortenson as Aragorn which was a last minute stroke of luck when the actor first chosen for the part backed out due to differences with the director.  I've always thought Mortenson had an intensity & striking but not pretty-boy looks that could portray a flawed, dangerous hero instead of the villains Hollywood always picked him for.A stellar cast giving some of their best performances, visuals that deliver beyond what I imagined, a perfect mix of humor, passion & tragedy, and a feeling of grandeur, scope & impending doom.  Perhaps as an ensemble piece with so many characters & the inability to concentrate on any one, it can't be measured against some of the classic character study films, but even the casual moviegoer can grasp the ideas & not get lost  As far as I'm concerned, it's one of the greatest films of all time."
griffithxjohnson,"Aug 13, 2022",10/10,"Absolutely epic! The scale is truly mind blowing. Every filmmaking aspect is beyond incredible. Especially the score, set design & dialogue. The emotional weight & amazing battles seal it."
Slarkshark,"Jan 25, 2022",10/10,"The beginning of the greatest trilogy started with the Fellowship. The music, the landscapes, the characters, and of course the story, all come together in perfect melody. Tolkien created this magical world and story, but Jackson brought it to us in a way we never thought possible. And the best part was... there were two more movies after this."
bzb2001,"Feb 10, 2005",7/10,"'The Lord of the Rings: The Fellowship of the Ring' is an epic, ambitious film in scope and magnitude, if not in heart. It tells the fantastic story of Frodo, a hobbit (small person) from the Shire in Middle Earth. The Shire is a peaceful place, as close to utopia as one might find. His peace is interrupted when the sorcerer Gandalf rides into town and discovers the secret to Bilbo's ring. Bilbo, also a hobbit, acquired the ring from Gollum - a distorted creature whose life has been elongated, but also deformed, by the mystical ring.When Bilbo leaves for adventure, it is Frodo's job to return the ring to the desolate Mount Doom and cast it into the fire from which it was made. This, you see, is the only way to destroy the ring. As a mere hobbit, Frodo cannot shoulder this burden alone. Along for the journey is his gardener and confidant Samwise, Sam for short. Two other hobbits, Merry and Pippin, too immature for their own good, meet up with Frodo and Sam on their way to the magical land of elves.Once there, a ""fellowship"" is formed to destroy the ring. One of them is Aragorn, a ranger with a secretive past. He is the primary focus of 'Lord' other than Frodo and the ring. He is a descendant of the man who held the ring over Mount Doom and could not destroy it. He is in love with the elf Arwen but the backdrop of the times leaves that love affair in jeopardy.Sauron, the dark lord who originally created the ring, has found out its location and seeks out the hobbits, and later the fellowship, to take the ring back. Saruman, the secondary villain in the film, is Sauron's ""puppet,"" but also wants the ring for his own power. He is a sorcerer like Gandalf, but has turned to evil.Also in the fellowship, protecting the ring from Sauron and Saruman, is another man, Boromir. He is from the land of Gondor. Legolas is the lone elf representative in the fellowship. Elves are the fairest of the many creatures of Middle Earth and gifted archers. There is also a dwarf (slightly taller than a hobbit and certainly more robust) named Gimli. Dwarfs reside in mines, great connections of caves in the mountains through which the fellowship must journey in order to complete their task.It is difficult to summarize the plot of 'Lord of the Rings' because of the amount of information that is thrown at you. There are characters and their ancestors; different creatures in the elves, dwarfs, hobbits, and men. In addition to them there are the mysterious orcs, goblins, ringwraiths, uruks, sorcerers, and the creature all onto itself, Gollum. This complexity in setup and the numerous strands of plot to keep under control is the primary problem with 'The Lord of the Rings.' It took me up to three viewings to saturate all of this material and half way understand it.The triumph of Peter Jackson's labor of love is that you want to watch it indefinitely to soak in all of this splendor. The effects and settings are indescribable other than to say nothing this stunning has ever been featured on film before. Visually, the picture has no equal and will forever be understood as altering the way movies are seen. Unfortunately, to tell the story's backdrop, much of the humanity involved in Middle Earth is left on the back burner. In addition to that, there is a serious problem with pacing.The filmmakers seemed more interested in remaining faithful to J.R.R. Tolkien's original creation than they are in attempting to make a workable adaptation into a film. In that regard, there is a large battle sequence that feels very much like the climax of the film, but is then followed with upwards of an hour of more footage! This was the straw that led 'Fellowship' from being a great film into a good film. With that in mind, I am forced to think of 'Fellowship' as split. It is a masterpiece of visual technology and presentation, but married to a story that needs more heart and less intrusion of detail. *** out of ****"
clementine-kruczynski,"Oct 15, 2005",2/10,"This movie was over-hyped, and the only thing about it that I found fabulous were the special effects. However, this did not make up for the lack of emotional depth in the movie and the drawn out attempt at building suspense. Compared to the series of books this movie is based on, the movie seems shallow and lacks cohesiveness and character development. I was bored and just wanted the movie to finish, which is rare for me. Less focus on special effects and more attention to good acting and a story that builds suspense would have made for a better movie. Perhaps a little more background into the character's lives, for example, would have added a lot to the overall presentation."
Scarlet13,"Feb 17, 2002",N/A,"When I first saw the trailers for ""The Fellowship of the Ring,"" I had never had any interest in reading the lengthy tome of a trilogy.  But seeing the possibility of the movie, I immediately went out and read the whole thing, insisted on receiving it for Christmas, and enjoyed every minute of it. The feelings I had while reading the series were heightened seeing it come to life in the stunning movie.  I thought it was a fabulous work of art.I thought that having Galadriel tell what was basically the prologue of the book was a good idea, as it helped those who had never read the story.  It also immediately involved me in the film; I felt I had an insider's advantage on the rest of the audience.  Cate Blanchett has a wonderfully deep and emotional voice; the way she speaks Galadriel is almost as effective as her appearence as the Elven queen.  Also, showing the last battle of Isildur and Sauron helped unfog a part of the novel that had me a trifle confused.The entire movie is full of beautiful sets and landscapes.  The Shire was almost exactly as I'd pictured it.  Hobbiton is cute and very whimsical. Mordor was frighteningly well done, extremely real.  Rivendell had a little bit of a European-tourist-trap look, but was beautiful all the same.  The entire backdrop of the movie (the mountains, Moria, Isengard) was perfect; it's amazing that ""Fellowship"" was filmed in one country.Now to the characters.  All I can say is, ""Wow.""  I was a little apprehensive about the casting at first; I'd created such real images of the characters in my imagination, I almost didn't want them spoiled for me. However, I was not disapointed in the least.  Elijah Wood, though not one of my favorite actors, was believable.  You could tell from the first glimpse that Frodo was special; Wood's pale, sharp features contrast sharply with the more ruddy, robust look of the rest of the hobbits.  He also cries like a little girl.  But his weaknesses and strengths make his Frodo an apt choice for the starring character.  The rest of the Hobbiton gang was well-chosen, too.  Sean Astin (""Rudy"" forever to me) was loyal and a bit bumbling, just like the Gamgee of Tolkien's telling.  Pippin and Merry were congenial, slow-witted lads, but very brave nonetheless.  Viggo Mortensen is outstanding.  He has the ability to make Aragorn both menacing and kind. He physically represents Strider to the nines with his strength and virility; the action sequences of his are very passionate and exciting.  Some may have complained about Arwen's character being slightly expanded; I thought it a good change.  In the books, you have to read the whole trilogy and then rifle through the appendix in ""The Return of the King"" to learn the history between Aragorn and Arwen.  Liv Tyler is ethereal and breathtaking, but at the same time displays the courage and magic that make the Elves the beings they are.  Speaking of Elves, I can't help but gush over the handsome and ever-so-talented Orlando Bloom as noble Legolas.  Bloom captured the archer's very movements; he treads lightly and fights fearlessly. Legolas's bowmanship was amazing; he looked so natural loosing his arrows machine-gun style.  He was my favorite character in the books, and his essence transcends the film.  Gimli was pompous and brave, as well.  He is well-represented in the movie.  Boromir was hopelessly lost, but at the same time valiant and strong.  Sean Bean gave an emotionally-charged performance as the tortured warrior.  Hugo Weaving was very good as Elrond.  He was noble and cold at the same time.  And Gandalf.  What more can be said of Ian McKellan's showcase portrayal of the wizard?  He was magnificent.  He could be Gandalf, the kind old conjurer who set off pyrotechnics for hobbit-children.  Then he could turn around and stun the life out of you with Gandalf the powerful wizard, facing the balrog with defiance and an iron will.  His Oscar nomination is well-deserved.Peter Jackson is a brave soul to take on a project that could have backfired in so many places.  Instead of bringing us uninspired kitsch, he serves up raw emotion, graphic battles of good and evil, chilling and wonderful characters, and enough special effects (realistic, mind you) to make John Cameron's mouth water.  Knowing that ""The Two Towers"" was my favorite of the books, I eagerly anticipate the second helping of ""The Lord of the Rings."""
Sleepin_Dragon,"Sep 16, 2023",10/10,"A mild mannered hobbit named Frodo, back by eight companions has to face all manner of danger, battling many foes in order to save Middle Earth.I'm not sure I can say much that hasn't been said multiple times, it truly is one of the greatest movies ever made, foolishly I have only watched it once since its original release, and tonight I was as captivated, entertained and genuinely spellbound as I was when I first saw it.Action packed, dramatic, emotional and entertaining, this film has it all, there are no lulls, it entertains you from start to finish, an impressive feat for a film that runs over three hours long.The visuals are sensational, from the glorious landscapes, incredibly costumes and makeup, to the dazzling special effects, you truly are transported to a world of pure fantasy.The music is spot on too, who doesn't love to hear Enya.The acting is phenomenal, credit to all involved, Wood, Lee, McKellen, Blanchett, Mortensen and all concerned are terrific, being a huge Sean Bean fan I have to comment on his amazing performance.It's a fabulous movie.10/10."
