user,date,rating,content
Morejambo54,"Dec 29, 2020",7/10,"I enjoyed this movie but more towards the end. The first half of the movie was very odd, which is one of the main reasons I kept watching as I wanted to understand it but that didn't really happen. Not enough was explained and it felt like a mix of random events yet there was an actual story. Im struggling to come up with a reason of why no-face was even in the movie, he was just there. This movie isn't bad by any means, it's just lacking somethings in my opinion. I also didn't. Really feel in touch with any of the characters as no room was left for them to develop. The wired and wacky characters made the film very unique and interesting, the film is visually beautiful as well, I would personally want more depth.It is a good movie with a lot of potential. 7/10"
rtsdynamite,"Jul 28, 2022",8/10,"Spirited Away contains a great cluster of creativity. The characters and ideas are mostly original and the core design which is the main character's (Chihiro) coming of age tale, completes with satisfaction. Yet the film feels familiar. It shares the same magic that Disney's older pieces contain and it is executed with a Japanese approach which does make it different but it has the same purpose. Which is to simply encourage younger audiences into being brave and so on.That cluster of creativity also becomes a bit mindless when random things keep happening, there is absolutely no consistency with anything. Details are introduced and have next to no meaning, other than expanding the lore. The mysteries that are wrapped up in the opening scenes unwrap cluttered and without defining details. Im not completely in the directors head and i feel as if some things just happened for the fun of it. I was expecting a layered story with the exceptionally high rating, with every detail having depth and meaning. Without spoiling the film, greed is frowned upon and im sure that capitalism is questioned, with the abandoned old themepark reflecting the loss of the old era. Little things such as Bo having to become small to become a bigger and better being, with him able to stand as a result are things to take away from the film.I do however, simply believe that the West has blown this movie above its true level. Yes it is original, yes it has qualities but apart from its unique characters 'Spirited Away' is not a special film for me. Perhaps i am being too critical or perhaps i am just disregarding the 2001 release date which may bring some exceptional credit to it, of which i am not aware. I have seen cartoon films before and i have seen anime's, yes this is a perfect combination of the 2 for children. I really enjoyed some of the characters but felt the story came short but perhaps i have set the bar too high in a film made for children. 8/10."
anirudhajith,"Oct 20, 2018",6/10,"Undeniably an amazing art-style and a rich, immersive background score. Particularly so for a movie released in 2001.
However, I for one did not ""get"" the story. I feel like this movie is art which I have not understood. The plot left me feeling confused and unsatisfied."
orialon24,"Apr 25, 2020",4/10,Heard from a lot of people I should watch this movie and thought I'd like it but just couldn't get into it... forced myself to finish it and thought it's pretty boring
Foxbarking,"May 2, 2005",10/10,"This movie is an outstanding piece of artwork. I hadn't heard much about it when it was first released. Being a huge Oscar fan, I was surprised when it took home the award for best animated film. At that point, knew nothing about it.After reading a little more and seeing some commercials, I still wasn't sure whether or not I wanted to see this film. It looked so surreal in an ""Alice in Wonderland"" sort of way. I had never been a big fan of that film and didn't really want to relive such an idea. Mindbending films have never been my absolute favorites.I went to see ""Spirited Away"" with a friend who was into anime. He hadn't heard much about it either, but was interested in seeing it in the theater. Since it had won the Academy Award, I decided it was a good idea to give it a shot.I am so glad I did. Only a very few times in my life have a I seen a movie as brilliant as this. It stands alone with such masterpieces like ""Citizen Kane,"" ""Vertigo,"" ""The Godfather"" and any other classic piece of cinema in history.I won't go into too much detail, but I was spellbound from the opening credits until the closing ones. The story starts out so rough and scary, but becomes a work of happiness and beauty. To think that this movie almost didn't get made is a travesty. It will stand the test of time and go out as one of the greatest films ever made."
ehy2k,"May 25, 2004",10/10,"The art work alone is worthy of the engulfment one experiences when watching the big screen, making me wish I had seen it on the big screen.  That is, unless the major release in the US was the English language version.We ended up renting the DVD and watching it in English.  The sound, the voice of Chihiro in particular, grated our ears like nails on a chalk board. After watching it, we played around with the DVD and found the original Japanese soundtrack with English subtitles. Far more subtle and simply put, an AMAZING difference.So, I would suggest watching it in both languages.  English so that you can concentrate on the scenery (with the sound turned down low.  Really, the screeching and shouting in English is annoying). Then watch it in Japanese for the color and mood the dialog provides."
paul_mampilly,"Sep 27, 2003",10/10,"As the rest of the Western world was amazed by the throngs of CGI animation, and the inside Disney jokes, Japanese audiences were given a chance to see what real animation was like. This movie was the first foreign film which grossed over 200 million dollars before it came over the US shores. It had beaten Pixar's Ice Age and Disney's Lilo and Stitch to get Best Animated Feature. Yet with all these facts and figures shown to us, does this movie live up to its hype. In a one word answer, YES!However there is no point of handing out the superlatives to a movie, without explaining what the movie is all about. In a nutshell, the movie is about a ten year old girl who is travels to a strange yet enchanting world, after her parents were morphed into pigs. This change of shape was produced by the evil witch, Yubaba, an nasty sorceress who rules over this paralell universe. To avoid detection, the ten year old girl, Chihiro has to work for Yubaba in her bath house. This is where she meets all kind of strange and wonderful characters, like the half man half spider Kamaiji, the mysterious little boy, Haku and many other characters. Though Chihiro had met all these people, her only wish is to go home and turn her parents back to their normal human selves.Watching this movie, has made me wonder why is this feature shown in very small arthouse cinemas and it is on pirate DVDs, when it should be easily shown on the multiplex cinemas. This is a truly amazing movie, whereby the whole story, transports oneself to their earlier childhood. I know that happened to me. Also the movie's animation was totally amazing, in ways that Pixar and Dreamworks would just die for. A good example of this is the flower scene.In conclusion, everyone should watch this movie, whether young or old, japanese or any other nationality, because at the end of the day, this will show you emotions that any other animations will not give you the chance to show."
Juggertrout,"Jun 21, 2005",10/10,"Spirited Away is my favourite Hayao Miyazi movie. It's a departure from his previous films (all of them wonderful), in the sense that this film lacks the themes so common in his other work: humans vs nature, large scale battles being the prime examples. All for the better I say, as it allows him to create something truly unique and stunning. The story revolves around Chihiro, a young girl who, on the way to her new house, stumbles into an abandoned amusement park and is soon transported into a magical world of spirits, gods and human-frog hybrids.The animation is stunning. Miyazaki truly sees animation as an artform. Many stand out scenes contain no dialogue at all, and are merely animated images creating surreal effects: Chihiro in the lift with the Radish spirit, Chihiro running through the flowers, and the final train ride, where our young protagonist takes a mysterious train journey across a sea, with her spirit friend, No Face. Nothing much happens, it's just simple, colourful, oddly unsettling, and lingers long after the film ends.The characters are also perfect, and add to strange storyline. There's Kamaji, the multi limbed boiler room operator, Yubaba, the evil witch, and her massive baby child. No Face is a peculiar spirit who turns feral when Chihiro is not around, and finally, Haku, a boy spirit, who shares an emotional scene with Chihiro towards the end of the film.Colourful, imaginative, interesting, and emotional. Spirited Away is a film you'll want to see time and time again. Buy it."
TheLittleSongbird,"Apr 5, 2010",10/10,"I love Studio Ghibli, and Spirited Away is one of my favourite films from the studio. This is coming from someone who was delighted by Howl's Moving Castle, blown away by Princess Mononoke, emotionally devastated by Grave of the Fireflies and touched by the simplicity of The Cat Returns all but to name a few. Spirited Away is a mystical, charming and truly enchanting animated fantasy, even with the long length and some slow moments. The animation is absolutely stunning, both the hand drawn visuals and the CGI graphics give an ethereal charm to the film. The characters move more than convincingly and the colours are beautiful. The music is also outstanding, I loved the simplicity of the piano and the drama of the more dramatic parts. The story is a pleasure, I know people have complained of some loose ends, but it is an original, touching and charming one I feel. I also loved the characters. Chihiro, voiced with real enthusiasm by Daveigh Chase, is sulky to begin with, but she is also brave and resourceful, traits I like in young heroines. Lin is kind and sympathetic, and Susan Egan who was also in Porco Rosso was unusually sensitive as the character. Jason Marsden is charming as Haku, and Suzanne Pleshette is perfect as the grotesque Yubaba and as her sister Zeniba. Overall, I loved Spirited Away, it is really charming. 10/10 Bethany Cox"
jediknightcub,"Nov 8, 2002",7/10,"The word masterpiece is being thrown around a little bit too much on this one.While I found myself stunned by the visuals in Spirited Away (particularly a magnificently realized train ride across the sea), its lackluster story - little more than a rip-off of (or homage to) Alice In Wonderland - keeps this film from being a classic masterpiece.Some of the ideas were extraordinarily imaginative (the spirit bathhouse, Haku's transformation into a dragon, Yubaba's transformation into a bird, the boiler-room operator), others were just downright ridiculous (No-Face's regurgitation, the bouncing disembodied heads, the baby, an evil twin sister - what is this Days Of Our Lives?).This is not to say that I was expecting literal-minded filmmaking.  I was thoroughly impressed by the director's previous film, Princess Mononoke, but I felt its story was integral to its success (i.e. a hero's journey; the forces of human industrialization vs. nature and the need to co-exist peacefully).  The ""story"" in Spirited Away is much more simplistic (girl overcomes her fears) and, as a result, leaves little in the way of narrative thrust or suspense (especially for a 2 hour movie).  Princess Mononoke's story was epic and its running time and pace justified.  Spirited Away is merely serviceable in every way except its visual palette."
chilljay987,"Mar 24, 2006",10/10,"I cannot express how beautiful and just incredible this movie is. I haven't seen this masterpiece in anything but the dubbed English, even though many say it is incredible with subtitles or even just in Japenese. I can guarantee you that you will fall in love with this movie. Maybe not after the first time you see it, but maybe after the 2nd 3rd or 4th. Chihiro is a little girl who is moving. She is a drama queen in the car as her parents are driving her to her new home. Then her father gets lost and Chihiro and her parents wind up at a building in the woods.. they walk through the structure and enter a world of wonder with spirits and magical creatures. She overcomes many obstacles in this odd world and changes her attitude and perspective on things. I do have to admit that the first time I saw this movie, I had no idea what was going on. After a while I just stopped paying attention to the plot and just focused on the brilliant art of the movie. But after the second time watching it, I totally got the movie. It made me feel good about myself. And now every time I watch the movie, I see so many things I haven't seen before. I PROMISE you that you will not regret seeing this masterpiece."
andromeda314159,"Aug 3, 2023",7/10,"With all the rapturous reviews I've read about Spirited Away - written and directed by Hayao Miyazaki, animated by Studio Ghibli, a box-office giant not only in Japan but worldwide - I prepared to have my mind blown by it. And that's probably one of the problems I had going into it. Too high expectations ruined it for me. It's good, but I wasn't blown away.No doubt the animation is great, though I'm not a big fan of that humongous blob of waste walking around the hotel, it actually turned my stomach. I guess it's just not my type of story and characters. I didn't enjoy Alice in Wonderland that much either, which this story of a young girl who comes across a ghost town reminds me of. Maybe technically it is superior, but I didn't feel enough heart."
elpresidente-4,"Jun 15, 2020",5/10,"I've been hearing good things about this movie for years and finally decided to watch it, but I didn't quite understood it. There are things that I liked, like the expressive way the main character was drawn, the overall color palette and backgrounds, maybe some points for the original setting, but with that, I can't think of what else good to say. From all the things I've heard I expected the movie to be very emotional, yet I failed to notice such thing. I had seen the black character with the mask used in memes on the internet so much, that I expected he would play a really important part in the story, but in the end he was nothing special. The story really confused me, some elements didn't make much sense to me, and the ending was pretty rushed, like they ran out of money and had to complete the movie fast. I don't know, maybe I have to study Japanese philosophy and symbolism to understand what is happening. Don't get me wrong, I kinda enjoyed the movie, I just wish it made more sense. It sort of reminded me of the movie ""labyrinth"", but that movie has a very good structure and story, and you always know what is going on and why. In conclusion, I think the movie would be appreciated more by children."
minimeltheminx,"Oct 11, 2004",N/A,"I really enjoyed this film-everything about it glows and shines in a gentle luminosity. This film, if you have seen some of Miyazaki's other work, is quite light. The characters are beautifully and lovingly created and the colouring and setting of this film is absolutely superb. This is a beautiful little film and I can't wait for the next feature from Hayao Miyazaki-he is better than Walt Disney.Miyazaki blends the characters and the environment very well together, and I can see that this would be enjoyed for people at many different levels. Miyazaki enjoys creating female heroines and I was pleased that Chihiro lived up to the expression and beauty of her predecessors-like Nausicaa from the Valley of the Wind. This is beautiful and I would advise anyone to take a look at it's scope and serenity, along with it's fast paced plot and of course, the dreamlike settings that make it truly wonderful."
thewubbelupagus,"Mar 22, 2006",10/10,"I never thought I liked anime until recently. Prior to this, the only titles I had enjoyed were the Animatrix, and Ghost in the Shell. They play a lot of anime shows on cartoon network, and I've tried to get into them, but usually watch a minute or so, find them irritating, and easily turn to something else.I tuned into a showing of this film however, and was instantly captivated. Its so very unique and wonderful I simply could not turn it off. I couldn't even partake of my usual channel surfing for fear of missing a minute of its goodness when it came back from commercial! Although I think it loses some of its magic when Chihiro/Sen starts to get used to her new surroundings, it stays genuinely entertaining to the end. I would recommend this film to anyone as a good jumping off point for exploring Anime."
aethertuna,"Dec 28, 2024",10/10,"Personally, this is the best anime movie I've ever seen! The story is unreal! Spirited Away is a film that pulls you into a world unlike any other. From the moment Chihiro stumbles into the mysterious spirit realm, you're hooked by the incredible visuals and unique characters. Miyazaki creates a world that feels alive, where every detail-from the bustling bathhouse to the hauntingly quiet train ride-is packed with meaning and emotion.What makes Spirited Away so special is its heart. Beneath all the strange creatures and magical settings, it's really a story about growth, resilience, and finding strength in unexpected places. Chihiro's journey from a scared little girl to a brave, determined heroine feels real and inspiring.While the movie's pacing might feel slow at times, it gives you time to absorb the depth and beauty of this magical world. The quiet moments are just as powerful as the big ones, letting you reflect on the story's deeper themes about identity, responsibility, and the connections we share.The music, too, deserves a mention. Joe Hisaishi's score is breathtaking, perfectly capturing the film's mix of wonder, fear, and hope. It adds so much to the overall experience, making every scene even more memorable.Spirited Away is a must-watch for anyone who loves animation, fantasy, or just a good story with heart. It's a film that doesn't just entertain-it stays with you, making you think and feel long after the credits roll. An 10/10 for me, and absolutely worth your time. I AM IN LOVE WITH SPIRITED AWAY!"
