user,date,rating,content
Lechuguilla,"Feb 6, 2005",10/10,"Mankind's Self awakening is the theme of ""2001: A Space Odyssey"", a process that unfolds along a space-time continuum. We ""see"" our primordial past, and we ""infer"" a cosmic future. The powers of intuition thus become the doors of perception, in our ongoing collective journey.From this transcendental perspective, a conventional, egocentric plot seems superfluous. Our frenzied conflicts and self-important dialogue are consumed in evolutionary change, and are irrelevant in a cosmos that is vast beyond comprehension. It's a tough lesson for a vain and aggressive species. Not surprising then that some of us huff and puff about the film's slowness and minimal story. For perceptive viewers, the remuneration is an inspirational sense of wonder and awe.In this film, which is mostly visual, geometric symbols guide our intuition. Circles and arcs represent nature. Right angles represent conscious intelligence. Some people think the sleek, black monolith is a Von Neumann probe. Maybe. Without doubt, the monolith is a visual metaphor for an extraterrestrial intelligence whose physical form is never shown. Mystery is more profound than explanation.""2001 ... "" is unique among films in content and scope. The cinematography is out-of-this-world, the special and visual effects are breathtaking, and the classical music is sublime. I rarely use the word ""masterpiece"" to describe a movie. But Stanley Kubrick's ""2001: A Space Odyssey"" is art in the highest sense, like Leonardo da Vinci's ""Mona Lisa"", or Vincent Van Gogh's ""The Starry Night""."
alexcole10,"Jun 13, 2020",10/10,"2001: A Space Odyssey is my favourite film of all time for simply one reason: the ending. Kubrick's ambiguous finish to this suspenseful trip will leave you debating and theorising its purpose for a long time.Further positive aspects include its eerie score and music throughout (notably at the beginning), the visually pleasing aesthetic, and contrastingly the use of silence to truly prove that ""no one can hear you scream in space.""I strongly recommend watching this film in a dark room with no distractions in order to achieve the full cinematic experience, and hopefully it will not disappoint."
indraya,"Aug 29, 2002",10/10,"This movie is certainly one of the greatest films ever made. It is a story told in a steady pace, told mostly not by words but by cinematic means of expression. Perfect blend of spectacular special effects and classical music bring to life creations of human imagination in both realistic and poetical way. The story itself is quite simple at a first glance. As the title implies, there is an archetypal journey, a motive repeated for thousands of years. This motive was always used not only to depict a trip in space and time, and beyond, but also had rich philosophic meaning. The film is a poetical contemplation of most exciting eternal questions. It is not just an odyssey of a person; it is an odyssey of our species. The film is great by itself, yet, in my case, the impression from it will always be mingled with that from the book. I've read it at the age of 10, really not thinking about problems like 'what is the relationship between evolution of humankind and development of human morality'. But the impression was great enough to make me fall for entire genre of science fiction.The day I learned '2001' got only special effects Oscar and was not even nominated for the Best Picture was the day when 'Academy Award' completely became two words meaning nothing to me."
Xstal,"Nov 22, 2022",8/10,"There's a monolith that seeks to influence, the evolution of the simian confluence, teaching apes how to compete, how to kill to get their meat, all leading to, a lunar revolution. On the moon, another block has been discovered, the apes now have the means to open wings and smother, it's to Jupiter they go, what they'll find nobody knows, but it doesn't seem to fill primates with dread. To protect they have a powerful A. I., it misses nothing, and nothing passes by, everything will not be fine, if you rely on an airline, as it watches with satanic, evil eye. At Jupiter, Darwin gets dispatched, down kaleidoscopic, psychedelic hatch, death brings birth and birth brings earth, a giant foetus wants to berth, I'm not sure hominins will make much of a match.A perpetually engrossing film that offers more conundrums than conclusions, your interpretations uniquely your own, but the scale, cinematography and concepts are truly out of this world."
diamond-31,"Mar 3, 2001",10/10,"Like a Circle around the human condition, 2001 starts at the beginning, skips the middle, and proceeds to the ending, right back where we started. Noting the weakness of words compared to image(s), Kubrick wisely dispenses with dialogue, preferring the power and essence of the scenery, and allowing the intelligence of the audience to do the deciphering.  Or not, depending on the audience.A monolith in cinematic history, 2001 is a high water mark of direction, execution, and achievement.  If one considers the ambition of the film (a film about everything), and the measure of success the film achieved to that end, a very sound argument for this being the greatest of all films can be made."
gavin6942,"Dec 1, 2014",6/10,"Humanity finds a mysterious, obviously artificial, object buried beneath the Lunar surface and, with the intelligent computer H.A.L. 9000, sets off on a quest.Saying that ""2001"" is overrated is the sort of statement that can bring down hatred and vitriol from science fiction fans, Kubrick fans and more. Of course, it is possible to be a Kubrick fan and still generally dislike this film.Nobody can deny that this film is visually stunning, and a landmark in imagery. It also has the advantage of being the last film about space travel to be released before the moon landing, making it somewhat prescient in a way.But yet, does it need to be so long, so grand, with the music and long shots? Perhaps not quite ""pretentious"", but the film presents itself as being more important than it really is. Critics at the time (1968) denounced the film, and perhaps they were right. At the very least, two cuts could be made: a longer one for die-hard fans, and a shorter one for casual viewers."
sol-,"Jan 3, 2005",10/10,"A whimsical, often spectacular view of a future in which advances in technology dominate the world. It is well shot and although slow-moving it is intense and enjoyable throughout. The featuring of classical music to establish atmosphere works brilliantly; it provides a feeling of awe, mystery and intrigue  the same aura that Walt Disney worked in creating 'Fantasia'. The special effects, both sound and visual, are still spellbinding by the standards of today's technology. Aside from the technical pluses of the film, it stands strong as it is one of not many films out there that has something important to say about humankind, and where the human race is heading in terms of our increasing reliance on machines and our unquenchable thirst to discover. Despite an ending that is hard to understand, it is even harder to overlook this film a true cinema classic."
SuperMegaTont,"Jul 3, 2025",6/10,"The novel on which this is based is okay and could have been the basis for a sci-fi film classic. However, while 2001: A Space Odyssey is recognised by critics and possibly fans as such, it is not for me.Insightful commentary on what it means to be human, evolution and our place in the universe, the dangers of artificial intelligence and loneliness are all undermined by extended CGI scenes of a spacecraft slowly and beautifully floating through space set to famous classical music. It's massively self-indulgent.A 30min story crammed into 150min film - there's almost two films here, one a relaxing almost meditative experience and the other a pared back true sci-fi movie. They make unpalatable bedfellows.It's worth seeing, but it's one I doubt will be often revisited and is one of the weakest of Kubrick's films."
lcwtq,"Dec 3, 2024",4/10,"5 minutes of a blank screen followed by 15 minutes of men dressed as chimpanzees screaming at each other, an hour of nothing happening, half hour that is slightly interesting and another half hour of a bad acid trip.Out of well over 100 ratings on IMDb I have never felt compelled to wright a review before, until now.I felt very let down by this movie given its hype. Yes the special effects still hold up to this day and it is quite pleasing visually, however that's no excuse for the complete lack of substance.There is absolutely no character development and basically no story. The most interesting character is the AI computer HAL. The scenes drag on endlessly and the audio is terrible. 3-4 minutes scenes sometimes longer of nothing with horrible jarring audio over the top of them. I would bet you could fit all the dialogue for the entire movie on a few pages.Anyone that claims to understand this movie is lying, there is nothing to understand, it's complete nonsense. Even Kubrick's reasoning for the ending sounds like he made it up on the spot.I am a huge sci-fi fan and given that this movie is credited as being one of the origin's of the genre, so well respected with fantastic reviews I was expecting so much more. 2+ hours of my life I will never get back."
CinemaClown,"Sep 2, 2013",N/A,"Putting the science in science-fiction, 2001: A Space Odyssey is an unprecedented, undisputed & unparalleled achievement, and a landmark moment in cinema history, for it nearly killed its genre by setting the bar so high that it hasn't been equalled or challenged ever since. Universally & unanimously hailed as one of the greatest & most influential films ever made, it is without a doubt Stanley Kubrick's magnum opus."
FourHundredaYear,"Apr 11, 2005",10/10,"In late 1968, I got my dad to drive me to Hollywood (I was ten) to see ""2001"" during its roadshow engagement. Earlier that year, during a family trip to San Francisco, we had stopped to eat at a Howard Johnson's diner, and with our meal I had received a comic book promoting the film (if you'll remember, one of Kubrick's less astute predictions was that Howard Johnson's would be the food franchise on the Space Station). After the mind-blowing revelation of that comic book, I suffered through four or five months waiting for my chance to see it.It took two tries. The first try was the weekend that the Apollo 7 mission became the first to circle the moon. My dad took not only me but also my mom and six-year-old brother. We drove the thirty miles to Hollywood......only to find that ""2001"" was sold out.Quickly we checked the paper for a suitable alternative. There was an ad for another interesting looking sci-fi film playing just a few blocks up Hollywood Boulevard... ""Barbarella."" This was literally just a week or two before the ratings system went into affect, so the only way we had to judge the suitability of the subject matter was by the ad, which was illustrated with goofy, fun-looking cartoons. ""I wanna see Bar-bella!"" my brother cried excitedly. It looked good to me too. So off we went.Try to imagine sitting next to your fairly prudish mother in 1968, watching -- without any warning -- Jane Fonda's zero-gravity striptease. And then every stripe of fetishism and polymorphous perversity, under only the thinnest satirical sci-fi camouflage. I remember afterward, out in the lobby, my dad kneeling by my sniffling brother, gently explaining ""Those dolls couldn't really have been biting her,- they COULDN'T really bite her because their teeth were angled inward, if they were really going to bite her their teeth would have had to angle OUT, so you see...""But I digress.On our second try, dad took just me. This time we got in. The theater was huge, with dark red curtains. The screen was huge, but thankfully not deeply curved like a Cinerama screen. (Over the decades since then, I have seen ""2001"" several times at the Cinerama Dome in Hollywood, where the screen IS deeply curved. Every time the spaceship Discovery is shown from the side, it curves up at the ends like a smile. By the nature of its visual geometry ""2001"" was meant to be seen on a FLAT screen.)The overture began, weird otherworldly sounds like I'd never heard before, as the auditorium lights slowly dimmed. And then, that amazing stylized MGM logo, created specifically for ""2001"" and never used at the head of any other film (although MGM did later adopt it for a time as their corporate logo). And then the thrilling swell of ""Also Sprach Zarathustra,"" and that awesome lineup of the moon, the Earth and the Sun! An image like nothing ever seen before on a movie screen. Or in real life either: ""2001"" was showing us vistas of our solar system that NASA photography had yet to capture even approximately.Half the time I had no idea what was going on. But I didn't care. To me it seemed like a film FROM the year 2001. I was enthralled, and goaded to TRY to understand. More than any other film I can think of, ""2001"" really lived up to that oft-misused cliché phrase: it ""made me think.""Driving home that night, I remember doing the math: in 2001 I'll be forty-three. I'll SEE all that!My dad died in 2001."
TheLittleSongbird,"Oct 19, 2010",10/10,"To me, this is not only Kubrick's best film but also a milestone of the genre. It is quite long at around two and a quarter hours, and it is slow, that I agree with. But it is never boring, well not to me it isn't. Besides, and this is up to interpretation, but I think the slow pacing is deliberate, it adds to the haunting and eerie quality 2001 has and also to assimilate every shot which speak volumes, and also 2001's greatest strength is actually in the details.The story is somewhat abstract in its structure but is also quite complex, innovative and interesting yet has a simple message, and the screenplay and direction by Kubrick are superb. The acting is not the film's best asset, but it is good enough, with Douglas Rain the standout as the voice of HAL 9000 as he is really quite brilliant. Two things especially make 2001 so good. One are the visuals- even after all those years they are simply outstanding. The cinematography is indeed splendid, as are the colours and settings, but there are so many memorable images. The images of the giant Starchild floating through space and the tribe of apes painfully putting two and two together still resonate considerably even now. The other is the music. Coming from a big classical music enthusiast, I was delighted by the use of Also Sprach Zarathustra and On the Beautiful Blue Danube and how they combined with the visuals were exceedingly clever.Overall, this is a truly wonderful film that is worth seeing for the visuals and music alone and still continues to intrigue and perplex with the ending. As much as I like Oliver and Chitty Chitty Bang Bang, two of my childhood favourites, and the brilliant Lion in Winter to me this is it... the best film of 1968. 10/10 Bethany Cox"
ebloomberg,"Jan 28, 2019",6/10,"I just saw this again today on TCM, and it still leaves me empty. This movie is very well artistically made, but it's also very slow and boring. The most important part of the movie is HAL, but that's about it. There are other visually stylish movies which don't have great acting, such as Blade Runner, but at least that movie has sort of an interesting story. I must admit that I do like it because it is slow and visually artistic. This is only because it's very cold outside, and watching it in bed allows me to doze off here and there. If one were paying money to sit in a movie theater and expected to stay alert, I think many would have a hard time with it."
DeathFish,"Jan 2, 2007",10/10,"This movie is not just good, its amazing. Besides providing us with good performances, original plot, fantastic special effects, thoughtful messages and a lot more, it was an, until then, completely unseen world to the public. This is the first sci-fi movie that takes us out into the unknown space of our galaxy with such splendid effects and mind bursting reality that the audience is left without words. I am only 16 years old, and therefore I was raised into a world of modern effects and 3D animations in the movies. But nonetheless I was really, and I mean completely, blown away by the quality of these effects, even after almost 40 years. The visual effects was just one of the merits of this movie, the camera was in true Kubrick style amazing and enchanting. It feels like you are consumed by the screen and sucked into this surreal world (especially in the round control room or whatever you call it). The effects, the camera and the sheer size of this movie caught me of my guards even though I had seen the rating before I bought it. But this movie has more to it than this. The meaning of this movie can also be interpreted as you wish yourself, even though I think there are some clear points concerning humanity (also true Kubrick style). How humanity on top of its evolution is just maintenance on board, and therefore not needed by the computer, one of humanities tools. How we in space appear like babies, learning to walk once more, losing control of our tools in zero-gravity, breathing through equipment as fish out of water. On the peak of evolution, we set out into the never-ending adventure as simple primates. Many might think that the length and slow pace of this movie is, boring? ridicules? or just a waste of time. But before you can jump to those conclusions, think about why Kubrick spends time with calm music and a spaceship in the middle of space for several minutes. This is to illustrate the beauty of it. Beauty, beauty is in many cases not granted the rightful respect by viewers. Kubrick wants to show us beauty, and if we do not succumb to it and relax, we can not enjoy this film as it was intended. This is not an ordinary movie, we can not just sit and watch as we can with some other movies, this requires time, thoughts and above all commitment and feelings to watch. All of this together, makes this one of the greatest achievements in the world of moving pictures. 10/10 Let me know if you agree with me."
simbiat,"Jan 2, 2025",5/10,"I'll probably wake up in a gutter tomorrow after sharing this opinion, but this is not a good movie.If I consider the time when it was filmed - yes, I can see how groundbreaking it was visually. It still looks amazing (at least in 4K), and holds up extremely well, since all affects were practical ones, and of high quality, and they meshed with ""real life"" seamlessly. At the time it was an extraordinary feat, for sure.It also a unique atmosphere. Those ""silent"" moments, long panning - they do make it feel more ""real"". Amount of details also adds to that. And I am not talking about clutter (although that, too, to an extent), but rather amount of actions that are taken by characters when they are doing something. It is, indeed, realistic, and at the time it would also be considered a huge spectacle because of that.But while these things certainly mean a good art piece in general, I am not sure if they mean ""a good movie"". At least, to me a ""good movie"" implies a good story as well. This is more like a set of concepts with a lot of padding, that does not really deliver anything. That may be fine sometimes (I think ""Room 104"" had a few episodes like that, and possibly ""Black Mirror"", too, and those episodes worked fine as standalones). But I felt like this movie was trying to be more.The way it is structured suggests that it is trying to tell a story, first showing the ""background of the world"" (kind of), then zooming to a small piece of that world, and then zooming out again. It implies something of large scale being affected (or at least being carried out) by something small and seemingly insignificant. Conceptually it sounds fine. ""Lord of the Rings"" is kind of similar in a way. Or ""Dune"". And both of those are found boring by some people.But LOTR and Dune are ""boring"" because they tell too much information about the world (world-building), while Odyssey tells you... How people are watching news. Or piloting a shuttle or whatever. Which, to be fair, can be interesting for some, but it does not progress a story or bring any extra understanding or appreciation of the world of the story.And no, this is not because the movie is philosophical or anything. It tries to be, yes, but can't say it succeeds, but that's debatable, of course. I think main problem is that it focuses too much on mundane actions in a fantastical setting, that it loses its focus. It's like you are watching a reality-show like ""Big Brother"" or something, but instead of interesting interactions between the players you see how people are just reading books, listening to music or maybe assemble some furniture. Those are meaningful for the players, but not for you, the viewer.So, yeah, I get why it is an important piece of art. But as a movie I'd say its too niche than media wants you to believe, because it's not as entertaining as it could be."
rooprect,"Jan 25, 2012",10/10,"If the Earth was about to blow up and I could choose only 1 film to survive us, it would definitely be this. What's funny is ""2001"" isn't even my favourite movie. But I believe it tells the story of humankind better than anything else I've ever seen on the big screen. Essentially it asks the age old question ""what is the meaning of life?"", and for my money, it provides a very satisfying answer.What makes it such a phenomenal work of art is that it is able to address some of the most divisive, incompatible human attitudes (in particular, religion) and present us with a model that we ALL can accept. Judeo-Christians, Muslims, Hindus, Scientologists, Fundamentalists, Existentialists, Atheists and even Satanists can find truth in this film because it applies no labels. Like the mysterious yet commanding ""black box"" that appears in the film, it remains exactly that: a sealed black box which can be anything we choose to see.The black box may represent God. Or it may represent science. Or it may represent history. Or it may represent individuality. Make up your own mind, and you will learn a little something of yourself. Really, this movie is like a puzzle with infinite solutions, designed to teach us about ourselves by what we see in it. It's truly interactive. No other film has ever made me feel this way.The plot is almost irrelevant, so I won't bother summarizing. What you should pay attention to are the themes and questions the movie addresses.1) Are we alone in the universe? 2) Is there a point to life? 3) Are we heading in the right direction?By the time the movie ends, you should have an answer to all three, and yet all our answers will be different.SO WHAT THE HECK IS THE MOVIE ABOUT? OK, since you've read this far, I'll give you an idea. The movie is about evolution. Not just your Darwinian natural selection stuff, but a compelling proposal that evolution was (or continues to be?) guided by some extraordinary force. If you like, this is the marriage of God & science that we've all been waiting for. Or if you like, it's a testament to pure science. Or pure God. Like I said, Kubrick allows for every possibility. And I have to hand it to him for remaining so tight-lipped that nobody ever knew what his personal feelings were on the matter.The film starts in prehistoric times with a tribe of moribund ape-like creatures on the edge of either extinction or excellence. Then we jump ahead a million years or so to find humans in a similar state of stagnation yet on the edge of another fantastic evolutionary step forward. Finally we jump forward to catch a glimpse of what evolution may have in store for us in the not-too-distant future. If it sounds like a documentary, I suppose it almost is, except without Marlon Perkins talking over it. We are expected to fill in the details ourselves, and that is the beauty of what this film does. It takes a purely objective approach and manages to lead us to our own satisfying conclusions.A word of caution. I don't think you're supposed to ""get"" this film on one viewing. I certainly didn't, and I've never met anyone who did. Even Roger Ebert (who ranks this as the greatest film of all time) was initially lukewarm about it when it premiered in '68. So if you feel like you just got cheated, or if you have no idea what everyone's raving about, please be patient and give it some time to sink in. I saw this movie when I was 16 and loved the middle part but hated the ending. Decades later I saw it again and suddenly understood it better. But I confess there's still a lot I haven't realized. I suppose as I get older and hopefully wiser I'll continue to interpret new ideas. And that's why this is the greatest movie of all time. It is about evolution, and moreso it EVOLVES WITH US."
